objective,module,head,head_id,pair_role,analysis_group,mean_A,mean_grad_A,mean_AxGrad,abs_mean_AxGrad,n_links
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-CLS,B_Hqql_to_Tbl,0.11050193384289742,-8.79828429222107,-0.987593948841095,0.987593948841095,0.125
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-muon,B_Hqql_to_Tbl,0.07970382273197174,-10.118792533874512,-0.8065064549446106,0.8065064549446106,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-muon,B_Hqql_to_Tbl,0.07970382273197174,-10.118791580200195,-0.8065063953399658,0.8065063953399658,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-CLS,A_Hqql_correct,0.11529289931058884,6.923196792602539,0.7981954216957092,0.7981954216957092,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-electron,C_Tbl_correct,0.10037651285529137,-7.973590850830078,-0.7904981374740601,0.7904981374740601,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,A_Hqql_correct,0.09265237003564834,4.745040038228035,0.46707360334694387,0.46707360334694387,0.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,B_Hqql_to_Tbl,0.08814272284507751,5.04636812210083,0.44480061531066895,0.44480061531066895,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-CLS,B_Hqql_to_Tbl,0.10448062419891357,-3.6238566637039185,-0.4354952573776245,0.4354952573776245,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-CLS,B_Hqql_to_Tbl,0.10268951207399368,-2.9844323992729187,-0.31533903628587723,0.31533903628587723,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-CLS,A_Hqql_correct,0.11098850425332785,2.999053723178804,0.30403271259274334,0.30403271259274334,1.0
