objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,8,16,1.9445074386894703,1.9445074386894703,7.778029754757881,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,8,16,1.9445074386894703,1.9445074386894703,7.778029754757881,0.25
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,4,16,1.4262946359813213,1.4262946359813213,5.705178543925285,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,4,16,1.4262946359813213,1.4262946359813213,5.705178543925285,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,8,16,0.9408186748623848,0.9408186748623848,3.763274699449539,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,8,16,0.9408186748623848,0.9408186748623848,3.763274699449539,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,8,16,0.9408186674118042,0.9408186674118042,3.763274669647217,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,8,16,0.9408186674118042,0.9408186674118042,3.763274669647217,0.25
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,121,16,0.7939229623880237,0.7939229623880237,-2.111816340126097,-0.3759431838989258
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,121,16,0.7939229623880237,0.7939229623880237,-2.111816340126097,-0.3759431838989258
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,4,16,0.79133465513587,0.79133465513587,3.16533862054348,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,4,16,0.79133465513587,0.79133465513587,3.16533862054348,0.25
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,3,16,0.5771033089840785,0.5771033089840785,-1.4905303169507533,-0.3871798515319824
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,3,16,0.5771033089840785,0.5771033089840785,-1.4905303169507533,-0.3871798515319824
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,34,16,0.5431795977056026,0.5431795977056026,1.9005551747977734,0.2858004868030548
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,34,16,0.5431795977056026,0.5431795977056026,1.9005551747977734,0.2858004868030548
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,4,16,-0.467865077778697,0.49456658866256475,1.871460311114788,-0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,4,16,-0.467865077778697,0.49456658866256475,1.871460311114788,-0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,4,16,-0.4678650591522455,0.494566579349339,1.871460236608982,-0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,4,16,-0.4678650591522455,0.494566579349339,1.871460236608982,-0.25
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,34,16,0.36601177882403135,0.36601177882403135,1.2806548569351435,0.2858004868030548
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,34,16,0.36601177882403135,0.36601177882403135,1.2806548569351435,0.2858004868030548
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,3,16,0.34186717960983515,0.373759588226676,0.8829673733562231,0.3871798515319824
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,3,16,0.34186717960983515,0.373759588226676,0.8829673733562231,0.3871798515319824
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,4,16,0.275647382135503,0.5051606773631647,-1.102589528542012,-0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,4,16,0.275647382135503,0.5051606773631647,-1.102589528542012,-0.25
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,121,16,0.2779679177328944,0.3308572983369231,0.7393881063908339,0.3759431838989258
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,121,16,0.2779679177328944,0.3308572983369231,0.7393881063908339,0.3759431838989258
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,8,16,-0.2700998983345926,0.3590222834609449,1.0803995933383703,-0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,8,16,-0.2700998983345926,0.3590222834609449,1.0803995933383703,-0.25
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,8,16,0.25157349556684494,0.3781428635120392,-1.0062939822673798,-0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,8,16,0.25157349556684494,0.3781428635120392,-1.0062939822673798,-0.25
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,10,16,0.2646900643594563,0.2646900643594563,0.9865802302956581,0.2682904601097107
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,10,16,0.2646900643594563,0.2646900643594563,0.9865802302956581,0.2682904601097107
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,121,16,0.22143302019685507,0.23595221433788538,-0.589006609749049,-0.3759431838989258
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,121,16,0.22143302019685507,0.23595221433788538,-0.589006609749049,-0.3759431838989258
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,121,16,0.22143300552852452,0.23595219873823225,-0.5890065743587911,-0.3759431838989258
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,121,16,0.22143300552852452,0.23595219873823225,-0.5890065743587911,-0.3759431838989258
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,57,15,0.19780440845837197,0.19968223354468742,-0.8834348345796267,-0.22390379011631012
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,57,15,0.19780440845837197,0.19968223354468742,-0.8834348345796267,-0.22390379011631012
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,76,16,0.18097064970061183,0.18536605453118682,0.8105543190613389,0.22326776385307312
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,76,16,0.18097064970061183,0.18536605453118682,0.8105543190613389,0.22326776385307312
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,3,15,0.16597329477469128,0.1940106560786565,-0.42867233951886496,-0.3871798515319824
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,3,15,0.16597329477469128,0.1940106560786565,-0.42867233951886496,-0.3871798515319824
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,3,15,0.1659732946505149,0.1940106480071942,-0.4286723499496778,-0.3871798515319824
