module,head,pair_role,n_total,A_Hqql_correct_n,A_Hqql_correct_mean,A_Hqql_correct_freq,B_Hqql_to_Tbl_n,B_Hqql_to_Tbl_mean,B_Hqql_to_Tbl_freq,C_Tbl_correct_n,C_Tbl_correct_mean,C_Tbl_correct_freq,D_Tbl_to_Hqql_n,D_Tbl_to_Hqql_mean,D_Tbl_to_Hqql_freq,trigger_score,loss_score,tbl_like_score,anomaly_score,freq_trigger_score
mod.blocks.0.attn,3,neutral_hadron<-electron,5698,1913,0.5581323925154532,0.3826,667,0.5867715741338758,0.3335,2067,0.9520270368097828,0.4134,1051,0.9325473044567398,0.5255,0.009551167069743939,-0.010957350887208488,0.0738756231712326,0.0034886159471542097,-0.04909999999999998
mod.blocks.4.attn,3,charged_hadron<-neutral_hadron,388,108,0.4643706937355024,0.0216,273,0.5336774664593267,0.1365,4,0.4888809248805046,0.0008,3,0.4536278247833252,0.0015,0.009460374476802017,-0.001497026290834605,0.06673224624618888,0.00042379205860128863,0.1149
mod.blocks.1.attn,1,photon<-charged_hadron,2630,1043,0.2417792983474576,0.2086,444,0.2841573161584837,0.222,924,0.28709878638644754,0.1848,219,0.25814783933772345,0.1095,0.0094079199540478,-0.00884005451538005,0.06242991779657542,2.7673116451898316e-05,0.013399999999999995
mod.blocks.7.attn,5,neutral_hadron<-charged_hadron,2402,1041,0.48841261772097133,0.2082,368,0.53950059822882,0.184,574,0.4767330242418246,0.1148,419,0.4485727054620415,0.2095,0.009400188413444158,-0.010636517541734097,0.08771887646049573,0.0005900270217325531,-0.0242
mod.blocks.1.attn,3,neutral_hadron<-photon,707,325,0.35467099556556114,0.065,182,0.45747464223877415,0.091,153,0.7995808235570496,0.0306,47,0.6791382083233367,0.0235,0.009355131847262384,-0.006682237033758846,0.01049852994376538,0.0032004484319959185,0.025999999999999995
mod.blocks.6.attn,6,neutral_hadron<-neutral_hadron,309,78,0.4956197092930476,0.0156,123,0.6476491987705231,0.0615,69,0.6038045062535051,0.0138,39,0.5283003800954574,0.0195,0.009349813602864741,-0.0023716600358486173,0.037133977134590566,0.0004099397025090363,0.045899999999999996
mod.blocks.0.attn,1,neutral_hadron<-charged_hadron,2017,888,0.19576150930679595,0.1776,331,0.2522257141026125,0.1655,652,0.2469892395100345,0.1304,146,0.17794905133443337,0.073,0.009344825893707642,-0.010028042771737022,0.04087671913891071,4.893394336446538e-05,-0.0121
mod.blocks.4.attn,2,neutral_hadron<-photon,2453,757,0.561489007983214,0.1514,445,0.6030874725473061,0.2225,895,0.5981849070867347,0.179,356,0.4954355377494619,0.178,0.009255658365510493,-0.006298007535003545,0.13309614182679846,4.537647101760085e-05,0.0711
mod.blocks.0.attn,6,photon<-neutral_hadron,2634,365,0.30090756702096494,0.073,541,0.33509521332333575,0.2705,1277,0.35200724414109996,0.2554,451,0.28337393516051,0.2255,0.009247758324791305,-0.002495698180073069,0.08606855086775711,0.0001563983737841061,0.1975
mod.blocks.5.attn,1,neutral_hadron<-charged_hadron,1711,576,0.30463960477047497,0.1152,225,0.38675770461559295,0.1125,779,0.4104009805694318,0.1558,131,0.3188281281076315,0.0655,0.009238286232575773,-0.00946000510215759,0.04085037322444734,0.00021842335073733938,-0.002699999999999994
mod.cls_blocks.0.attn,2,CLS<-photon,24226,7235,0.0683470270945932,1.447,3703,0.07332195505216142,1.8515,9830,0.07776251649228233,1.966,3458,0.07168434978613039,1.729,0.009211079113437565,-0.007198720754601219,0.127533900272693,4.0902362733033926e-05,0.40449999999999986
mod.blocks.4.attn,5,charged_hadron<-photon,7929,1776,0.45631279919699236,0.3552,814,0.4788620606687204,0.407,4277,0.4426095351238855,0.8554,1062,0.3746579733664931,0.531,0.009177549418993309,-0.008009497674757797,0.18014208079542138,0.00033270934475103945,0.05179999999999996
mod.cls_blocks.0.attn,6,CLS<-photon,27909,8652,0.057521943521130034,1.7304,4360,0.06172600739353567,2.18,10962,0.06664574961216237,2.1924,3935,0.05708817831528157,1.9675,0.009164859241844285,-0.00727471212481071,0.12383765808130157,4.50887449398724e-05,0.4496000000000002
mod.blocks.3.attn,7,photon<-electron,13027,3898,0.32614281781977295,0.7796,1343,0.3397189718757826,0.6715,5115,0.5305104061655285,1.023,2671,0.5457373819645538,1.3355,0.009116387448610479,-0.010583969702065122,0.10000484148902365,0.0017393286368614302,-0.10809999999999997
mod.cls_blocks.0.attn,5,CLS<-photon,29104,9051,0.07065439916453221,1.8102,4792,0.07443827719082481,2.396,11139,0.08148269604586197,2.2278,4122,0.06900360796840979,2.061,0.009066171750997063,-0.00684957600319486,0.1614756845725472,6.3865911225729e-05,0.5857999999999999
mod.blocks.0.attn,0,photon<-muon,4779,1949,0.537611684825495,0.3898,923,0.5571382192174378,0.4615,1529,0.5665620988572322,0.3058,378,0.5243335076898494,0.189,0.009011495621881575,-0.00761144310597928,0.25277016771508243,8.492325011514622e-05,0.07170000000000004
mod.blocks.6.attn,4,photon<-charged_hadron,20694,8141,0.6547132187225854,1.6282,3260,0.6602161450711496,1.63,6511,0.6289518029207166,1.3022,2782,0.5988894135863296,1.391,0.00896976994815964,-0.008959864680732225,1.0251914387607681,0.00028043395666993415,0.0017999999999998018
mod.blocks.1.attn,7,photon<-charged_hadron,5317,2868,0.20192938684544304,0.5736,915,0.22145874146881,0.4575,853,0.3375176058564628,0.1706,681,0.3253126856754705,0.3405,0.008934679740190387,-0.011202037811963293,0.04822044376462943,0.001036948784313865,-0.11609999999999998
mod.blocks.5.attn,5,neutral_hadron<-electron,3177,1383,0.6801730767377286,0.2766,592,0.7103484409886438,0.296,980,0.7296973094344139,0.196,222,0.6935395188965239,0.111,0.008931907818270886,-0.008346505751803134,0.20453587347269062,0.00017282230934546886,0.019399999999999973
mod.blocks.1.attn,3,photon<-neutral_hadron,372,191,0.2912480037717919,0.0382,168,0.39723344422167256,0.084,4,0.4961065724492073,0.0008,9,0.37508881754345363,0.0045,0.008902776997789977,-0.004048643825185442,0.02506226654350758,0.0008802454116836352,0.04580000000000001
mod.blocks.5.attn,5,photon<-muon,6072,1803,0.6029764790866882,0.3606,989,0.6207793602386548,0.4945,2768,0.6960756236665769,0.5536,512,0.6772644684824627,0.256,0.008803524729647483,-0.006419718943399155,0.26974139137290726,0.0006628725171377643,0.13390000000000002
mod.cls_blocks.0.attn,6,CLS<-neutral_hadron,13530,4518,0.061609011222602206,0.9036,2105,0.0699551694732239,1.0525,4750,0.07612160179567964,0.95,2157,0.07011062159571291,1.0785,0.008784331558779335,-0.0075415885952617645,0.0671376458511835,5.4167986055224924e-05,0.14890000000000003
mod.blocks.5.attn,3,neutral_hadron<-photon,627,269,0.31910326827635993,0.0538,208,0.4035181107286077,0.104,112,0.7244121243378946,0.0224,38,0.5464904222049212,0.019,0.008779143615033768,-0.004541518523930931,0.008592906100409367,0.00281717463068053,0.050199999999999995
mod.blocks.1.attn,7,charged_hadron<-charged_hadron,6531,3448,0.21642099380959906,0.6896,926,0.2353285457255001,0.463,1191,0.3745706697079837,0.2382,966,0.35109856997001493,0.483,0.008754196537062183,-0.01303864780120536,0.04448801326701665,0.001218952919580641,-0.22659999999999997
mod.blocks.5.attn,5,neutral_hadron<-muon,4073,1742,0.6877579503916161,0.3484,728,0.7115252414247492,0.364,1315,0.7332484426380563,0.263,288,0.6736002424731851,0.144,0.00865129393606042,-0.008280524195943544,0.2510879426369649,0.0001879337989285047,0.015600000000000003
mod.blocks.4.attn,0,charged_hadron<-muon,1941,486,0.5215832550891142,0.0972,416,0.5631735500736306,0.208,926,0.5826411082954438,0.1852,113,0.5007801709976871,0.0565,0.008650781356779408,-0.004042576672494992,0.113090846305178,0.00016840958972727958,0.1108
mod.blocks.6.attn,7,electron<-charged_hadron,2298,1076,0.5221794456742067,0.2152,488,0.5575321490769504,0.244,535,0.5885451424066152,0.107,199,0.5556786670606939,0.0995,0.008626059630269451,-0.007607901772270435,0.1284706740023377,0.00026751992977483717,0.028799999999999992
mod.blocks.4.attn,1,charged_hadron<-electron,19945,8973,0.6251143713709132,1.7946,3077,0.6306608038547948,1.5385,5634,0.5982344010682829,1.1268,2261,0.5241451551828802,1.1305,0.008533186376451913,-0.009953627735574004,0.9203836260435532,0.00027670053849520644,-0.2561
mod.blocks.7.attn,3,charged_hadron<-neutral_hadron,337,132,0.4638494388623671,0.0264,199,0.5488862118229794,0.0995,6,0.6053402721881866,0.0012,0,0.0,0.0,0.008461158909580917,-0.002244970806160163,0.04899699907004833,0.0004776667758410925,0.0731
mod.blocks.6.attn,1,photon<-photon,1436,420,0.38801724956858724,0.084,373,0.4332890346766157,0.1865,550,0.4983610670945861,0.11,93,0.44125924796186466,0.0465,0.008443187922647312,-0.003802829949074393,0.06867247092123735,0.0005494153982135219,0.1025
mod.blocks.3.attn,1,muon<-charged_hadron,888,557,0.34980169136605527,0.1114,193,0.43607461344392806,0.0965,104,0.37251939767828357,0.0208,34,0.3605091847917613,0.017,0.008325336980514724,-0.009610803519475028,0.035948121875954364,0.0005291185881183125,-0.014899999999999997
mod.blocks.1.attn,1,charged_hadron<-charged_hadron,2681,1056,0.23757133658298038,0.2112,429,0.2763359798834874,0.2145,927,0.27678690202928025,0.1854,269,0.22466003512582813,0.1345,0.008315015987958757,-0.008187092665067083,0.05917734488473548,3.749424851592155e-06,0.0032999999999999974
mod.blocks.2.attn,1,electron<-charged_hadron,1220,413,0.4182794100219343,0.0826,264,0.4810984693467617,0.132,390,0.38856339832911124,0.078,153,0.33268988317523907,0.0765,0.008292115830877217,-0.005188854300230744,0.051290368579442684,0.0007673115272968069,0.0494
mod.blocks.2.attn,1,photon<-muon,4006,1166,0.4414826902731819,0.2332,442,0.4788891565543494,0.221,1578,0.4523659048953739,0.3156,820,0.4034450813401036,0.41,0.00826682904813802,-0.008723187936768262,0.09997286498187764,0.0002192631872654932,-0.012199999999999989
mod.blocks.7.attn,0,photon<-charged_hadron,9625,3223,0.568887229697918,0.6446,1281,0.581751587600749,0.6405,3394,0.5908321865653738,0.6788,1727,0.511950288798399,0.8635,0.0082396212367632,-0.008292365104164806,0.36679576822143745,7.482069607145305e-05,-0.0040999999999999925
mod.blocks.5.attn,7,photon<-electron,11570,2028,0.3619268629736684,0.4056,1688,0.37166054097503,0.844,5450,0.5806270898427438,1.09,2404,0.5642363534257833,1.202,0.008215224233149191,-0.003947979797352266,0.13731372933857483,0.0017167070561755972,0.43839999999999996
mod.blocks.7.attn,3,charged_hadron<-charged_hadron,7869,5990,0.503859612669093,1.198,1689,0.5135368098603543,0.8445,125,0.5599436500072479,0.025,65,0.473111685193502,0.0325,0.008172393028020223,-0.011593282235131116,0.39449125942301766,0.0003792549368689219,-0.3534999999999999
mod.blocks.7.attn,7,neutral_hadron<-charged_hadron,1489,513,0.41476653803858843,0.1026,232,0.4851786884125964,0.116,522,0.5546353785071336,0.1044,222,0.573689293485504,0.111,0.008167809443384928,-0.0072242866283732205,0.048223751804894875,0.0005673090092604213,0.013400000000000009
mod.blocks.7.attn,5,charged_hadron<-neutral_hadron,1520,630,0.5249529225012612,0.126,354,0.5709847418938653,0.177,375,0.49420587746302286,0.075,161,0.45441050373989605,0.0805,0.008147632032490913,-0.005800009243468109,0.08747444031095504,0.0006255659352550089,0.05099999999999999
mod.blocks.4.attn,6,neutral_hadron<-neutral_hadron,663,72,0.4971875138580799,0.0144,164,0.5963177570119137,0.082,317,0.5811889133524819,0.0634,110,0.48563850820064547,0.055,0.00812867993861437,-0.0014274755014152065,0.047657490894903516,0.0001229775279488564,0.06760000000000001
mod.blocks.5.attn,3,muon<-charged_hadron,1301,905,0.3484624518297654,0.181,352,0.3942745302549817,0.176,33,0.39413157692461304,0.0066,11,0.36464167589491064,0.0055,0.008062925802838076,-0.008291986194964157,0.06936715753873189,1.1526220960312503e-06,-0.0050000000000000044
mod.blocks.2.attn,1,neutral_hadron<-muon,1429,384,0.45716271735727787,0.0768,238,0.5246102315913729,0.119,573,0.44506410206383645,0.1146,234,0.4020242426130507,0.117,0.008026254193857305,-0.005179969093178496,0.05296262814559653,0.0006384574557255057,0.0422
mod.blocks.0.attn,7,charged_hadron<-photon,4959,1412,0.3115056990817316,0.2824,666,0.33549959230440873,0.333,1933,0.4052029187298166,0.3866,948,0.4007524972160657,0.474,0.007989966443151489,-0.0067758754460840245,0.08851015653770729,0.0005569272391150434,0.050600000000000034
mod.blocks.2.attn,5,neutral_hadron<-charged_hadron,3898,1576,0.4764687377619108,0.3152,714,0.4988388860551249,0.357,1010,0.4255653249155177,0.202,598,0.38082571945660887,0.299,0.007986142940677433,-0.007051070742021083,0.1519268209948398,0.0005851731330333704,0.041800000000000004
mod.blocks.4.attn,3,photon<-neutral_hadron,296,57,0.41891699140531974,0.0114,230,0.4883595169238422,0.115,9,0.5154763294590844,0.0018,0,0.0,0.0,0.007985890434630086,-0.0007916447909111563,0.053042911004689004,0.0002165518938428477,0.1036
mod.blocks.0.attn,5,charged_hadron<-neutral_hadron,4978,1744,0.4652535089744477,0.3488,726,0.48718485482468094,0.363,1714,0.43328522928189506,0.3428,794,0.38419863131244475,0.397,0.007961078543634655,-0.007649653432561343,0.1572825382293279,0.000429099152418615,0.01419999999999999
mod.cls_blocks.0.attn,7,CLS<-neutral_hadron,12105,3958,0.07474493586795689,0.7916,1879,0.08313984330099208,0.9395,4362,0.10519673859556229,0.8724,1906,0.09302268506800766,0.953,0.007887015533336568,-0.006645408723990663,0.057387429652033355,0.0001739630758054535,0.14790000000000003
mod.blocks.0.attn,0,muon<-charged_hadron,1830,538,0.4586136900580949,0.1076,202,0.5362119305104313,0.101,870,0.655857095070954,0.174,220,0.546581331775947,0.11,0.007837422285685975,-0.008349570672671395,0.04207324336094076,0.0009377096791012069,-0.006599999999999995
mod.blocks.4.attn,1,electron<-charged_hadron,2760,909,0.48398396300666274,0.1818,420,0.5212968615903741,0.21,1149,0.5161071516722571,0.2298,282,0.3911210654158119,0.141,0.007835708702579392,-0.006783484962518732,0.10838250185117398,4.0665055169252506e-05,0.028200000000000003
mod.blocks.5.attn,1,muon<-photon,395,154,0.3449032334731771,0.0308,132,0.4630279617779183,0.066,78,0.3861030785319133,0.0156,31,0.3116429111649913,0.0155,0.007796232068112919,-0.003638241631786029,0.02548280318310628,0.0005997242415983463,0.0352
mod.blocks.6.attn,2,charged_hadron<-photon,5646,1898,0.48444906937780824,0.3796,954,0.500750789821023,0.477,1989,0.4980808489957366,0.3978,805,0.4242538579132246,0.4025,0.007775920651413415,-0.006188133080244303,0.23758456497096636,2.076124800139568e-05,0.09739999999999999
mod.blocks.1.attn,7,charged_hadron<-photon,4480,1536,0.22856823047429012,0.3072,806,0.24760362020608212,0.403,1378,0.3744710037276603,0.2756,760,0.3693848801776767,0.38,0.0076712620619121775,-0.005847671725606502,0.048656703383855096,0.0009732329461031448,0.09580000000000005
mod.cls_blocks.1.attn,3,CLS<-charged_hadron,50818,19720,0.09119990752663214,3.944,7217,0.09331710982260046,3.6085,17510,0.11185426409647849,3.502,6371,0.11857863814488884,3.1855,0.007639924485001674,-0.008350245855299046,0.26984346959756483,0.0001416224588192542,-0.33550000000000013
mod.blocks.6.attn,0,neutral_hadron<-muon,1152,259,0.6841852175913262,0.0518,231,0.750207336692067,0.1155,598,0.7002053759668184,0.1196,64,0.6926904497668147,0.032,0.007625554756135556,-0.0034199457694183704,0.08087372092416753,0.0003812926894245223,0.0637
mod.blocks.5.attn,6,neutral_hadron<-photon,286,60,0.43727179169654845,0.012,139,0.5468490060499246,0.0695,69,0.5032265754281611,0.0138,18,0.42548060251606834,0.009,0.007615616397559643,-0.0013149265722405138,0.0349742469922572,0.00033221169794451014,0.05750000000000001
mod.blocks.6.attn,0,neutral_hadron<-electron,1017,244,0.6993934446182407,0.0488,240,0.7627427730709314,0.12,464,0.6976838021956641,0.0928,69,0.6674688644167306,0.0345,0.007601919414322884,-0.0030914472284913064,0.08372205626347969,0.0004945730537725619,0.07119999999999999
mod.blocks.6.attn,7,muon<-charged_hadron,2117,951,0.5267456017520776,0.1902,426,0.5622165095008594,0.213,580,0.5742322522761493,0.116,160,0.5285619542002677,0.08,0.007555303350490526,-0.0067465666538183006,0.11719276331254633,9.078258164877957e-05,0.022799999999999987
mod.blocks.5.attn,7,photon<-charged_hadron,10080,5290,0.3025247666343962,1.058,1443,0.3129948857120978,0.7215,2679,0.43582308902563377,0.5358,668,0.40914854715148846,0.334,0.007554190914561721,-0.011077385984208318,0.1372052613505624,0.0009278676975230532,-0.3365
mod.blocks.7.attn,7,charged_hadron<-photon,3878,1411,0.4304331699524848,0.2822,568,0.45676465941147065,0.284,1284,0.56648651245877,0.2568,615,0.5003681047660549,0.3075,0.007478143006351977,-0.007430746325325803,0.09856015700742464,0.0008205157080096411,0.0017999999999999683
mod.blocks.2.attn,2,neutral_hadron<-charged_hadron,5116,1952,0.6368146884392519,0.3904,786,0.6557944650565092,0.393,1650,0.6981078624544722,0.33,728,0.6330186731622114,0.364,0.007459052210582099,-0.007409704791377231,0.24109805958980865,0.00031561784039851496,0.002599999999999991
mod.blocks.3.attn,7,charged_hadron<-electron,7020,4134,0.37510673911186826,0.8268,1173,0.3878081906126385,0.5865,1114,0.5127546180313858,0.2228,599,0.5403457316686594,0.2995,0.007449401305201742,-0.010501560100836829,0.1541684241132172,0.0009307760794935108,-0.24029999999999996
mod.blocks.2.attn,0,photon<-photon,3084,790,0.5167624874582774,0.158,390,0.5549480918508309,0.195,1425,0.5844154085088195,0.285,479,0.48435296448013726,0.2395,0.00744619285654795,-0.006033325494023466,0.10246875116260427,0.00021941932280035052,0.037000000000000005
mod.blocks.2.attn,5,photon<-charged_hadron,7302,3104,0.4702555019811718,0.6208,1210,0.4825594999819748,0.605,1905,0.40097511905854144,0.381,1083,0.3439683510215879,0.5415,0.007443918790485819,-0.007638321958898507,0.24258994703041756,0.0006073075061660983,-0.015800000000000036
mod.blocks.3.attn,0,muon<-charged_hadron,1346,447,0.5391178311117544,0.0894,180,0.6210470386677318,0.09,540,0.639283221932473,0.108,179,0.5905888807340707,0.0895,0.007373628680037969,-0.007324471155504382,0.05425297698626915,0.00013446684393532407,0.0006000000000000033
mod.blocks.0.attn,0,electron<-charged_hadron,1723,511,0.4742323430783595,0.1022,206,0.5454156100026613,0.103,805,0.6451648850433575,0.161,201,0.5441556991036258,0.1005,0.007331876493203082,-0.007274929879663641,0.0459036325010824,0.0007313493648849293,0.0007999999999999952
mod.blocks.6.attn,2,photon<-neutral_hadron,2524,636,0.519492082250943,0.1272,408,0.5553164008420473,0.204,1262,0.4866167967415838,0.2524,218,0.44618478930051175,0.109,0.007308160992585265,-0.00455685332478846,0.09926982653528309,0.0005020677668930577,0.07679999999999998
mod.blocks.5.attn,4,neutral_hadron<-charged_hadron,6290,2288,0.6529086539456685,0.4576,860,0.6697823625664379,0.43,2070,0.6763915890944753,0.414,1072,0.6065119597365829,0.536,0.007255694706930804,-0.007721409064864037,0.2851644484965122,4.795452993638773e-05,-0.027600000000000013
mod.blocks.2.attn,5,charged_hadron<-photon,8052,2910,0.45465711365962763,0.582,1253,0.46606878722227774,0.6265,3016,0.38606887733667533,0.6032,873,0.3415265039957949,0.4365,0.007149413487000289,-0.00664159401346236,0.2418721516514271,0.0005719524346949336,0.044499999999999984
mod.blocks.4.attn,5,neutral_hadron<-charged_hadron,8932,3076,0.5711651696291872,0.6152,1310,0.5820340308410521,0.655,2967,0.5605803191169649,0.5934,1579,0.4854051028157126,0.7895,0.007119104093771524,-0.0066865234175393,0.367180109021612,0.00015273120696154306,0.03980000000000006
mod.blocks.4.attn,1,neutral_hadron<-neutral_hadron,498,92,0.4158930736391441,0.0184,134,0.5217230625784219,0.067,136,0.45470798147075314,0.0272,136,0.3776105781469275,0.068,0.007090609258931617,-0.0019472717964827127,0.030465434758540463,0.00047517775459008965,0.048600000000000004
mod.blocks.7.attn,4,photon<-neutral_hadron,2445,394,0.6170271184238686,0.0788,626,0.6395488140015556,0.313,1209,0.5418141065943428,0.2418,216,0.49229871661022856,0.108,0.007049290715816036,-0.0017747096115217369,0.1695878153640293,0.0006889603655386619,0.23420000000000002
mod.blocks.0.attn,7,charged_hadron<-electron,13555,6867,0.5187830838449522,1.3734,2331,0.5247941760546861,1.1655,3198,0.5508296198215688,0.6396,1159,0.5519279326546079,0.5795,0.007005927970444917,-0.008255634040848604,0.581303302481435,0.0001824024437093486,-0.20789999999999997
mod.blocks.6.attn,6,charged_hadron<-electron,9541,2998,0.6997937150572919,0.5996,1095,0.7125838802421474,0.5475,3963,0.8081452456607742,0.7926,1485,0.7363025912632445,0.7425,0.007002615438708347,-0.007668983044839315,0.33781982686587747,0.000669179492824526,-0.052100000000000035
mod.blocks.1.attn,0,photon<-photon,4473,1183,0.4642496543573507,0.2366,675,0.48489188220765855,0.3375,1997,0.5116027951703169,0.3994,618,0.4572189555874149,0.309,0.006966751899478895,-0.0048839511093828345,0.15463607712018757,0.00018608830361941566,0.10090000000000002
mod.blocks.2.attn,5,photon<-neutral_hadron,2769,662,0.4937234299195497,0.1324,312,0.5383657585733976,0.156,1253,0.4893739744366785,0.2506,542,0.43659224253958884,0.271,0.006964203270000277,-0.005910644313769466,0.07634234001212185,0.000341188743288087,0.02360000000000001
mod.blocks.2.attn,0,charged_hadron<-photon,4985,1693,0.5225758532131486,0.3386,610,0.5452114397629363,0.305,2062,0.6037954328334181,0.4124,620,0.49304842345656885,0.31,0.006903853897685249,-0.007664409605758116,0.1484213712411986,0.0004044553289016113,-0.03360000000000002
mod.blocks.3.attn,0,electron<-charged_hadron,1248,447,0.5295985657763428,0.0894,167,0.6117604351686147,0.0835,471,0.6267949252561399,0.0942,163,0.5783293743623547,0.0815,0.006860516094254703,-0.007345271123669106,0.04982661641427097,0.00010314436121437957,-0.005899999999999989
mod.blocks.3.attn,0,photon<-photon,3930,875,0.5059177324090686,0.175,613,0.528270526164702,0.3065,1945,0.5307305102176715,0.389,497,0.4711319078921792,0.2485,0.006851131286101662,-0.003911738907235859,0.16116093115724606,1.685367370861005e-05,0.1315
mod.blocks.1.attn,1,photon<-neutral_hadron,971,262,0.2663139777101633,0.0524,237,0.32404518806481664,0.1185,350,0.31540509330374855,0.07,122,0.2832651747176882,0.061,0.00684114842702642,-0.003025115422583835,0.0373755035564942,5.910817068404014e-05,0.06609999999999999
mod.blocks.1.attn,1,neutral_hadron<-photon,1945,476,0.25349280116062206,0.0952,332,0.2944663827677807,0.166,879,0.28570056131132904,0.1758,258,0.23429609728298445,0.129,0.006801614546788334,-0.0039006849690015025,0.04742629317768062,5.962173873275092e-05,0.0708
mod.blocks.7.attn,4,neutral_hadron<-photon,2421,683,0.5573870422288579,0.1366,409,0.590616386575046,0.2045,1030,0.5145268144538102,0.206,299,0.5142098209730359,0.1495,0.006795400918795461,-0.004539128437689291,0.10522073355580418,0.0005170591483033992,0.06789999999999999
mod.blocks.5.attn,2,photon<-photon,4711,1285,0.5997850920439695,0.257,814,0.6164384453170716,0.407,1814,0.63670870934458,0.3628,798,0.5863846025819468,0.399,0.006777914782152568,-0.0042799117911872485,0.2426404497848522,0.0001373901221901848,0.14999999999999997
mod.blocks.6.attn,2,photon<-photon,2608,699,0.4867085637111691,0.1398,507,0.5134017968318871,0.2535,1122,0.4957648451421775,0.2244,280,0.43351184390485287,0.14,0.006766734596102021,-0.0037317139902763806,0.125676388243542,0.00011934457116853818,0.1137
mod.blocks.1.attn,0,charged_hadron<-electron,1970,634,0.5742947087161925,0.1268,381,0.6098002605629093,0.1905,753,0.6431773248342563,0.1506,202,0.5385018516295027,0.101,0.006763807626799546,-0.004502103974163687,0.10980861889354261,0.00022575604187871553,0.0637
mod.blocks.6.attn,1,charged_hadron<-neutral_hadron,651,296,0.42816885812459765,0.0592,255,0.4811223820728414,0.1275,78,0.41020262489716214,0.0156,22,0.4000737579031424,0.011,0.00675157430340108,-0.003134848617736031,0.052300834674388175,0.0004788200101507606,0.0683
mod.blocks.7.attn,0,neutral_hadron<-photon,1037,411,0.5305323451394872,0.0822,286,0.5771918192089021,0.143,265,0.5707619387023853,0.053,75,0.4960453130801519,0.0375,0.006672304791926322,-0.0038354087685058998,0.0816189572344411,4.2902122515145134e-05,0.06079999999999999
mod.blocks.5.attn,1,neutral_hadron<-photon,773,259,0.3169170595331542,0.0518,173,0.3937977728988394,0.0865,232,0.3742434810204753,0.0464,109,0.3299202044759322,0.0545,0.006650181706131769,-0.003982420952342493,0.03237206110827111,0.000130039594125858,0.034699999999999995
mod.blocks.6.attn,2,neutral_hadron<-photon,2050,525,0.5108055688653673,0.105,335,0.5503941674730671,0.1675,918,0.5122525187651576,0.1836,272,0.44060633227448254,0.136,0.006631090266789719,-0.00415680285380848,0.08580229689316392,0.0002529207155063312,0.06250000000000001
mod.blocks.7.attn,7,electron<-charged_hadron,748,295,0.45662452765440537,0.059,141,0.5489002346781129,0.0705,246,0.5638214700469156,0.0492,66,0.5154484528483767,0.033,0.0065054373451713795,-0.005444266714398744,0.03764551945130636,9.70691618043014e-05,0.011499999999999996
mod.blocks.5.attn,1,electron<-photon,490,214,0.36368218328908225,0.0428,136,0.4592594588723253,0.068,91,0.40146567467804795,0.0182,49,0.3116744000996862,0.0245,0.006499254739660526,-0.004090707394962801,0.02729966587810726,0.0003756165258475745,0.025200000000000007
mod.blocks.4.attn,2,photon<-charged_hadron,15139,6569,0.5428087815612868,1.3138,2655,0.5476657048681586,1.3275,4520,0.5568828508455669,0.904,1395,0.4487575405547696,0.6975,0.006447565689872339,-0.006381025840568196,0.714790461927471,5.942815416248262e-05,0.013699999999999823
mod.cls_blocks.1.attn,7,CLS<-electron,2338,658,0.1255753892156742,0.1316,358,0.16152922025344083,0.179,968,0.149097435743548,0.1936,354,0.1574156828877635,0.177,0.006435735755760224,-0.004731524164570087,0.02668844099809509,8.000768007822335e-05,0.0474
mod.cls_blocks.0.attn,1,CLS<-photon,32879,9783,0.06594894705967622,1.9566,4912,0.0685391352984619,2.456,13401,0.0759253056882382,2.6802,4783,0.06366886987467515,2.3915,0.006361502314457627,-0.005067962308008059,0.1501916818157318,4.698714002954037e-05,0.49940000000000007
mod.blocks.2.attn,0,photon<-electron,1294,526,0.6399153865902143,0.1052,276,0.6860105490878873,0.138,359,0.631953473833278,0.0718,133,0.6507919921462697,0.0665,0.006361132424678872,-0.004849211094755198,0.08720957938899238,0.0003438642141854007,0.03280000000000001
mod.blocks.0.attn,7,electron<-charged_hadron,775,400,0.32012613305822013,0.08,180,0.3907912930680646,0.09,153,0.4222777869576722,0.0306,42,0.3523167524309385,0.021,0.006359864400886001,-0.005653212800787557,0.03233743192606113,0.00020024983159723007,0.009999999999999995
mod.blocks.4.attn,2,photon<-neutral_hadron,1183,147,0.5343697016336479,0.0294,181,0.6045667397383169,0.0905,703,0.6031895867028243,0.1406,152,0.52043344423567,0.076,0.006352831948472538,-0.0020637929202772663,0.0545886575966056,8.748821801813154e-06,0.0611
mod.blocks.6.attn,1,neutral_hadron<-charged_hadron,1124,597,0.4521850572908344,0.1194,242,0.5046351778605753,0.121,146,0.41533360048516155,0.0292,139,0.3781926864557129,0.0695,0.00634646458893865,-0.006262544396027065,0.050255365658704546,0.0005667492985494284,0.0015999999999999903
mod.cls_blocks.0.attn,4,CLS<-neutral_hadron,11820,4415,0.07825716504371501,0.883,1728,0.08558623077503096,0.864,4186,0.0836065472437383,0.8372,1491,0.07158570755885241,0.7455,0.006332312791856979,-0.006471565040751982,0.07223605681858988,1.2535975349033099e-05,-0.019000000000000017
mod.blocks.6.attn,2,photon<-charged_hadron,12823,4771,0.4918212200130614,0.9542,2192,0.4975737896509958,1.096,4005,0.4810825548368447,0.801,1855,0.4161929714952839,0.9275,0.0063048163231761165,-0.005489101948517017,0.5272664801011818,0.0001039742064455901,0.14180000000000004
