objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,8,16,1.9445074386894703,1.9445074386894703,7.778029754757881,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,8,16,1.9445074386894703,1.9445074386894703,7.778029754757881,0.25
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,1,16,1.3314769230782986,1.3314769230782986,5.325907692313194,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,1,16,1.3314769230782986,1.3314769230782986,5.325907692313194,0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,1,16,0.9975742734968662,0.9975742734968662,3.990297093987465,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,1,16,0.9975742734968662,0.9975742734968662,3.990297093987465,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,8,16,0.9817498102784157,0.9817498102784157,3.9269992411136627,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,8,16,0.9817498102784157,0.9817498102784157,3.9269992411136627,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,8,16,0.9817498028278351,0.9817498028278351,3.9269992113113403,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,8,16,0.9817498028278351,0.9817498028278351,3.9269992113113403,0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,8,16,-0.68185955286026,0.68185955286026,2.72743821144104,-0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,8,16,-0.68185955286026,0.68185955286026,2.72743821144104,-0.25
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,79,16,0.679983226582408,0.679983226582408,3.211351163685322,0.21174365282058716
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,79,16,0.679983226582408,0.679983226582408,3.211351163685322,0.21174365282058716
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,8,16,0.6603096323087811,0.6603096323087811,-1.704562533646822,-0.3873777687549591
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,8,16,0.6603096323087811,0.6603096323087811,-1.704562533646822,-0.3873777687549591
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,8,16,0.574384726700373,0.644718965399079,1.482750878436491,0.3873777687549591
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,8,16,0.574384726700373,0.644718965399079,1.482750878436491,0.3873777687549591
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,8,16,0.4844968314282596,0.685414548497647,-1.9379873257130384,-0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,8,16,0.4844968314282596,0.685414548497647,-1.9379873257130384,-0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,1,16,-0.46594814443960786,0.49747460475191474,1.8637925777584314,-0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,1,16,-0.46594814443960786,0.49747460475191474,1.8637925777584314,-0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,1,16,-0.4659481244161725,0.4974745651707053,1.86379249766469,-0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,1,16,-0.4659481244161725,0.4974745651707053,1.86379249766469,-0.25
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,34,16,0.41462262405548245,0.4727851351490244,1.4172058831900358,0.29256343841552734
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,34,16,0.41462262405548245,0.4727851351490244,1.4172058831900358,0.29256343841552734
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,3,16,0.39605000329902396,0.39605000329902396,-1.4905303169507533,-0.2657108008861542
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,3,16,0.39605000329902396,0.39605000329902396,-1.4905303169507533,-0.2657108008861542
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,79,16,0.3326190604129806,0.3425103140762076,1.5708572841249406,0.21174365282058716
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,79,16,0.3326190604129806,0.3425103140762076,1.5708572841249406,0.21174365282058716
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,79,16,-0.2955384880769998,0.2977490206249058,1.3957371776923537,-0.21174365282058716
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,79,16,-0.2955384880769998,0.2977490206249058,1.3957371776923537,-0.21174365282058716
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,79,16,-0.2955384829547256,0.29774901550263166,1.3957371478900313,-0.21174365282058716
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,79,16,-0.2955384829547256,0.29774901550263166,1.3957371478900313,-0.21174365282058716
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,8,16,0.26519804057898,0.37173954473109916,-0.684597990475595,-0.3873777687549591
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,8,16,0.26519804057898,0.37173954473109916,-0.684597990475595,-0.3873777687549591
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,8,16,0.26519803813425824,0.37173954787431285,-0.6845979818608612,-0.3873777687549591
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,8,16,0.26519803813425824,0.37173954787431285,-0.6845979818608612,-0.3873777687549591
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,3,16,0.24938304722309113,0.24938304722309113,-0.9385506696999073,-0.2657108008861542
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,3,16,0.24938304722309113,0.24938304722309113,-0.9385506696999073,-0.2657108008861542
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,3,16,0.24938304722309113,0.24938304722309113,-0.9385506603866816,-0.2657108008861542
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,3,16,0.24938304722309113,0.24938304722309113,-0.9385506603866816,-0.2657108008861542
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,121,16,0.24500982044264674,0.24500982044264674,-2.111816340126097,-0.11601852625608444
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,121,16,0.24500982044264674,0.24500982044264674,-2.111816340126097,-0.11601852625608444
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,8,15,0.1567477412521839,0.30247149939338364,0.4046379337708155,0.3873777687549591
