objective,module,head,head_id,pair_role,analysis_group,mean_A,mean_grad_A,mean_AxGrad,abs_mean_AxGrad,n_links
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-electron,C_Tbl_correct,0.10037651285529137,-3.829420566558838,-0.37954701483249664,0.37954701483249664,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,electron<-electron,C_Tbl_correct,0.09614026173949242,-1.9914448857307434,-0.19098804146051407,0.19098804146051407,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,A_Hqql_correct,0.10173202306032181,1.674787998199463,0.17037956416606903,0.17037956416606903,0.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-electron,B_Hqql_to_Tbl,0.07485907897353172,-2.214371621608734,-0.16752776503562927,0.16752776503562927,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,B_Hqql_to_Tbl,0.08643738180398941,-1.5238105058670044,-0.1377042979001999,0.1377042979001999,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-CLS,A_Hqql_correct,0.09064169228076935,-1.366459608078003,-0.12385821342468262,0.12385821342468262,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-electron,B_Hqql_to_Tbl,0.05450328066945076,-1.5789688471704721,-0.12097425521642435,0.12097425521642435,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-muon,C_Tbl_correct,0.07440707335869472,-1.4208213488260906,-0.11674617727597554,0.11674617727597554,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-CLS,B_Hqql_to_Tbl,0.0786129217594862,-1.3955291509628296,-0.1137192752212286,0.1137192752212286,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-electron,C_Tbl_correct,0.03822552638926676,-0.9821034669876099,-0.107204989330577,0.107204989330577,0.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,B_Hqql_to_Tbl,0.07997483387589455,-1.2285980582237244,-0.10017123818397522,0.10017123818397522,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,muon<-muon,A_Hqql_correct,0.22320584952831268,0.43985506892204285,0.09817822277545929,0.09817822277545929,0.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,electron<-electron,B_Hqql_to_Tbl,0.0694178156554699,-1.3622241616249084,-0.09409203380346298,0.09409203380346298,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-CLS,B_Hqql_to_Tbl,0.07297349721193314,-1.2799404859542847,-0.09340173006057739,0.09340173006057739,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,muon<-muon,C_Tbl_correct,0.0673718477288882,-0.992999275525411,-0.09236315389474233,0.09236315389474233,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,A_Hqql_correct,0.09832890331745148,0.8963548541069031,0.08813758939504623,0.08813758939504623,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,A_Hqql_correct,0.08529508858919144,1.016357421875,0.08669029921293259,0.08669029921293259,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,B_Hqql_to_Tbl,0.06860342621803284,-1.254555106163025,-0.08606677502393723,0.08606677502393723,0.0625
