objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.23738043126650155,0.7069724537432194,130.77568769454956,0.001545306367916055
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.301515556871891,0.39600912015885115,329.9814729690552,0.00018500972737456323
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,0.1714550913311541,0.626698637381196,128.8688769340515,0.0011060634460591245
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.11178216873668134,0.7490964252501726,128.6094274520874,0.0012875541506218724
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.11178215756081045,0.7490963954478502,135.51307344436646,0.0014756675009266473
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.21282605826854706,0.21282605826854706,153.672954082489,0.032021702849306166
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.19945199554786086,0.20372475823387504,144.67639255523682,0.03355658962391317
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.14366810955107212,0.408052459359169,131.17593002319336,0.0013756669868598692
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.15869423002004623,0.3268265472725034,262.87220096588135,8.746447792873369e-05
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.177925206720829,0.18155956454575062,45.622002840042114,0.06829392374493182
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,0.02720400528050959,0.6768803186714649,108.9801173210144,0.0007363766380876768
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.1452755113132298,0.1467435215599835,47.83380174636841,0.0645403009839356
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.1003656389657408,0.31031720619648695,110.9377670288086,0.0012776503899658564
signed_hqql_tbl,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.07560291467234492,0.39616463519632816,129.80823516845703,0.0011515489695739234
B_tbl_minus_hqql,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.07560291094705462,0.3961646147072315,136.77831363677979,0.0013209709177317563
signed_hqql_tbl,mod.blocks.1,particle,D_Tbl_to_Hqql,16,0.07172125822398812,0.3907833332195878,130.33403968811035,0.0009962214862753171
signed_hqql_tbl,mod.blocks.3,particle,C_Tbl_correct,16,-0.09253485035151243,0.2874811766669154,102.48335838317871,0.0011490556280477904
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.0662944036303088,0.2744244830682874,309.6136646270752,0.0001559417742100777
signed_hqql_tbl,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.06629440159304067,0.2744244793429971,296.8858575820923,0.0001351080841232033
signed_hqql_tbl,mod.blocks.4,particle,C_Tbl_correct,16,-0.07078631944023073,0.23797826003283262,123.59112358093262,0.0009847086512309033
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,16,-0.08895359141752124,0.08895359141752124,158.1797161102295,0.03136980428826064
B_tbl_minus_hqql,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.03475392039399594,0.26668990124017,104.06590366363525,0.001081204023648752
signed_hqql_tbl,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.034753909101709723,0.2666898937895894,100.41237592697144,0.0009429833280591993
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-3.984535578638315e-05,0.40024151746183634,109.84026384353638,0.0006641054005740443
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,0.027684957574820146,0.28537315875291824,291.44868659973145,0.0001300456115131965
