objective,module,kind,analysis_group,role,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,muon,2,0.8000254333019257,0.8000254333019257,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,photon,5,0.7275591135025025,0.7275591135025025,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,muon,2,-0.6518367528915405,0.6518367528915405,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,neutral_hadron,3,0.6330905159314474,0.6330905159314474,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,photon,5,-0.6330579161643982,0.6330579161643982,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,CLS,16,0.6010969504714012,0.6010969504714012,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,neutral_hadron,3,-0.5263092915217081,0.5263092915217081,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,CLS,16,-0.5243867337703705,0.5243867337703705,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,charged_hadron,4,0.5144704803824425,0.5144704803824425,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,charged_hadron,4,-0.46842602640390396,0.46842602640390396,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,charged_hadron,4,-0.437484435737133,0.437484435737133,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,charged_hadron,4,0.42585062980651855,0.42585062980651855,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,electron,2,0.3885153532028198,0.3885153532028198,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,muon,1,0.3101361393928528,0.3101361393928528,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,muon,1,0.31013596057891846,0.31013596057891846,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,electron,2,-0.29617951810359955,0.29617951810359955,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,CLS,16,-0.28998766106087714,0.29284420365002006,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,CLS,16,0.2716343146748841,0.2843284565024078,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,photon,6,0.2677790845433871,0.2677790845433871,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,photon,6,0.26777901376287144,0.26777901376287144,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,neutral_hadron,5,-0.2667591392993927,0.2667591392993927,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,charged_hadron,6,0.26360143224398297,0.26360143224398297,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,charged_hadron,6,0.2636014247934024,0.2636014247934024,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,photon,6,-0.2425258525957664,0.2425258525957664,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,CLS,16,0.23978269146755338,0.23978269146755338,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,CLS,16,0.23978265561163425,0.23978265561163425,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,photon,6,0.229844368994236,0.229844368994236,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,photon,6,-0.211586382240057,0.211586382240057,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,photon,6,-0.2115863561630249,0.2115863561630249,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,neutral_hadron,5,0.20215080678462982,0.20215080678462982,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,electron,1,-0.18746694922447205,0.18746694922447205,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,charged_hadron,6,-0.182195624957482,0.182195624957482,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,charged_hadron,6,-0.18219559267163277,0.18219559267163277,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,CLS,16,-0.17659005196765065,0.17659005196765065,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,CLS,16,-0.1765900426544249,0.1765900426544249,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,muon,1,-0.1666368842124939,0.1666368842124939,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,muon,1,-0.16663682460784912,0.16663682460784912,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,neutral_hadron,3,0.11270128935575485,0.11270128935575485,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,neutral_hadron,3,0.11270128438870113,0.11270128438870113,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,muon,1,-0.10155313462018967,0.10155313462018967,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,neutral_hadron,3,-0.09870402018229167,0.09870402018229167,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,neutral_hadron,3,-0.09870400279760361,0.09870400279760361,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,neutral_hadron,10,-0.0873484693467617,0.1292173258960247,0.0,0.0
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,muon,2,-0.06640811264514923,0.06640811264514923,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,CLS,16,-0.05640243412926793,0.10499307187274098,0.0,0.0
