objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,2,16,1.1333873458206654,1.1333873458206654,4.533549383282661,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,2,16,1.1333873458206654,1.1333873458206654,4.533549383282661,0.25
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,79,16,0.9420289844274521,0.9420289844274521,3.719868004322052,0.2532425820827484
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,79,16,0.9420289844274521,0.9420289844274521,3.719868004322052,0.2532425820827484
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,6,16,0.9376625511795282,0.9376625511795282,3.750650204718113,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,6,16,0.9376625511795282,0.9376625511795282,3.750650204718113,0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,6,16,0.8121066354215145,0.8121066354215145,3.248426541686058,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,6,16,0.8121066354215145,0.8121066354215145,3.248426541686058,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,2,16,0.6819148436188698,0.6819148436188698,2.727659374475479,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,2,16,0.6819148436188698,0.6819148436188698,2.727659374475479,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,2,16,0.6819148063659668,0.6819148063659668,2.727659225463867,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,2,16,0.6819148063659668,0.6819148063659668,2.727659225463867,0.25
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,79,16,0.6139716152101755,0.6139716152101755,2.4244406688958406,0.2532425820827484
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,79,16,0.6139716152101755,0.6139716152101755,2.4244406688958406,0.2532425820827484
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,79,16,0.613971596583724,0.613971596583724,2.424440609291196,0.2532425820827484
