source,target,kind,weight,formula,src_label,tgt_label,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
classifier:mod.fc,objective:label_Hgg-label_Hcc,classifier_to_objective,1.0,logits=fc(z),label_Hcc,label_Hgg,,,,,,,,,
classifier_dim:fc_dim_57,classifier:mod.fc,linear_direction,-1.29355788230896,,label_Hcc,label_Hgg,57,,,,,,,,
classifier_dim:fc_dim_76,classifier:mod.fc,linear_direction,-0.9854800701141357,,label_Hcc,label_Hgg,76,,,,,,,,
classifier_dim:fc_dim_103,classifier:mod.fc,linear_direction,0.9828547835350037,,label_Hcc,label_Hgg,103,,,,,,,,
classifier_dim:fc_dim_3,classifier:mod.fc,linear_direction,-0.7441707849502563,,label_Hcc,label_Hgg,3,,,,,,,,
classifier_dim:fc_dim_45,classifier:mod.fc,linear_direction,-0.6573590040206909,,label_Hcc,label_Hgg,45,,,,,,,,
classifier_dim:fc_dim_66,classifier:mod.fc,linear_direction,0.44713836908340454,,label_Hcc,label_Hgg,66,,,,,,,,
classifier_dim:fc_dim_121,classifier:mod.fc,linear_direction,0.41259264945983887,,label_Hcc,label_Hgg,121,,,,,,,,
classifier_dim:fc_dim_8,classifier:mod.fc,linear_direction,0.4096020460128784,,label_Hcc,label_Hgg,8,,,,,,,,
classifier_dim:fc_dim_2,classifier:mod.fc,linear_direction,0.3780931830406189,,label_Hcc,label_Hgg,2,,,,,,,,
classifier_dim:fc_dim_82,classifier:mod.fc,linear_direction,0.37181636691093445,,label_Hcc,label_Hgg,82,,,,,,,,
classifier_dim:fc_dim_123,classifier:mod.fc,linear_direction,0.2566935420036316,,label_Hcc,label_Hgg,123,,,,,,,,
classifier_dim:fc_dim_10,classifier:mod.fc,linear_direction,0.2027955949306488,,label_Hcc,label_Hgg,10,,,,,,,,
classifier_dim:fc_dim_23,classifier:mod.fc,linear_direction,0.14161914587020874,,label_Hcc,label_Hgg,23,,,,,,,,
classifier_dim:fc_dim_79,classifier:mod.fc,linear_direction,-0.13418063521385193,,label_Hcc,label_Hgg,79,,,,,,,,
classifier_dim:fc_dim_18,classifier:mod.fc,linear_direction,-0.13185450434684753,,label_Hcc,label_Hgg,18,,,,,,,,
classifier_dim:fc_dim_58,classifier:mod.fc,linear_direction,-0.08475178480148315,,label_Hcc,label_Hgg,58,,,,,,,,
classifier_dim:fc_dim_124,classifier:mod.fc,linear_direction,-0.059460438787937164,,label_Hcc,label_Hgg,124,,,,,,,,
classifier_dim:fc_dim_34,classifier:mod.fc,linear_direction,0.04685962200164795,,label_Hcc,label_Hgg,34,,,,,,,,
classifier_dim:fc_dim_54,classifier:mod.fc,linear_direction,-0.045891694724559784,,label_Hcc,label_Hgg,54,,,,,,,,
classifier_dim:fc_dim_6,classifier:mod.fc,linear_direction,-0.04211519658565521,,label_Hcc,label_Hgg,6,,,,,,,,
classifier_dim:fc_dim_96,classifier:mod.fc,linear_direction,0.0284720528870821,,label_Hcc,label_Hgg,96,,,,,,,,
classifier_dim:fc_dim_80,classifier:mod.fc,linear_direction,0.00763191282749176,,label_Hcc,label_Hgg,80,,,,,,,,
classifier_dim:fc_dim_110,classifier:mod.fc,linear_direction,-0.0027857068926095963,,label_Hcc,label_Hgg,110,,,,,,,,
classifier_dim:fc_dim_91,classifier:mod.fc,linear_direction,0.0022498518228530884,,label_Hcc,label_Hgg,91,,,,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.39725720789283514,,,,,signed_hqql_tbl,A_Hqql_correct,0.39725720789283514,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.36474373657256365,,,,,signed_hqql_tbl,A_Hqql_correct,0.36474373657256365,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.08323980669956654,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.8534411648288369,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.09937626801547594,,,,,signed_hqql_tbl,A_Hqql_correct,0.733861617743969,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.21389682334847748,,,,,signed_hqql_tbl,C_Tbl_correct,0.21389682334847748,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.18549850722774863,,,,,signed_hqql_tbl,C_Tbl_correct,0.3046959023922682,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.1688066441565752,,,,,signed_hqql_tbl,A_Hqql_correct,0.3539662202820182,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.07320305012399331,,,,,signed_hqql_tbl,C_Tbl_correct,0.7161168530583382,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.14442710322327912,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.32661690283566713,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.14442710392177105,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.3266168888658285,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.038537216605618596,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.7319458648562431,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.03853719698963687,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.7319458834826946,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.08486394921783358,,,,,signed_hqql_tbl,A_Hqql_correct,0.42979494854807854,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.08091942395549268,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.4183936072513461,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.06722478254232556,,,,,signed_hqql_tbl,C_Tbl_correct,0.39652458392083645,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,-0.08852410886902362,,,,,signed_hqql_tbl,A_Hqql_correct,0.28178523015230894,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.12525389064103365,,,,,signed_hqql_tbl,C_Tbl_correct,0.12962079141288996,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.12412748590577394,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.1266547116683796,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.12412747996859252,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.1266546999104321,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.0796163318445906,,,,,signed_hqql_tbl,A_Hqql_correct,0.29876559786498547,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.07167751430824865,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.29964017029851675,,,,,
residual_particle:mod.blocks.5,classifier:mod.fc,residual_to_classifier,-0.09518237150041386,,,,,signed_hqql_tbl,A_Hqql_correct,0.2008184716105461,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.029565800046839286,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.40929907374083996,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.029565782941062935,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.40929905883967876,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.10294556152075529,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.10294556152075529,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,0.07564625947270542,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.17131472332403064,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,0.0756462577264756,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.17131470842286944,,,,,
residual_particle:mod.blocks.4,classifier:mod.fc,residual_to_classifier,-0.048272062034811825,,,,,signed_hqql_tbl,A_Hqql_correct,0.2616355405189097,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,0.05182267748750746,,,,,signed_hqql_tbl,A_Hqql_correct,0.21897589229047298,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.04016155915451236,,,,,signed_hqql_tbl,C_Tbl_correct,0.2647319966927171,,,,,
residual_particle:mod.blocks.5,classifier:mod.fc,residual_to_classifier,-0.059265709191095084,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.17446941742673516,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,0.06188726599793881,,,,,signed_hqql_tbl,C_Tbl_correct,0.15445440635085106,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.0220228944090195,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.2894236519932747,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.022022887744242325,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.28942365385591984,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.025688893176265992,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.27184682013466954,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,0.01999245275510475,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.2942463383078575,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,0.01999245205661282,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.29424632992595434,,,,,
residual_particle:mod.blocks.4,classifier:mod.fc,residual_to_classifier,-0.03495841441326775,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.23184253321960568,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.07319429353810847,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.07361719594337046,,,,,
residual_particle:mod.blocks.5,classifier:mod.fc,residual_to_classifier,0.0446479405509308,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.18202992202714086,,,,,
