module,head,pair_role,A,B,C,D,trigger_B_minus_A,loss_A_minus_B,tbl_like_B_close_C,anomaly_B_not_A_not_C,n
mod.blocks.6.attn,6,charged_hadron<-photon,0.4997208140301324,0.5564276627947694,0.6157553659715301,0.46999561522827776,0.056706848764637,-0.056706848764637,0.4970999596180087,0.0033642870915978444,5823
mod.blocks.6.attn,6,muon<-electron,0.4683951511979103,0.5249454379081726,0.7865271866321564,0.4617118388414383,0.0565502867102623,-0.0565502867102623,0.26336368918418884,0.014792522888513071,15
mod.blocks.0.attn,1,charged_hadron<-charged_hadron,0.1928432405265299,0.24936105300099362,0.24754359802459697,0.17472084864149318,0.05651781247446372,-0.05651781247446372,0.24754359802459697,0.00010271857953676698,8749
mod.blocks.0.attn,1,neutral_hadron<-charged_hadron,0.19576150930679595,0.2522257141026125,0.2469892395100345,0.17794905133443337,0.05646420479581657,-0.05646420479581657,0.2469892395100345,0.0002956733738034162,2017
mod.blocks.0.attn,6,electron<-charged_hadron,0.47010164806995486,0.41370075339018697,0.4777559875389457,0.42097630122533214,-0.05640089467976789,0.05640089467976789,0.3496455192414282,0.0036127725149120134,970
mod.blocks.3.attn,0,charged_hadron<-muon,0.6884201009832689,0.7446691302634076,0.7032298834157199,0.6105232686402807,0.05624902928013875,-0.05624902928013875,0.7032298834157199,0.002330917409282485,4249
mod.blocks.7.attn,5,electron<-charged_hadron,0.5035756405612285,0.5597276252801301,0.5180503143383576,0.502839081950726,0.05615198471890159,-0.05615198471890159,0.5180503143383576,0.0023402637271273206,694
mod.blocks.3.attn,6,muon<-photon,0.473154686499333,0.4171509402684676,0.5007510658856985,0.47900284752249717,-0.0560037462308654,0.0560037462308654,0.3335508146512367,0.004681920219935869,353
mod.blocks.6.attn,5,electron<-charged_hadron,0.4628097042934784,0.5187867138196122,0.4856672842850846,0.39874300939195295,0.05597700952613377,-0.05597700952613377,0.4856672842850846,0.0018539266225543658,502
mod.blocks.4.attn,5,photon<-electron,0.7229729762713833,0.6670191197291665,0.7311426439157729,0.7670846504917561,-0.05595385654221685,0.05595385654221685,0.6028955955425601,0.003587958473318746,739
mod.blocks.5.attn,1,photon<-photon,0.31999317054358617,0.37589588422328235,0.40974697849838404,0.33436361501336764,0.05590271367969618,-0.05590271367969618,0.34204478994818066,0.0018923680310054124,7085
mod.blocks.3.attn,6,electron<-electron,0.5847201490402222,0.6405407989566977,0.6612487822326262,0.6006733021315407,0.05582064991647551,-0.05582064991647551,0.6198328156807692,0.0011559330849218337,156
mod.blocks.2.attn,6,electron<-photon,0.4800292352277241,0.42441291623054794,0.5062570798591796,0.46419886826244117,-0.05561631899717617,0.05561631899717617,0.3425687526019163,0.00455187111242706,1420
mod.blocks.1.attn,6,pad<-electron,0.5550985626414814,0.6106568768741639,0.49680212564944726,0.4408596645811615,0.05555831423268254,-0.05555831423268254,0.49680212564944726,0.006325578045426706,2729
mod.blocks.4.attn,1,photon<-neutral_hadron,0.398669713637331,0.4542184974370378,0.4482760224978961,0.3764308023452759,0.05554878379970679,-0.05554878379970679,0.4482760224978961,0.0003300972556295572,535
mod.blocks.1.attn,6,muon<-photon,0.4205492998544986,0.3650069910287857,0.49900307149990747,0.5100101968756429,-0.05554230882571293,0.05554230882571293,0.23101091055766393,0.007442451682962126,1085
mod.blocks.2.attn,3,muon<-neutral_hadron,0.3515152931213379,0.40705595910549164,0.3268537223339081,0.0,0.05554066598415375,-0.05554066598415375,0.3268537223339081,0.004454485643712536,23
mod.blocks.6.attn,3,photon<-photon,0.39772442019425974,0.4532513071705277,0.7723466328304747,0.6743548651424687,0.05552688697626795,-0.05552688697626795,0.13415598151058072,0.01771837008257529,2435
mod.blocks.1.attn,4,charged_hadron<-photon,0.45974311522311634,0.5152322472828739,0.45948213933348037,0.41330409103648486,0.05548913205975753,-0.05548913205975753,0.45948213933348037,0.003093525102349634,7231
mod.cls_blocks.0.attn,0,CLS<-CLS,0.05548216628146843,0.0,0.0,0.0,-0.05548216628146843,0.05548216628146843,0.0,0.0,71
mod.blocks.0.attn,0,photon<-neutral_hadron,0.515615906778487,0.5709413346919147,0.5869926350003476,0.5514390988142976,0.05532542791342765,-0.05532542791342765,0.5548900343834817,0.0008880450581309854,5177
mod.blocks.0.attn,7,charged_hadron<-charged_hadron,0.28865485729496937,0.3439606855899157,0.41502133252393547,0.38216587959343756,0.055305828294946346,-0.055305828294946346,0.27290003865589596,0.003930067937860702,11640
mod.blocks.1.attn,2,electron<-neutral_hadron,0.6416290724277496,0.6967753564769571,0.6594955257156438,0.6754954944957386,0.05514628404920752,-0.05514628404920752,0.6594955257156438,0.0020558441364697646,115
mod.blocks.1.attn,7,pad<-charged_hadron,0.3065734560030039,0.3617193090742373,0.5256943911185874,0.45286529751147253,0.05514585307123343,-0.05514585307123343,0.19774422702988725,0.009042545781761176,10745
mod.blocks.0.attn,3,neutral_hadron<-charged_hadron,0.36665870361129976,0.42179170869431404,0.48664693037668866,0.26931336522102356,0.055133005083014275,-0.055133005083014275,0.3569364870119394,0.0035756632666743777,483
mod.blocks.2.attn,0,muon<-photon,0.5243676081087515,0.5794623462082464,0.6573422904011739,0.593287076597864,0.055094738099494944,-0.055094738099494944,0.501582402015319,0.004290775128512619,1597
mod.blocks.3.attn,1,charged_hadron<-electron,0.4241255368238784,0.4790516873944927,0.4539011691712893,0.4075924250290548,0.05492615057061434,-0.05492615057061434,0.4539011691712893,0.0013814211508566504,3225
mod.blocks.2.attn,7,pad<-charged_hadron,0.49610305184266623,0.44121962351435645,0.5680000076209373,0.5844527329291617,-0.05488342832830978,0.05488342832830978,0.31443923940777563,0.006958142124549113,6612
mod.blocks.3.attn,0,pad<-charged_hadron,0.545096872326315,0.5999029551884707,0.6178136711869874,0.5830709390760618,0.054806082862155714,-0.054806082862155714,0.581992239189954,0.0009816161851352431,9920
mod.blocks.0.attn,3,charged_hadron<-charged_hadron,0.36434484275079104,0.4191096583587716,0.4441684674132954,0.3723277896642685,0.05476481560798058,-0.05476481560798058,0.39405084930424783,0.0013723410572265894,3976
mod.blocks.1.attn,3,charged_hadron<-charged_hadron,0.32650408834913813,0.38118031245498385,0.513489842414856,0.36818497859198474,0.05467622410584572,-0.05467622410584572,0.24887078249511174,0.007234185511425076,2661
mod.blocks.6.attn,3,electron<-photon,0.42304110573604703,0.4775976009410003,0.6869230896234513,0.6487365961074829,0.05455649520495326,-0.05455649520495326,0.2682721122585493,0.011420065019578636,87
mod.blocks.6.attn,0,charged_hadron<-electron,0.69683344956922,0.7513638098611899,0.6678595100651677,0.6211798574112676,0.05453036029196989,-0.05453036029196989,0.6678595100651677,0.004553519553805755,5191
mod.blocks.7.attn,0,neutral_hadron<-electron,0.6665004121680413,0.7209046123356655,0.6412713384942005,0.5344069227576256,0.05440420016762415,-0.05440420016762415,0.6412713384942005,0.004332384570074291,223
mod.blocks.0.attn,0,pad<-photon,0.32596611976623535,0.2717755287885666,0.0,0.0,-0.05419059097766876,0.05419059097766876,0.0,0.014727676518320854,7
mod.cls_blocks.1.attn,6,CLS<-neutral_hadron,0.09295855071451323,0.14705316801194518,0.07009333731114939,0.16119704752193192,0.05409461729743195,-0.05409461729743195,0.07009333731114939,0.004163112589034702,11234
mod.blocks.5.attn,6,electron<-photon,0.4854929452762008,0.5395765893838622,0.5582704334978074,0.5560627552694168,0.05408364410766142,-0.05408364410766142,0.5208827452699171,0.0010110312120627106,577
mod.blocks.7.attn,6,photon<-photon,0.531618222702577,0.585687235332805,0.6694379152568369,0.5866416534430435,0.05406901263022801,-0.05406901263022801,0.501936555408773,0.004528316570602667,4694
mod.blocks.4.attn,6,charged_hadron<-photon,0.49939126084850294,0.5534088740911961,0.5309691744656345,0.46720837025235895,0.05401761324269316,-0.05401761324269316,0.5309691744656345,0.001212139015655792,4003
mod.blocks.7.attn,3,pad<-photon,0.4040310898069608,0.4579739954609137,0.5631414519415961,0.43463755398988724,0.05394290565395293,-0.05394290565395293,0.3528065389802313,0.005673038182803653,142
mod.blocks.5.attn,0,muon<-charged_hadron,0.554937339072777,0.6088070737303428,0.6389217695862768,0.5888147411867977,0.05386973465756584,-0.05386973465756584,0.5786923778744089,0.00162227067505246,1078
mod.blocks.3.attn,4,muon<-electron,0.7929754686355591,0.7392299845814705,0.8248142968205845,0.7995193188007061,-0.05374548405408863,0.05374548405408863,0.6536456723423565,0.004599770288727444,80
mod.blocks.5.attn,6,neutral_hadron<-muon,0.6581924034438971,0.6044692336939849,0.6224372033763119,0.6196761120248724,-0.0537231697499122,0.0537231697499122,0.5865012640116578,0.0009652962853049325,464
mod.blocks.1.attn,6,photon<-electron,0.423289186233385,0.36970140349595143,0.5001234971339192,0.529373276816762,-0.05358778273743359,0.05358778273743359,0.23927930985798362,0.006989030818032638,2678
mod.blocks.6.attn,1,muon<-photon,0.5011305180378258,0.5542308231617542,0.5032977817520019,0.5040394392880526,0.05310030512392838,-0.05310030512392838,0.5032977817520019,0.0027045600397475264,121
mod.blocks.0.attn,5,photon<-muon,0.5669466078281402,0.5138912618160247,0.6421762312507808,0.7094874295384385,-0.05305534601211548,0.05305534601211548,0.38560629238126864,0.006806203441514643,553
mod.blocks.4.attn,3,muon<-photon,0.5409789830446243,0.48792699310514664,0.586192786693573,0.8302067518234253,-0.053051989939477684,0.053051989939477684,0.3896611995167203,0.005213195892847986,28
mod.blocks.0.attn,1,neutral_hadron<-photon,0.19562201507709123,0.24861439268561403,0.23500227553944394,0.175373731168215,0.052992377608522795,-0.052992377608522795,0.23500227553944394,0.0007213384518612927,3758
mod.blocks.6.attn,1,charged_hadron<-neutral_hadron,0.42816885812459765,0.4811223820728414,0.41020262489716214,0.4000737579031424,0.052953523948243764,-0.052953523948243764,0.41020262489716214,0.003755451060005965,651
mod.blocks.1.attn,4,neutral_hadron<-charged_hadron,0.5326224582298872,0.5855015288145582,0.5306165529459503,0.49708377454850133,0.052879070584671006,-0.052879070584671006,0.5306165529459503,0.0029022665129940796,6376
mod.blocks.0.attn,4,muon<-photon,0.6117821865908227,0.5589556923492056,0.6256096084513257,0.5956157956846618,-0.05282649424161712,0.05282649424161712,0.4923017762470855,0.0035210927151498794,5781
mod.blocks.0.attn,4,photon<-electron,0.7038179739765381,0.6510878962139751,0.6080105006829039,0.7348847217284716,-0.052730077762563,0.052730077762563,0.6080105006829039,0.0022714744161620713,2114
mod.blocks.5.attn,0,neutral_hadron<-neutral_hadron,0.6631580226155869,0.7158880880245796,0.6417997590596637,0.578433926793791,0.05273006540899272,-0.05273006540899272,0.6417997590596637,0.0039066824323629856,1069
mod.blocks.1.attn,3,pad<-charged_hadron,0.42368099595522046,0.47637033402691836,0.7100805695119657,0.6825312554836274,0.0526893380716979,-0.0526893380716979,0.24266009854187098,0.012314037608287788,1440
mod.blocks.3.attn,4,photon<-electron,0.8691382622607401,0.8165756842393553,0.831439844555291,0.9129100149532534,-0.052562578021384754,0.052562578021384754,0.8017115239234197,0.0007812985863287374,904
mod.blocks.4.attn,6,charged_hadron<-neutral_hadron,0.5361291233424882,0.588649278353886,0.5553486084593982,0.465298900983936,0.05252015501139784,-0.05252015501139784,0.5553486084593982,0.0017489563448418927,3307
mod.blocks.6.attn,0,charged_hadron<-muon,0.6949874227425125,0.7475025886452574,0.6638986132310392,0.6176730618987343,0.052515165902744965,-0.052515165902744965,0.6638986132310392,0.004390476639006683,5578
mod.blocks.6.attn,1,neutral_hadron<-charged_hadron,0.4521850572908344,0.5046351778605753,0.41533360048516155,0.3781926864557129,0.05245012056974091,-0.05245012056974091,0.41533360048516155,0.004683878500408499,1124
mod.blocks.4.attn,1,electron<-muon,0.6446578094492788,0.6969498206268657,0.7194472778366651,0.6613837258801574,0.05229201117758697,-0.05229201117758697,0.6744523634170664,0.0011764372838821118,482
mod.blocks.3.attn,1,photon<-photon,0.3771361835743901,0.42941704715424467,0.4890463305065398,0.38827935070351316,0.052280863579854564,-0.052280863579854564,0.36978776380194955,0.0031174704283058337,13436
mod.blocks.2.attn,5,neutral_hadron<-neutral_hadron,0.4948222905397415,0.5470569986169056,0.46174893016616503,0.43042731734495315,0.05223470807716407,-0.05223470807716407,0.46174893016616503,0.004456042052151164,719
mod.blocks.5.attn,5,muon<-neutral_hadron,0.6094675082148928,0.6616379476111868,0.6295915099707516,0.5800236333161592,0.052170439396293955,-0.052170439396293955,0.6295915099707516,0.0016718767327874346,160
mod.blocks.1.attn,1,charged_hadron<-neutral_hadron,0.2592357805343257,0.3114013634916975,0.3003805726075117,0.23869581263295203,0.05216558295737178,-0.05216558295737178,0.3003805726075117,0.0005749059811248401,1352
mod.blocks.0.attn,6,muon<-charged_hadron,0.5029385849833489,0.4509482204914093,0.49839858135581017,0.41763875954875757,-0.051990364491939556,0.051990364491939556,0.40349785962700846,0.0024669615566142644,782
mod.blocks.0.attn,2,electron<-muon,0.5425211829798562,0.490609735250473,0.6196487948701188,0.4782759726047516,-0.051911447729383164,0.051911447729383164,0.36157067563082723,0.006698604398494,55
mod.blocks.0.attn,2,photon<-muon,0.5754704677776711,0.52364891130019,0.5417027021144788,0.5677849906890546,-0.0518215564774811,0.0518215564774811,0.5055951204859012,0.0009355755403152974,1815
mod.blocks.7.attn,6,neutral_hadron<-neutral_hadron,0.6263949924922851,0.6782130665504016,0.657228387443416,0.607609874010086,0.05181807405811645,-0.05181807405811645,0.657228387443416,0.0010873856560515854,419
mod.blocks.3.attn,4,muon<-neutral_hadron,0.7953691422939301,0.7436051743645822,0.7448659972199854,0.7272222533822059,-0.0517639679293479,0.0517639679293479,0.742344351509179,6.526519385167944e-05,207
mod.blocks.0.attn,7,neutral_hadron<-charged_hadron,0.28749131641357956,0.3391491409871593,0.41878563243727784,0.340838211729177,0.05165782457357976,-0.05165782457357976,0.2595126495370408,0.004113847904985608,3591
mod.blocks.7.attn,5,neutral_hadron<-neutral_hadron,0.4846266712461199,0.5361383711653096,0.479287069439888,0.45983083439724787,0.05151169991918969,-0.05151169991918969,0.479287069439888,0.0029285071944952275,169
mod.blocks.3.attn,5,photon<-muon,0.6714271544039105,0.620023669468032,0.6352901875367345,0.6939733194341826,-0.05140348493587854,0.05140348493587854,0.6047571513993295,0.0007847522315678662,1977
mod.blocks.3.attn,1,charged_hadron<-muon,0.42355734650953186,0.4748830048353981,0.45796403142074305,0.4084439776423905,0.05132565832586622,-0.05132565832586622,0.45796403142074305,0.0008683774487049984,3431
mod.blocks.7.attn,6,charged_hadron<-muon,0.6840249079395029,0.6328158847730735,0.6348090162755109,0.6235429999156545,-0.05120902316642939,0.05120902316642939,0.6308227532706361,0.00010206631728205735,5212
mod.blocks.3.attn,5,muon<-charged_hadron,0.5563332177698612,0.5052390349538702,0.5288523490641527,0.5150071978569031,-0.051094182815990985,0.051094182815990985,0.4816257208435878,0.0012065029880421907,284
mod.blocks.7.attn,5,neutral_hadron<-charged_hadron,0.48841261772097133,0.53950059822882,0.4767330242418246,0.4485727054620415,0.051087980507848685,-0.051087980507848685,0.4767330242418246,0.003206668596372571,2402
mod.blocks.7.attn,0,photon<-photon,0.5657915071460414,0.6168306993523719,0.6309195454564133,0.5207119685765661,0.051039192206330464,-0.051039192206330464,0.6027418532483305,0.0007190833242695779,3154
mod.blocks.5.attn,3,pad<-charged_hadron,0.33236274581957126,0.3832172875647468,0.46245749029192595,0.2977687950645174,0.05085454174517556,-0.05085454174517556,0.3039770848375677,0.0040297241974855055,3289
mod.blocks.4.attn,5,pad<-neutral_hadron,0.5654458613731922,0.514643234866006,0.5394513556241989,0.49640651381135387,-0.050802626507186144,0.050802626507186144,0.4898351141078132,0.0012603176932236418,1228
mod.blocks.4.attn,4,muon<-muon,0.8258479748453412,0.7750655591487885,0.7974280929192901,0.6863892166053548,-0.05078241569655273,0.05078241569655273,0.7527030253782869,0.0011356234859618093,100
mod.blocks.4.attn,0,electron<-muon,0.5743911219270605,0.5236146395856683,0.5553773734718561,0.42305251955986023,-0.050776482341392204,0.050776482341392204,0.49185190569948056,0.0016127998962863533,50
mod.blocks.4.attn,7,photon<-charged_hadron,0.4573697592217498,0.40663623809814453,0.4971675269006595,0.5402289002059816,-0.050733521123605296,0.050733521123605296,0.31610494929562954,0.004592971052809606,3221
mod.blocks.5.attn,5,charged_hadron<-charged_hadron,0.5850621954612099,0.6356018956638175,0.6357676747437844,0.6001650001637954,0.050539700202607674,-0.050539700202607674,0.6354361165838507,8.378425001388393e-06,19462
mod.blocks.5.attn,3,muon<-electron,0.4383650831878185,0.48884455401163834,0.9143650920102091,0.8402700222307636,0.050479470823819816,-0.050479470823819816,0.06332401601306759,0.021480051582834964,394
mod.blocks.1.attn,1,pad<-charged_hadron,0.3459122077739059,0.39636149393260806,0.35554848502048675,0.315809773856668,0.050449286158702145,-0.050449286158702145,0.35554848502048675,0.0020589871656052686,7861
mod.blocks.6.attn,0,photon<-neutral_hadron,0.5581918339472574,0.608430156011141,0.5967677978680535,0.591276536627082,0.05023832206388368,-0.05023832206388368,0.5967677978680535,0.0005858973044167903,5373
mod.blocks.4.attn,6,electron<-photon,0.48419703825100047,0.43402189338529434,0.5454859174917799,0.4919482421307337,-0.05017514486570612,0.05017514486570612,0.3225578692788088,0.0055927235568574716,466
mod.blocks.3.attn,0,pad<-photon,0.5639246928659337,0.6140598703610493,0.5453806148274062,0.49585690872728333,0.050135177495115535,-0.050135177495115535,0.5453806148274062,0.003443246666411591,2164
mod.blocks.6.attn,0,electron<-photon,0.4983340921225371,0.5484478048821713,0.622398074843754,0.5567456427731632,0.050113712759634166,-0.050113712759634166,0.47449753492058855,0.003705922587352159,1385
mod.blocks.0.attn,6,muon<-electron,0.30146980799477674,0.35155668312853033,0.4312837060461653,0.3846163543371054,0.050086875133753594,-0.050086875133753594,0.2718296602108954,0.003993277441661493,100
mod.blocks.4.attn,7,neutral_hadron<-photon,0.4267169658954327,0.37688143466200147,0.5054623059120523,0.5398609060794115,-0.04983553123343121,0.04983553123343121,0.24830056341195061,0.006407896025203706,432
mod.blocks.1.attn,2,muon<-neutral_hadron,0.6561480875198658,0.7056813115073789,0.6421872353553773,0.7308611848524639,0.04953322398751314,-0.04953322398751314,0.6421872353553773,0.003145066295917314,146
mod.blocks.3.attn,1,neutral_hadron<-electron,0.40533628744899103,0.45485230180668956,0.4638883619920753,0.39065934320290885,0.049516014357698535,-0.049516014357698535,0.44581624162130384,0.00044742968587658735,769
mod.blocks.3.attn,6,photon<-photon,0.4604236129949342,0.5099219772255631,0.5346377561962794,0.47658259491436183,0.04949836423062892,-0.04949836423062892,0.4852061982548468,0.0012233906297362345,3266
mod.blocks.0.attn,7,neutral_hadron<-electron,0.4059298163803492,0.4552405343878837,0.4862108762893412,0.4715832780301571,0.049310718007534504,-0.049310718007534504,0.4242701924864262,0.0015271697960996995,1104
mod.blocks.2.attn,5,photon<-electron,0.7938524410569456,0.7445446808491983,0.6994373153739071,0.8467223750332654,-0.0493077602077473,0.0493077602077473,0.6994373153739071,0.0022241431604588806,1278
mod.blocks.5.attn,2,photon<-neutral_hadron,0.645237646199236,0.6944914705013004,0.7221881783176373,0.6250150642736488,0.049253824302064486,-0.049253824302064486,0.6667947626849636,0.0013641687805314698,2112
mod.blocks.0.attn,1,photon<-charged_hadron,0.1852452520501,0.23447304505604308,0.2305529085378375,0.17015563054646377,0.04922779300594307,-0.04922779300594307,0.2305529085378375,0.0001929796690732627,12356
mod.blocks.3.attn,2,photon<-photon,0.5543541014194489,0.5051529812436122,0.5289715201604169,0.5340656284410674,-0.049201120175836666,0.049201120175836666,0.48133444232680744,0.0011718987956585527,1742
mod.blocks.1.attn,1,charged_hadron<-photon,0.2278604065623254,0.2770231050173087,0.26744745625811345,0.21423218564345287,0.049162698454983306,-0.049162698454983306,0.26744745625811345,0.00047076473245915136,10160
mod.blocks.5.attn,5,pad<-electron,0.6287149012088775,0.6777847374186796,0.7155825622402564,0.755765883570508,0.0490698362098021,-0.0490698362098021,0.6399869125971028,0.0018547330730815652,1040
mod.blocks.5.attn,0,charged_hadron<-muon,0.676438718660281,0.7254912389752766,0.7014999716904513,0.6220280608681382,0.04905252031499552,-0.04905252031499552,0.7014999716904513,0.0011768321258713783,5048
mod.blocks.6.attn,1,electron<-electron,0.5650064481870971,0.6139999690808748,0.7160243936947414,0.7079689415223008,0.04899352089377773,-0.04899352089377773,0.5119755444670083,0.00499853577899512,723
mod.blocks.2.attn,0,charged_hadron<-muon,0.6766933293929741,0.7256190581822101,0.6452673765734068,0.5467341649143592,0.048925728789235956,-0.048925728789235956,0.6452673765734068,0.003931264582151346,1701
mod.blocks.7.attn,0,pad<-electron,0.7794843133643409,0.8283339290849624,0.7632853520690106,0.7051403387900321,0.04884961572062152,-0.04884961572062152,0.7632853520690106,0.003177597990402498,1032
mod.blocks.1.attn,7,electron<-electron,0.3125697426699303,0.3614182670911153,0.5118900156683392,0.5960187104187513,0.04884852442118498,-0.04884852442118498,0.21094651851389135,0.00735032288507293,164
mod.blocks.2.attn,1,electron<-neutral_hadron,0.39280680815378827,0.4416043990188175,0.3787683779778688,0.33278680841128033,0.04879759086502922,-0.04879759086502922,0.3787683779778688,0.003066246446342582,73
mod.blocks.2.attn,7,photon<-neutral_hadron,0.32366848599027703,0.3724316261135615,0.525920578306823,0.48088209681651173,0.048763140123284476,-0.048763140123284476,0.21894267392029998,0.007484603283176124,368
mod.blocks.1.attn,1,muon<-electron,0.24958113663726383,0.2983263690363277,0.3107079708913587,0.29185306633773606,0.048745232399063865,-0.048745232399063865,0.2859447671812967,0.0006035440598961668,110
mod.blocks.1.attn,3,muon<-electron,0.5955980505262103,0.5469251473744711,0.9349364008261188,0.8578919847806294,-0.04867290315173922,0.04867290315173922,0.1589138939228233,0.018885634161036995,244
mod.blocks.6.attn,7,electron<-photon,0.48707194328308107,0.5357182671626409,0.5336277496356231,0.571177723010381,0.04864632387955986,-0.04864632387955986,0.5336277496356231,0.00010169599269520599,91
mod.blocks.5.attn,1,charged_hadron<-neutral_hadron,0.3275254439929841,0.37616061307489873,0.40059266349978667,0.32610862936686585,0.04863516908191462,-0.04863516908191462,0.3517285626500108,0.001188256903432289,1591
mod.blocks.0.attn,1,photon<-photon,0.1975696171427189,0.24616247129537072,0.2389847646376913,0.16876723576865554,0.048592854152651827,-0.048592854152651827,0.2389847646376913,0.0003487852527671339,21511
mod.blocks.1.attn,2,muon<-electron,0.5844093610843023,0.5358183979988098,0.6485575632802372,0.6626152992248535,-0.04859096308549249,0.04859096308549249,0.42307923271738246,0.005478104618479073,48
mod.blocks.1.attn,1,electron<-charged_hadron,0.26333768896403764,0.31189436706212853,0.3092119913725626,0.2115186353524526,0.04855667809809089,-0.04855667809809089,0.3092119913725626,0.00013024725289639691,173
mod.blocks.4.attn,5,electron<-photon,0.7908069663022825,0.7423410927255948,0.6264194150765737,0.7221943759034539,-0.048465873576687746,0.048465873576687746,0.6264194150765737,0.005618245373735004,1827
mod.blocks.7.attn,6,neutral_hadron<-photon,0.606423191443924,0.654821326714251,0.671801099546001,0.626071336249469,0.04839813527032699,-0.04839813527032699,0.637841553882501,0.00082178934237046,3175
mod.blocks.0.attn,3,photon<-electron,0.5202861075572363,0.5686221930351747,0.9532507236440982,0.9156945010066699,0.04833608547793844,-0.04833608547793844,0.18399366242625115,0.01859143753276679,15107
mod.blocks.1.attn,1,muon<-photon,0.2652487395921858,0.3134931188542396,0.3378581456037668,0.2970439908030915,0.04824437926205377,-0.04824437926205377,0.28912809210471235,0.0011754755912342769,690
mod.blocks.4.attn,7,photon<-muon,0.5043594508636289,0.45614917952198164,0.627382753568371,0.6715693607444684,-0.04821027134164724,0.04821027134164724,0.28491560547559225,0.008255217067576476,3718
mod.blocks.3.attn,6,muon<-muon,0.6319711208343506,0.6801373958587646,0.6478300980159215,0.6644373373551802,0.04816627502441406,-0.04816627502441406,0.6478300980159215,0.001556122193194042,50
mod.blocks.7.attn,4,charged_hadron<-neutral_hadron,0.6627968147982801,0.7109318441333421,0.5918580078009068,0.56635133896628,0.048135029335061974,-0.048135029335061974,0.5918580078009068,0.005731622604900141,3684
mod.blocks.3.attn,2,photon<-neutral_hadron,0.5179945691344664,0.5660795964873754,0.5283225306149186,0.5143409358130561,0.04808502735290898,-0.04808502735290898,0.5283225306149186,0.0018155495452426692,339
mod.blocks.3.attn,2,photon<-muon,0.7231368085852375,0.6750543798719134,0.6183658229399331,0.7979974443262273,-0.04808242871332413,0.04808242871332413,0.6183658229399331,0.002725723497543158,518
mod.blocks.4.attn,5,photon<-muon,0.7110783097459309,0.6630378663539886,0.6948352513018619,0.7463593817487055,-0.048040443391942245,0.048040443391942245,0.6312404814061154,0.0015275604716000993,225
mod.blocks.3.attn,2,pad<-electron,0.7349564959538863,0.6869812959974463,0.7456110950152266,0.6267516400998201,-0.04797519995644006,0.04797519995644006,0.628351496979666,0.002812776331283904,3122
mod.blocks.4.attn,6,photon<-photon,0.4917738010054049,0.5396638623828774,0.5233893587940264,0.44283335375870375,0.04789006137747254,-0.04789006137747254,0.5233893587940264,0.000779386975757975,2566
mod.blocks.5.attn,5,neutral_hadron<-photon,0.6169719919026326,0.6648252092467414,0.6511560304770394,0.5859707971008457,0.047853217344108745,-0.047853217344108745,0.6511560304770394,0.0006541141825820255,741
mod.blocks.2.attn,5,charged_hadron<-neutral_hadron,0.4954836525945865,0.5433000935206939,0.4681329033572615,0.40482762918693604,0.04781644092610737,-0.04781644092610737,0.4681329033572615,0.003594227508031243,5401
mod.blocks.4.attn,2,neutral_hadron<-electron,0.6193172672280559,0.6670302655547857,0.653730731289666,0.5491091742597777,0.047712998326729816,-0.047712998326729816,0.653730731289666,0.000634560656137945,242
mod.blocks.0.attn,7,photon<-photon,0.2943174452260808,0.342012442301138,0.40954808260282166,0.3659064895659685,0.0476949970750572,-0.0476949970750572,0.2744768019994543,0.0032211121666509187,3660
mod.blocks.4.attn,2,pad<-charged_hadron,0.603402678974263,0.6510553907986,0.6661406211385229,0.5923150982528884,0.047652711824336946,-0.047652711824336946,0.635970160458677,0.0007188521341920918,13009
mod.blocks.3.attn,6,pad<-photon,0.5692031423567039,0.521612497662723,0.45766804744018597,0.5198005063193185,-0.04759064469398089,0.04759064469398089,0.45766804744018597,0.003043157610692707,2026
mod.blocks.6.attn,1,pad<-charged_hadron,0.5436393070176905,0.5911628011317931,0.6630746627970343,0.5586280109535935,0.047523494114102616,-0.047523494114102616,0.5192509394665519,0.0034175029345822525,16812
mod.blocks.6.attn,5,electron<-electron,0.6098182942060864,0.6572438925504684,0.6615113941105929,0.5241991380850474,0.04742559834438209,-0.04742559834438209,0.652976390990344,0.00020238881492448628,131
mod.blocks.6.attn,3,neutral_hadron<-photon,0.3852181933820248,0.43252733013322275,0.7738923294977709,0.6367396627153669,0.04730913675119797,-0.04730913675119797,0.09116233076867464,0.016149683437010013,509
mod.blocks.6.attn,5,charged_hadron<-neutral_hadron,0.5096722392592605,0.5569668906770548,0.504718737530316,0.4086297739528667,0.04729465141779432,-0.04729465141779432,0.504718737530316,0.002471058190298545,2806
mod.blocks.0.attn,1,electron<-muon,0.3003396573993895,0.2530757561326027,0.3175975731328914,0.3030587484439214,-0.04726390126678681,0.04726390126678681,0.188553939132314,0.0030495527882553317,58
mod.blocks.2.attn,6,neutral_hadron<-electron,0.49437267714884225,0.44717615043244713,0.5444272324806306,0.5287228784777901,-0.047196526716395126,0.047196526716395126,0.3499250683842636,0.004589913292085427,383
mod.cls_blocks.0.attn,5,CLS<-CLS,0.047133005623306544,0.0,0.0,0.0,-0.047133005623306544,0.047133005623306544,0.0,0.0,42
mod.blocks.3.attn,6,neutral_hadron<-electron,0.530618247232939,0.48351045780711704,0.5565464466046064,0.43594759702682495,-0.047107789425822,0.047107789425822,0.4104744690096277,0.003440563980778823,121
