objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.3708176165819168,0.3708176165819168,153.672954082489,0.03739534702617675
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.3355719684623182,0.3355719684623182,149.68995904922485,0.038022943190298975
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.30710816849023104,0.30710816849023104,49.79529643058777,0.07397323660552502
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.2856167256832123,0.2856167256832123,47.83380174636841,0.08031907607801259
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,0.11282680043950677,0.8393059819936752,128.37941312789917,0.0018866161772166379
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.09819938684813678,0.753816980868578,121.57166194915771,0.0014452637551585212
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.09819938614964485,0.7538169790059328,127.55612087249756,0.0017190195503644645
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.07281877426430583,0.7995136026293039,108.9801173210144,0.0008606477858847938
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.10538904252462089,0.5380137758329511,121.51004409790039,0.0014305007898656186
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.1453632884658873,0.2875307481735945,293.0705404281616,0.00026646896276361076
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.12929467426147312,0.29469569120556116,304.61576080322266,0.00028902498524985276
signed_hqql_tbl,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.12929467030335218,0.294695682823658,296.9901828765869,0.00024985708250824246
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.12135860160924494,0.3001003470271826,262.87220096588135,0.0001172812703771342
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-0.08279804338235408,0.4238010738044977,109.84026384353638,0.0007145018153096316
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.11924141691997647,0.12388197518885136,166.01836252212524,0.035041994764469564
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.11924141552299261,0.12388196866959333,166.01836252212524,0.03504199499730021
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,-0.08042846941680182,0.270571724511683,296.98677825927734,0.000314460748086276
signed_hqql_tbl,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.05507995770312846,0.3664877535775304,124.10754871368408,0.001198755908262683
B_tbl_minus_hqql,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.05507995025254786,0.36648775916546583,129.8858413696289,0.0014173341332934797
signed_hqql_tbl,mod.blocks.2,particle,B_Hqql_to_Tbl,16,-0.0744191343546845,0.273861289024353,103.76672792434692,0.0010592483922664542
B_tbl_minus_hqql,mod.blocks.2,particle,B_Hqql_to_Tbl,16,-0.0744191287085414,0.27386129181832075,108.93642139434814,0.0012520274103735574
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.10474576987326145,0.11344966106116772,52.539467573165894,0.06743200030177832
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.10474576218985021,0.11344966222532094,52.53946781158447,0.06743200100027025
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.052219302742742,0.3027434633113444,123.06505060195923,0.0012254268513061106
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.06093520694412291,0.2470481600612402,103.75584363937378,0.0011276945224381052
signed_hqql_tbl,mod.blocks.5,particle,D_Tbl_to_Hqql,16,-0.07151881809113547,0.19970207940787077,150.38790035247803,0.0006406864431482973
signed_hqql_tbl,mod.blocks.2,particle,D_Tbl_to_Hqql,16,0.043901139055378735,0.2852359917014837,108.81827116012573,0.0012941586574015673
signed_hqql_tbl,mod.blocks.6,particle,D_Tbl_to_Hqql,16,-0.06661069492110983,0.1882287967018783,194.05078220367432,0.0004534435302048223
signed_hqql_tbl,mod.blocks.2,particle,A_Hqql_correct,16,-0.04517003055661917,0.27393550146371126,91.87476587295532,0.0006196113881742349
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,16,-0.08799506390641909,0.08799506390641909,170.95408535003662,0.034076132462359965
signed_hqql_tbl,mod.blocks.4,particle,D_Tbl_to_Hqql,16,-0.0531380160828121,0.2254343293607235,119.37036371231079,0.0008606197370681912
signed_hqql_tbl,mod.blocks.3,particle,C_Tbl_correct,16,-0.04963161301566288,0.2196728242561221,96.80202341079712,0.000982893387117656
B_tbl_minus_hqql,mod.blocks.6,particle,B_Hqql_to_Tbl,16,0.05755204980960116,0.1792430398054421,196.92908573150635,0.0004561265741358511
