objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,57,16,0.09069189440924674,0.11521413445007056,-0.40504850004799664,-0.22390379011631012
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,76,14,0.08754438640815872,0.11515952859606061,0.392104908823967,0.22326776385307312
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,76,14,0.08754438640815872,0.11515952859606061,0.392104908823967,0.22326776385307312
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,2,16,0.08621822576969862,0.08621822576969862,0.7460774146020412,0.11556203663349152
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,2,16,0.08621822576969862,0.08621822576969862,0.7460774146020412,0.11556203663349152
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,103,16,0.08276582672260702,0.09821861074306071,0.8626383850350976,0.09594498574733734
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,103,16,0.08276582672260702,0.09821861074306071,0.8626383850350976,0.09594498574733734
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,103,16,0.08341716194991022,0.09234611212741584,0.8694270104169846,0.09594498574733734
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,103,16,0.08341716194991022,0.09234611212741584,0.8694270104169846,0.09594498574733734
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,34,16,-0.07512980489991605,0.13208110514096916,0.2628750093281269,-0.2858004868030548
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,34,16,-0.07512980489991605,0.13208110514096916,0.2628750093281269,-0.2858004868030548
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,76,16,0.06233415595488623,0.09736121789319441,-0.27919012191705406,-0.22326776385307312
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,76,16,0.06233415595488623,0.09736121789319441,-0.27919012191705406,-0.22326776385307312
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,10,16,-0.06167405459564179,0.07893224817235023,0.2298779245465994,-0.2682904601097107
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,10,16,-0.06167405459564179,0.07893224817235023,0.2298779245465994,-0.2682904601097107
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,10,14,0.045280598370092254,0.09631034758474145,-0.16877454199961253,-0.2682904601097107
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,10,14,0.045280598370092254,0.09631034758474145,-0.16877454199961253,-0.2682904601097107
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,8,16,-0.0535211528185755,0.0535211528185755,-2.1342053301632404,0.025077790021896362
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,8,16,-0.0535211528185755,0.0535211528185755,-2.1342053301632404,0.025077790021896362
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,8,16,-0.04876941745169461,0.04876941745169461,-1.944725489243865,0.025077790021896362
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,8,16,-0.04876941745169461,0.04876941745169461,-1.944725489243865,0.025077790021896362
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,8,16,-0.048769413493573666,0.048769413493573666,-1.9447253495454788,0.025077790021896362
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,8,16,-0.048769413493573666,0.048769413493573666,-1.9447253495454788,0.025077790021896362
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,66,16,0.04609726747730747,0.04842302232282236,-0.28292147535830736,-0.1629330813884735
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,66,16,0.04609726747730747,0.04842302232282236,-0.28292147535830736,-0.1629330813884735
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,8,16,0.043515608296729624,0.043515608296729624,-1.7352250218391418,-0.025077790021896362
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,8,16,0.043515608296729624,0.043515608296729624,-1.7352250218391418,-0.025077790021896362
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,8,16,0.04274666088167578,0.04274666088167578,-1.7045625075697899,-0.025077790021896362
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,8,16,0.04274666088167578,0.04274666088167578,-1.7045625075697899,-0.025077790021896362
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,2,15,0.040815049906571706,0.040815049906571706,0.3531873563925425,0.11556203663349152
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,2,15,0.040815049906571706,0.040815049906571706,0.3531873563925425,0.11556203663349152
