objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.4709395063109696,0.6264556217938662,332.91034507751465,0.00027856228734890465
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.46487670624628663,0.5621172022074461,265.7896890640259,0.00013566382722274284
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.3889316627755761,0.4003333654254675,38.74202251434326,0.1064887186512351
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.21119451127015054,0.854658454656601,102.90251302719116,0.0009365046644234098
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.33096197340637445,0.3344495240598917,127.54466104507446,0.04448553780093789
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.1244579111225903,1.093541245907545,132.63458347320557,0.0024784977504168637
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,-0.12609495082870126,1.0836841277778149,129.87471103668213,0.0022742135042790323
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.315304322168231,0.315304322168231,128.28210067749023,0.043459481094032526
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,0.23532725544646382,0.4676784761250019,321.15110969543457,0.0002546749374232604
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.05704822647385299,1.164234522730112,126.7027473449707,0.0022528300469275564
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.05704820528626442,1.1642345786094666,131.5430760383606,0.0025146938569378108
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-0.15578767389524728,0.5327886436134577,102.60348701477051,0.000811793768662028
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.12101569632068276,0.6000378411263227,133.5149793624878,0.0021660890415660106
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.20739515870809555,0.2095947302877903,42.80849266052246,0.10838388279080391
signed_hqql_tbl,mod.blocks.6,particle,A_Hqql_correct,16,0.16957197384908795,0.3078206432983279,159.88693237304688,0.0002875493792089401
signed_hqql_tbl,mod.blocks.3,particle,C_Tbl_correct,16,-0.13592668308410794,0.434845975600183,103.93204736709595,0.0017351408605463803
signed_hqql_tbl,mod.blocks.2,particle,A_Hqql_correct,16,-0.13198823179118335,0.38798380829393864,88.08312797546387,0.0007447884199791588
signed_hqql_tbl,mod.blocks.4,particle,C_Tbl_correct,16,-0.12660991423763335,0.401268795132637,124.26683139801025,0.0014551896929333452
signed_hqql_tbl,mod.blocks.1,particle,D_Tbl_to_Hqql,16,-0.06234300753567368,0.6206432990729809,130.55443286895752,0.0019917398021789268
signed_hqql_tbl,mod.blocks.6,particle,D_Tbl_to_Hqql,16,0.1321992451848928,0.3113438319414854,203.00702285766602,0.0006318758278212044
signed_hqql_tbl,mod.blocks.5,particle,C_Tbl_correct,16,-0.124555031536147,0.3292328529059887,155.9810128211975,0.0010724288767960388
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.07769360253587365,0.448374405503273,114.12487030029297,0.001927423021697905
signed_hqql_tbl,mod.blocks.2,particle,D_Tbl_to_Hqql,16,-0.0766508998349309,0.43850501626729965,111.66389083862305,0.0017871916134026833
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,16,0.1489401888102293,0.1489401888102293,44.273648262023926,0.08624441595748067
signed_hqql_tbl,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.01584415417164564,0.6501478832215071,127.35054874420166,0.0019419114796619397
B_tbl_minus_hqql,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.015844122739508748,0.6501479018479586,132.06346893310547,0.002164405996154528
B_tbl_minus_hqql,mod.blocks.6,particle,B_Hqql_to_Tbl,16,-0.10213845607358962,0.2879604445770383,203.57037162780762,0.000608905731496634
signed_hqql_tbl,mod.blocks.6,particle,B_Hqql_to_Tbl,16,-0.10213845572434366,0.28796043898910284,195.9487600326538,0.0005521791572391521
signed_hqql_tbl,mod.blocks.3,particle,A_Hqql_correct,16,-0.08155800530221313,0.36417305935174227,90.81341218948364,0.000665695119096199
B_tbl_minus_hqql,mod.blocks.5,particle,B_Hqql_to_Tbl,16,-0.08736117259832099,0.32619529124349356,155.49179649353027,0.0009788611896510702
signed_hqql_tbl,mod.blocks.5,particle,B_Hqql_to_Tbl,16,-0.08736116724321619,0.3261953052133322,149.7463092803955,0.0008867197557265172
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,16,-0.13356111664325,0.13356111664325,140.99898481369019,0.041463810950517654
B_tbl_minus_hqql,mod.blocks.2,particle,B_Hqql_to_Tbl,16,0.04572603106498718,0.478187108412385,114.13410758972168,0.0019047129244427197
signed_hqql_tbl,mod.blocks.2,particle,B_Hqql_to_Tbl,16,0.0457260103430599,0.4781871046870947,109.71527481079102,0.0017144447992905043
signed_hqql_tbl,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.048944050329737365,0.4503932949155569,101.54687976837158,0.0014904801828379277
B_tbl_minus_hqql,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.04894404043443501,0.4503932949155569,103.64752388000488,0.001652905390074011
signed_hqql_tbl,mod.blocks.5,particle,A_Hqql_correct,16,0.0776648533064872,0.26591148879379034,122.18067359924316,0.00042935280725941993
signed_hqql_tbl,mod.blocks.3,particle,D_Tbl_to_Hqql,16,-0.03889757476281375,0.401565482839942,102.57371187210083,0.0016034858490456827
B_tbl_minus_hqql,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.02112646831665188,0.37190423626452684,123.50132322311401,0.0013448827012325637
signed_hqql_tbl,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.02112644840963185,0.37190424278378487,120.07571220397949,0.0012168020075478125
signed_hqql_tbl,mod.blocks.5,particle,D_Tbl_to_Hqql,16,0.03273202304262668,0.2988444408401847,153.55584144592285,0.001016490477923071
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,-0.00809162377845496,0.38716883584856987,328.2526912689209,0.0002628699867273099
signed_hqql_tbl,mod.blocks.7,particle,B_Hqql_to_Tbl,16,-0.008091601892374456,0.38716883957386017,320.851318359375,0.0002414984128336073
signed_hqql_tbl,mod.blocks.4,particle,D_Tbl_to_Hqql,16,0.0069898049114272,0.37915993481874466,123.15962362289429,0.0013498251610144507
signed_hqql_tbl,mod.blocks.4,particle,A_Hqql_correct,16,-0.00501978414831683,0.2992906775325537,100.32509851455688,0.0005628634062304627
signed_hqql_tbl,mod.blocks.6,particle,C_Tbl_correct,16,0.00010190729517489672,0.31109059136360884,208.3810396194458,0.0006606943134102039
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.04043534444645047,0.07636911934241652,139.05082416534424,0.04230530094355345
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.04043532023206353,0.07636910164728761,139.05082035064697,0.04230530164204538
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.03339345660060644,0.07336777169257402,41.08271920681,0.09235539101064205
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.03339342074468732,0.0733677833341062,41.08272051811218,0.09235539101064205
