head_id,group,role,events,top1_count,top1_rate,top3_count,top3_rate,mean_activation_norm
L2_ch96:128,B_confused_highiso,hadron_neighbor,11,0,0.0,6,0.18181818181818182,1.0549097930391629
L2_ch96:128,B_confused_highiso,hardest_hadron,11,0,0.0,4,0.12121212121212122,1.163755938410759
L2_ch96:128,C_Tbl_correct,photon_neighbor,128,27,0.2109375,99,0.2578125,1.0397537254323863
L2_ch96:128,C_Tbl_correct,second_lepton,128,25,0.1953125,41,0.10677083333333333,1.9038954958683107
L2_ch96:128,C_Tbl_correct,particle0_best_lepton,128,23,0.1796875,57,0.1484375,1.011221877577012
L2_ch96:128,C_Tbl_correct,hadron_neighbor,128,22,0.171875,83,0.21614583333333334,0.9276817641164883
L2_ch96:128,C_Tbl_correct,hardest_hadron,128,11,0.0859375,27,0.0703125,0.9769844523182621
L2_ch96:128,C_Tbl_correct,hard_hadron,128,9,0.0703125,36,0.09375,0.9953644474347433
L2_ch96:128,C_Tbl_correct,nearest_hadron_to_best_lepton,128,9,0.0703125,25,0.06510416666666667,0.9356718885898591
L2_ch96:128,C_Tbl_correct,best_lepton,128,2,0.015625,12,0.03125,0.8938673188289007
L2_ch96:128,C_Tbl_correct,other_lepton,128,0,0.0,3,0.0078125,0.9221506317456564
L2_ch96:128,C_Tbl_correct,particle0,128,0,0.0,1,0.0026041666666666665,0.9962670207023621
