objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.10333703458309174,-0.45483896136283875,-0.01732038101181388,0.0,0.0,-0.43751858035102487,-0.45483896136283875,0.45483896136283875,0.6735982515383512
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.07661079615354538,-0.3268972635269165,-0.1302422657608986,0.0,0.0,-0.1966549977660179,-0.3268972635269165,0.3268972635269165,0.42522476240992546
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.08015436306595802,-0.26481737301219255,-0.1045677910442464,0.0,0.0,-0.16024958196794614,-0.26481737301219255,0.26481737301219255,0.3449421639961656
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.068585604429245,-0.20778019726276398,0.029274574170509975,0.0,0.0,-0.23705477143327394,-0.20778019726276398,0.20778019726276398,0.32630758297940093
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.0765746459364891,-0.1540801227092743,0.05906754871830344,0.0,0.0,-0.21314767142757773,-0.1540801227092743,0.1540801227092743,0.26065395842306316
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.06654307432472706,-0.14713966846466064,0.038652271090541035,0.0,0.0,-0.18579193955520168,-0.14713966846466064,0.14713966846466064,0.24003563824226148
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.07033481076359749,-0.13876663357950747,-0.20702162738889457,0.0,0.0,0.0682549938093871,-0.13876663357950747,0.13876663357950747,0.17289413048420102
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.06050602346658707,-0.11334917694330215,0.004650432430207729,0.0,0.0,-0.11799960937350988,-0.11334917694330215,0.11334917694330215,0.1723489816300571
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.0,0.0,-0.14642203599214554,0.0,0.0,0.14642203599214554,0.0,0.0,0.07321101799607277
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-muon,0.010883296839892864,-0.002453302266076207,0.12109217420220375,0.0,0.0,-0.12354547646827996,-0.002453302266076207,0.002453302266076207,0.06422604050021619
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-muon,0.0,0.0,0.12577041424810886,0.0,-0.000798532972112298,-0.12577041424810886,0.0,0.0,0.06288520712405443
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,electron<-CLS,0.0,0.0,0.11846202611923218,0.0,0.0,-0.11846202611923218,0.0,0.0,0.05923101305961609
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-muon,0.012874558568000793,0.004534089821390808,0.09188370173797011,0.0,-0.0011902234982699156,-0.0873496119165793,0.004534089821390808,0.004534089821390808,0.04820889577968046
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,electron<-electron,0.0,0.0,0.08079185709357262,0.0,0.0,-0.08079185709357262,0.0,0.0,0.04039592854678631
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-electron,0.004823139403015375,0.0010831761173903942,0.07646594941616058,0.0006290271994657815,-0.0011285446817055345,-0.07538277329877019,0.00045414891792461276,0.0010831761173903942,0.03877456276677549
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-muon,0.0,0.0,0.06908682982126872,0.0,0.0,-0.06908682982126872,0.0,0.0,0.03454341491063436
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-CLS,0.0,0.0,0.05743793677538633,0.0,0.0,-0.05743793677538633,0.0,0.0,0.028718968387693167
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,electron<-electron,0.0,0.0,0.05538070946931839,0.0,0.0,-0.05538070946931839,0.0,0.0,0.027690354734659195
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.04633428156375885,0.014278356917202473,-0.012340332032181323,0.0,0.0,0.026618688949383795,0.014278356917202473,0.014278356917202473,0.02758770139189437
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-CLS,0.03624036908149719,0.013944234233349562,-0.009277586173266173,0.0,0.0,0.023221820406615735,0.013944234233349562,0.013944234233349562,0.025555144436657427
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.0251638646359029,-0.01564126154002936,0.0,0.0,0.0,-0.01564126154002936,-0.01564126154002936,0.01564126154002936,0.023461892310044044
