event_idx,group,head_id,rank,particle_idx,particle_activation_norm,pid,pt,charge,is_second_lepton_like,particle_role,best_lepton_idx,second_lepton_idx,nearest_hadron_to_best_lepton_idx,hardest_hadron_idx
20518,C_Tbl_correct,L1_ch112:128,1,23,25.637283325195312,charged_hadron,0.9000157117843628,1.0,,hadron_neighbor,1,2,4,4
20518,C_Tbl_correct,L1_ch112:128,2,0,22.72783088684082,photon,123.2516860961914,0.0,,particle0,1,2,4,4
20518,C_Tbl_correct,L1_ch112:128,3,6,22.56476402282715,charged_hadron,9.430951118469238,1.0,,hard_hadron,1,2,4,4
20519,C_Tbl_correct,L1_ch112:128,1,0,30.17346954345703,muon,282.969482421875,-1.0,,particle0_best_lepton,0,,18,2
20519,C_Tbl_correct,L1_ch112:128,2,21,25.510601043701172,neutral_hadron,2.3488945960998535,0.0,,hadron_neighbor,0,,18,2
20519,C_Tbl_correct,L1_ch112:128,3,18,23.0964412689209,charged_hadron,4.538237571716309,-1.0,,nearest_hadron_to_best_lepton,0,,18,2
20520,C_Tbl_correct,L1_ch112:128,1,18,28.701065063476562,neutral_hadron,4.163271903991699,0.0,,hadron_neighbor,0,6,19,1
20520,C_Tbl_correct,L1_ch112:128,2,6,25.425477981567383,muon,22.388072967529297,1.0,,second_lepton,0,6,19,1
20520,C_Tbl_correct,L1_ch112:128,3,1,24.914630889892578,charged_hadron,88.48698425292969,-1.0,,hardest_hadron,0,6,19,1
20521,C_Tbl_correct,L1_ch112:128,1,6,32.787593841552734,neutral_hadron,16.592422485351562,0.0,,hard_hadron,1,15,20,2
20521,C_Tbl_correct,L1_ch112:128,2,12,30.590576171875,neutral_hadron,9.005629539489746,0.0,,hadron_neighbor,1,15,20,2
20521,C_Tbl_correct,L1_ch112:128,3,17,24.578386306762695,charged_hadron,3.445847272872925,1.0,,hadron_neighbor,1,15,20,2
20522,C_Tbl_correct,L1_ch112:128,1,0,30.707483291625977,muon,181.8948211669922,-1.0,,particle0_best_lepton,0,,11,1
20522,C_Tbl_correct,L1_ch112:128,2,12,27.301210403442383,neutral_hadron,6.544605731964111,0.0,,hadron_neighbor,0,,11,1
20522,C_Tbl_correct,L1_ch112:128,3,18,25.331924438476562,charged_hadron,2.892613649368286,1.0,,hadron_neighbor,0,,11,1
20523,C_Tbl_correct,L1_ch112:128,1,4,27.98737335205078,charged_hadron,66.11878967285156,1.0,,hard_hadron,1,3,13,2
20523,C_Tbl_correct,L1_ch112:128,2,2,25.075407028198242,charged_hadron,87.48150634765625,-1.0,,hardest_hadron,1,3,13,2
20523,C_Tbl_correct,L1_ch112:128,3,0,22.09680938720703,photon,124.49148559570312,0.0,,particle0,1,3,13,2
20524,C_Tbl_correct,L1_ch112:128,1,0,38.645538330078125,electron,422.00567626953125,-1.0,,particle0_best_lepton,0,3,5,2
20524,C_Tbl_correct,L1_ch112:128,2,2,25.18111228942871,charged_hadron,53.85086441040039,1.0,,hardest_hadron,0,3,5,2
20524,C_Tbl_correct,L1_ch112:128,3,5,22.744688034057617,charged_hadron,12.059269905090332,1.0,,nearest_hadron_to_best_lepton,0,3,5,2
20525,C_Tbl_correct,L1_ch112:128,1,0,26.990787506103516,muon,147.4969940185547,1.0,,particle0_best_lepton,0,,16,2
20525,C_Tbl_correct,L1_ch112:128,2,5,26.400121688842773,neutral_hadron,14.334866523742676,0.0,,hard_hadron,0,,16,2
20525,C_Tbl_correct,L1_ch112:128,3,41,20.41364288330078,photon,1.000177025794983,0.0,,photon_neighbor,0,,16,2
20526,C_Tbl_correct,L1_ch112:128,1,0,35.04939270019531,electron,264.64630126953125,1.0,,particle0_best_lepton,0,,19,1
20526,C_Tbl_correct,L1_ch112:128,2,23,26.475955963134766,photon,2.4285123348236084,0.0,,photon_neighbor,0,,19,1
