objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.5415603583678603,0.5415603583678603,39.052372455596924,0.08377779088914394
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.45275269728153944,0.45275269728153944,124.1126356124878,0.04091274575330317
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.21712432941421866,0.5747528076171875,121.51004409790039,0.0014589124912163243
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.26979718124493957,0.26979718124493957,149.68995904922485,0.033199424389749765
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.2418721984140575,0.2418721984140575,49.79529643058777,0.06374615943059325
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.2179694069782272,0.27213393547572196,293.0705404281616,0.00021853476982869324
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,16,0.21947125531733036,0.21947125531733036,42.620667934417725,0.07198840216733515
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,16,-0.17998992069624364,0.17998992069624364,141.81270456314087,0.03629030450247228
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.10409130540210754,0.4420758569613099,99.49515008926392,0.0005218489923208836
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.1321589546278119,0.3207776574417949,123.06505060195923,0.0012499283184297383
signed_hqql_tbl,mod.blocks.6,particle,C_Tbl_correct,16,0.14089003948902246,0.1762843073811382,189.07532119750977,0.0004104724039279972
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.14607328898273408,0.14607328898273408,152.73439741134644,0.033065314404666424
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.14607328223064542,0.14607328223064542,152.73439407348633,0.033065314521081746
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.11688637069892138,0.2567105214111507,103.75584363937378,0.0011720682450686581
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,-0.014341613976284862,0.6361277922987938,125.510657787323,0.001794249976228457
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.0396023046632763,0.5113816149532795,124.12671899795532,0.0019311120759084588
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.03960225608898327,0.5113816745579243,130.23667240142822,0.002081990725855576
signed_hqql_tbl,mod.blocks.5,particle,D_Tbl_to_Hqql,16,-0.10538181569427252,0.17918863659724593,150.39163303375244,0.0006623116023547482
signed_hqql_tbl,mod.blocks.4,particle,D_Tbl_to_Hqql,16,-0.09938696655444801,0.19809250254184008,118.09723281860352,0.0008725671759748366
