objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.08811462670564651,-0.6735374331474304,0.09074113517999649,0.0,0.0,-0.7642785683274269,-0.6735374331474304,0.6735374331474304,1.0556767173111439
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.0732205267995596,-0.33260814007371664,0.02825763466535136,0.0,0.0,-0.360865774739068,-0.33260814007371664,0.33260814007371664,0.5130410274432506
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.07237444259226322,-0.35733991116285324,-0.05612254639466604,0.0,0.0,-0.3012173647681872,-0.35733991116285324,0.35733991116285324,0.5079485935469469
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.07161998748779297,-0.1868169754743576,-0.00250554374522633,0.0,0.0,-0.18431143172913128,-0.1868169754743576,0.1868169754743576,0.2789726913389232
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.062364863231778145,-0.10720477573340759,-0.04295187133053938,0.0,0.0,-0.06425290440286821,-0.10720477573340759,0.10720477573340759,0.1393312279348417
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.06260526273399591,-0.09172003410640173,-0.01363849533663597,0.0,0.0,-0.07808153876976576,-0.09172003410640173,0.09172003410640173,0.1307608034912846
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.060018595308065414,0.05778469517827034,-0.04904510569758713,0.0,0.0,0.10682980087585747,0.05778469517827034,0.05778469517827034,0.11119959561619908
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-electron,0.20513217151165009,-0.04587426409125328,0.00027669372502714396,0.0,0.0,-0.046150957816280425,-0.04587426409125328,0.04587426409125328,0.06894974299939349
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.0540713369846344,0.03434639051556587,-0.016702604421880096,0.0,0.0,0.05104899493744597,0.03434639051556587,0.03434639051556587,0.059870887984288856
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-muon,0.0305219991132617,0.019843576767016202,-0.05515443906188011,0.00721923603227229,0.006847404525615275,0.07499801582889631,0.012624340734743913,0.019843576767016202,0.05734258468146436
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,charged_hadron<-electron,0.02694955194601789,0.01760748736342066,-0.05829024873673916,0.00792859261855483,0.0022085884120315313,0.07589773610015982,0.009678894744865829,0.01760748736342066,0.05555635541350057
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.03532642871141434,-0.01947706937789917,0.013562266520845393,0.0,0.0,-0.03303933589874456,-0.01947706937789917,0.01947706937789917,0.03599673732727145
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-electron,0.028481476427987217,0.015633681081817487,-0.024972311221063137,0.006717612687498331,-0.0016063000075519085,0.040605992302880624,0.008916068394319156,0.015633681081817487,0.0359366772332578
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,0.026360193596166724,0.021912558771231595,0.0,0.0,0.0,0.021912558771231595,0.021912558771231595,0.021912558771231595,0.032868838156847394
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,charged_hadron<-muon,0.0305219991132617,0.019843576767016202,0.0,0.011204117612578557,0.0018833933863788843,0.019843576767016202,0.008639459154437645,0.019843576767016202,0.029765365150524303
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h7,CLS<-muon,0.030522000044584274,0.019843576737912372,0.0,0.0,0.0,0.019843576737912372,0.019843576737912372,0.019843576737912372,0.029765365106868558
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h7,charged_hadron<-muon,0.030522000044584274,0.019843576737912372,0.0,0.0,0.0,0.019843576737912372,0.019843576737912372,0.019843576737912372,0.029765365106868558
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,0.027981527587946725,0.020032383063260245,0.0013439108151942492,-0.004357972049287387,-0.0020118860028138976,0.018688472248065996,0.024390355112547633,0.020032383063260245,0.029376619187293243
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-electron,0.07013855129480362,0.019260041415691376,0.0006234402535483241,0.0,0.0,0.01863660116214305,0.019260041415691376,0.019260041415691376,0.0285783419967629
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,neutral_hadron<-muon,0.0,0.0,-0.05515443906188011,0.009485398419201374,0.011811415664851665,0.05515443906188011,-0.009485398419201374,0.0,0.027577219530940056
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,photon<-CLS,0.03403559699654579,-0.014486636035144329,0.011579236326118311,0.0,0.0,-0.02606587236126264,-0.014486636035144329,0.014486636035144329,0.02751957221577565
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,charged_hadron<-CLS,0.026026004925370216,-0.012917928397655487,0.012666390950067176,0.0,0.0,-0.025584319347722664,-0.012917928397655487,0.012917928397655487,0.02571008807151682
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-CLS,0.022713955491781235,-0.014062837697565556,0.00808678827403734,0.0,0.0,-0.022149625971602895,-0.014062837697565556,0.014062837697565556,0.025137650683367003
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,photon<-CLS,0.024886605329811573,-0.013815697282552719,0.008481813594698906,0.0,0.0,-0.022297510877251625,-0.013815697282552719,0.013815697282552719,0.02496445272117853
