objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.5306981978937984,0.6005216762423515,308.21194076538086,0.00040940119833976496
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.31299421447329223,0.8739959001541138,105.15664291381836,0.0008016922838578466
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.38503676373511553,0.4609616734087467,274.19633865356445,8.344544494320871e-05
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.25947645818814635,0.7605060581117868,131.13861989974976,0.0023119289544411004
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,-0.2053883948829025,0.806843925267458,134.15243530273438,0.0017172762964037247
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.2897800859063864,0.2897800859063864,124.1126356124878,0.042636272963136435
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-0.20316581055521965,0.4884057901799679,104.30274295806885,0.0007168074844230432
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.1899424260482192,0.4820267856121063,132.04541206359863,0.002102685517456848
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,0.1642861267318949,0.32161921355873346,317.3239402770996,0.00017425482838007156
signed_hqql_tbl,mod.blocks.1,particle,D_Tbl_to_Hqql,16,-0.1322171565843746,0.4478040784597397,136.03746461868286,0.0015590988696203567
signed_hqql_tbl,mod.blocks.3,particle,C_Tbl_correct,16,-0.1648968611843884,0.3160707540810108,104.01690483093262,0.001766106714057969
signed_hqql_tbl,mod.blocks.2,particle,A_Hqql_correct,16,-0.14215928741032258,0.3531861510127783,87.7782998085022,0.00066062436599168
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.13480133761186153,0.3200339647009969,113.44413471221924,0.001987953051866498
signed_hqql_tbl,mod.blocks.5,particle,C_Tbl_correct,16,-0.1513416722882539,0.23830782994627953,156.85744762420654,0.0012070284901710693
signed_hqql_tbl,mod.blocks.3,particle,A_Hqql_correct,16,-0.11810030971537344,0.3559706937521696,88.50991010665894,0.0005879526506760158
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.1644555531674996,0.1644555531674996,144.67639255523682,0.037400953471660614
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.11879737174604088,0.32392092887312174,298.5582027435303,0.000193393792869756
signed_hqql_tbl,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.11879736970877275,0.3239209158346057,289.9858121871948,0.00017326482156931888
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.0036198977613821626,0.7322816848754883,122.87434339523315,0.0015303030231734738
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.003619887982495129,0.732281718403101,128.06087970733643,0.0016976253973552957
signed_hqql_tbl,mod.blocks.4,particle,C_Tbl_correct,16,-0.11010206397622824,0.28576298896223307,123.25123691558838,0.0015117275652301032
signed_hqql_tbl,mod.blocks.6,particle,C_Tbl_correct,16,0.10985091602196917,0.2705423878505826,206.97391414642334,0.0008345445730810752
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.13740451075136662,0.15479732491075993,39.052372455596924,0.10906218830496073
signed_hqql_tbl,mod.blocks.2,particle,D_Tbl_to_Hqql,16,-0.07566893857438117,0.3422373477369547,113.52556562423706,0.001435526315617608
signed_hqql_tbl,mod.blocks.4,particle,A_Hqql_correct,16,-0.09359774040058255,0.2603440647944808,101.16943311691284,0.0004971013731847052
B_tbl_minus_hqql,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.03536369511857629,0.4436258617788553,128.45345783233643,0.0015445694589288905
signed_hqql_tbl,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.035363678354769945,0.4436258375644684,122.83541917800903,0.0013940341959823854
B_tbl_minus_hqql,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.07563545880839229,0.24567599408328533,119.21428442001343,0.0010778988362289965
signed_hqql_tbl,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.07563545741140842,0.24567599687725306,114.93628931045532,0.0009713260533317225
B_tbl_minus_hqql,mod.blocks.5,particle,B_Hqql_to_Tbl,16,-0.0731507558375597,0.22586177941411734,150.39026069641113,0.0008276954249595292
signed_hqql_tbl,mod.blocks.5,particle,B_Hqql_to_Tbl,16,-0.07315073476638645,0.22586176730692387,143.6403455734253,0.0007447805655829143
signed_hqql_tbl,mod.blocks.2,particle,B_Hqql_to_Tbl,16,-0.046078403014689684,0.3158441623672843,105.21124076843262,0.0012812203167413827
B_tbl_minus_hqql,mod.blocks.2,particle,B_Hqql_to_Tbl,16,-0.04607839463278651,0.3158441847190261,109.83520555496216,0.001421236574969953
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.08848170773126185,0.10578533471561968,45.62200331687927,0.07343961670994759
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.08637304231524467,0.08637304231524467,153.37637329101562,0.03623477485962212
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.0863730376586318,0.0863730376586318,153.3763771057129,0.036234773811884224
signed_hqql_tbl,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.03106509050121531,0.27556935511529446,96.60937213897705,0.0011465623829280958
