objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.35641506453976035,1.02260722219944,130.77568769454956,0.002127420280885417
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.34770986530929804,0.43528025317937136,255.34847354888916,0.00012090640893802629
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.32823789748363197,0.46144849807024,329.9814729690552,0.0002733084666033392
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.26627546409145,0.5726926941424608,131.17593002319336,0.0018079175570164807
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.2235303483903408,0.6593028157949448,96.91709566116333,0.0006692623392154928
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.28982440009713173,0.28982440009713173,149.68995666503906,0.040103198029100895
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.1264555910602212,0.8401153795421124,120.80255460739136,0.001740346891892841
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.12645556416828185,0.840115312486887,128.8138222694397,0.0020562241479638033
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.23735590605065227,0.23735590605065227,144.67639255523682,0.042146235704422
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.15649628406390548,0.3870375072583556,110.9377670288086,0.001609563740203157
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.19959898898378015,0.2029203181155026,45.622002840042114,0.08930097986012697
signed_hqql_tbl,mod.blocks.3,particle,C_Tbl_correct,16,-0.12451055645942688,0.35821912717074156,102.48335838317871,0.0014165439970383886
signed_hqql_tbl,mod.blocks.4,particle,C_Tbl_correct,16,-0.13366219168528914,0.2901364052668214,123.59112358093262,0.001202506904519396
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,-0.00101694674231112,0.8127466458827257,131.4527907371521,0.002311878473847173
signed_hqql_tbl,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.09259638877119869,0.44295390881597996,121.25182008743286,0.0014547315913659986
B_tbl_minus_hqql,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.09259637363720685,0.44295387901365757,129.12855577468872,0.0017240703891729936
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-0.11262432741932571,0.36008884012699127,97.62887382507324,0.0005888391679036431
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,0.11776879092212766,0.3094038860872388,318.12244606018066,0.00032070499401015695
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.1503783012740314,0.15898551745340228,49.79529666900635,0.08787507517263293
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,16,-0.15028698067180812,0.15028698067180812,166.11794567108154,0.037058945279568434
signed_hqql_tbl,mod.blocks.2,particle,A_Hqql_correct,16,-0.10244084522128105,0.2886937102302909,81.90460729598999,0.000553029860384413
signed_hqql_tbl,mod.blocks.1,particle,D_Tbl_to_Hqql,16,0.056820267578586936,0.45893805008381605,133.35098218917847,0.0019886679474439006
signed_hqql_tbl,mod.blocks.6,particle,A_Hqql_correct,16,0.09688988351263106,0.19964192155748606,148.8833351135254,0.00023563060767628485
signed_hqql_tbl,mod.blocks.3,particle,A_Hqql_correct,16,-0.06145443729474209,0.2588904667645693,85.90396547317505,0.0004840718984269188
signed_hqql_tbl,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.041075854445807636,0.27301259990781546,97.56397294998169,0.0010914737831626553
B_tbl_minus_hqql,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.041075840301346034,0.27301259245723486,101.48407173156738,0.0012965147871000227
signed_hqql_tbl,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.030437806533882394,0.2666529715061188,114.03899431228638,0.0009276430391764734
B_tbl_minus_hqql,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.030437803885433823,0.2666529626585543,120.78178834915161,0.0010998865800502244
signed_hqql_tbl,mod.blocks.6,particle,D_Tbl_to_Hqql,16,0.04976223432458937,0.1882526851259172,204.79521560668945,0.0006459468841057969
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,-0.008955380762927234,0.3275293195620179,311.4129238128662,0.00028649685555137694
signed_hqql_tbl,mod.blocks.7,particle,B_Hqql_to_Tbl,16,-0.008955352241173387,0.32752933632582426,297.2621364593506,0.00023766877257003216
signed_hqql_tbl,mod.blocks.4,particle,A_Hqql_correct,16,-0.0322845111368224,0.2232205760665238,93.63456392288208,0.00042320821467001224
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,16,0.06679636822082102,0.07935979985632002,52.33650255203247,0.07373008783906698
signed_hqql_tbl,mod.blocks.5,particle,C_Tbl_correct,16,-0.023967209650436416,0.2486638892441988,155.0080008506775,0.0009302913131250534
signed_hqql_tbl,mod.blocks.2,particle,B_Hqql_to_Tbl,16,-0.004073289397638291,0.319897904060781,103.18720531463623,0.0012582968884089496
B_tbl_minus_hqql,mod.blocks.2,particle,B_Hqql_to_Tbl,16,-0.004073287069331855,0.3198978891596198,110.19147491455078,0.001490956394263776
signed_hqql_tbl,mod.blocks.2,particle,D_Tbl_to_Hqql,16,-0.0043804162996821105,0.31792406737804413,112.35513830184937,0.0017657206262811087
