objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.07706769928336143,0.9809682071208954,-0.1318589374423027,0.0,0.0,1.112827144563198,0.9809682071208954,0.9809682071208954,1.5373817794024944
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.079716045409441,0.5132915508002043,-0.4632736899657175,0.0,0.0,0.9765652407659218,0.5132915508002043,0.5132915508002043,1.0015741711831652
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.08821240067481995,0.1770816147327423,-0.7418986697577767,0.0,0.0,0.918980284490519,0.1770816147327423,0.1770816147327423,0.6365717569780018
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-muon,0.042301759123802185,-0.2802829146385193,0.015660110861063004,0.008700347505509853,0.0,-0.2959430254995823,-0.28898326214402914,0.2802829146385193,0.42825442738831043
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.05887099727988243,0.2472255602478981,-0.06649864837527275,0.0,0.0,0.31372420862317085,0.2472255602478981,0.2472255602478981,0.40408766455948353
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-muon,0.07469657063484192,-0.17353177070617676,0.035107895731925964,0.0029727225191891193,0.0,-0.20863966643810272,-0.17650449322536588,0.17353177070617676,0.2778516039252281
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.06391937285661697,0.12012140545994043,-0.11439546527981292,0.0,0.0,0.23451687073975336,0.12012140545994043,0.12012140545994043,0.2373798408298171
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-muon,0.03394464962184429,-0.13126491010189056,0.01984650458741401,0.008700347505509853,-0.001219062105519697,-0.15111141468930459,-0.13996525760740042,0.13126491010189056,0.20682061744654284
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-muon,0.05053242668509483,-0.08616620872635394,0.08337686636618205,0.0029727225191891193,-0.00020474765915423632,-0.169543075092536,-0.08913893124554306,0.08616620872635394,0.17093774627262193
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.031355935741554604,0.09704899669370869,0.0,0.0,0.0,0.09704899669370869,0.09704899669370869,0.09704899669370869,0.14557349504056302
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-muon,0.046026844531297684,0.08496923744678497,0.0,0.0,0.0,0.08496923744678497,0.08496923744678497,0.08496923744678497,0.12745385617017746
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.07548833638429642,0.022029828280210495,-0.1853103613636146,0.0,0.0,0.20734018964382508,0.022029828280210495,0.022029828280210495,0.12569992310212302
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.0,0.0,-0.24494126439094543,0.0,0.0,0.24494126439094543,0.0,0.0,0.12247063219547272
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.07651638239622116,-0.08585182577371597,-0.03159097830454508,0.0,0.0,-0.05426084746917089,-0.08585182577371597,0.08585182577371597,0.11298224950830142
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,neutral_hadron<-muon,0.03398369252681732,-0.028290631249547005,0.08956895023584366,0.005878162570297718,0.0,-0.11785958148539066,-0.03416879381984472,0.028290631249547005,0.08722042199224234
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-muon,0.1625782698392868,-0.05114968866109848,0.007239729631692171,0.0003152263816446066,0.0,-0.05838941829279065,-0.05146491504274309,0.05114968866109848,0.0803443978074938
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-muon,0.03580719232559204,0.051361165940761566,0.0,0.0,0.0,0.051361165940761566,0.051361165940761566,0.051361165940761566,0.07704174891114235
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-muon,0.02127833804115653,-0.01320361893158406,0.08662375375362379,0.005878162570297718,0.019843576737912372,-0.09982737268520785,-0.019081781501881778,0.01320361893158406,0.06311730527418799
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.062447160482406616,-0.035995326936244965,0.013491807971149683,0.0,0.0,-0.04948713490739465,-0.035995326936244965,0.035995326936244965,0.06073889438994229
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-muon,0.026368282735347748,0.0011993532534688711,0.11071128770709038,0.0,-0.00020474765915423632,-0.1095119344536215,0.0011993532534688711,0.0011993532534688711,0.055955320480279624
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,photon<-muon,0.0,0.0,0.10829559713602066,0.0,0.0,-0.10829559713602066,0.0,0.0,0.05414779856801033
