objective,module,head,head_id,pair_role,analysis_group,mean_A,mean_grad_A,mean_AxGrad,abs_mean_AxGrad,n_links
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-CLS,A_Hqql_correct,0.12114302281822478,-8.855486869812013,-1.084967506783349,1.084967506783349,0.29166666666666663
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-CLS,A_Hqql_correct,0.11529289931058884,-9.382135391235352,-1.0816936492919922,1.0816936492919922,0.041666666666666664
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,A_Hqql_correct,0.1124582201242447,-8.321015739440918,-0.9805984377861023,0.9805984377861023,0.20833333333333331
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-CLS,A_Hqql_correct,0.10936897955834866,-8.245581579208373,-0.916587483137846,0.916587483137846,0.8333333333333333
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,A_Hqql_correct,0.09454206164394106,-7.419429915291921,-0.6788987538644246,0.6788987538644246,0.29166666666666663
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,muon<-CLS,A_Hqql_correct,0.11057110130786896,-3.7786607742309566,-0.41781067848205566,0.41781067848205566,0.041666666666666664
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-electron,A_Hqql_correct,0.1082741916179657,-3.4912624359130855,-0.3780136108398437,0.3780136108398437,0.041666666666666664
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-CLS,A_Hqql_correct,0.10752581804990768,-2.7614391616412575,-0.30061167691435137,0.30061167691435137,0.29166666666666663
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-CLS,A_Hqql_correct,0.09782974626868964,-2.4879044950008393,-0.24586548460647464,0.24586548460647464,0.8333333333333333
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,A_Hqql_correct,0.09962717741727829,-2.1516748428344727,-0.22552623599767685,0.22552623599767685,0.20833333333333331
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,D_Tbl_to_Hqql,0.051788362233262324,-1.3575653716137537,-0.19124523040495423,0.19124523040495423,1.583333333333333
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,A_Hqql_correct,0.08502960151859693,-2.2701401114463806,-0.1810837278940848,0.1810837278940848,0.29166666666666663
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,electron<-electron,A_Hqql_correct,0.0918753445148468,-1.7336373329162598,-0.1592785269021988,0.1592785269021988,0.041666666666666664
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,muon<-muon,A_Hqql_correct,0.9998903274536133,0.1226891353726387,0.12267567962408066,0.12267567962408066,0.041666666666666664
