objective,module,module_type,tensor,analysis_group,n,mean_score,mean_abs_score,mean_act_norm,mean_grad_norm
signed_hqql_tbl,mod.fc.0,Linear,output,C_Tbl_correct,16,0.28970144921913743,0.6776412427425385,12.244610965251923,0.1767766922712326
signed_hqql_tbl,mod.fc,Sequential,output,C_Tbl_correct,16,0.28970144921913743,0.6776412427425385,12.244610965251923,0.1767766922712326
signed_hqql_tbl,mod.fc.0,Linear,output,A_Hqql_correct,16,0.16846326924860477,0.9336501862853765,11.585621178150177,0.1767766922712326
signed_hqql_tbl,mod.fc,Sequential,output,A_Hqql_correct,16,0.16846326924860477,0.9336501862853765,11.585621178150177,0.1767766922712326
signed_hqql_tbl,mod.fc.0,Linear,input,C_Tbl_correct,16,0.25573981064371765,0.4251146987080574,4.286255270242691,0.2914668023586273
signed_hqql_tbl,mod.fc,Sequential,input,C_Tbl_correct,16,0.25573981064371765,0.4251146987080574,4.286255270242691,0.2914668023586273
signed_hqql_tbl,mod.fc.0,Linear,output,D_Tbl_to_Hqql,16,0.10497652273625135,0.9386284798383713,12.13842660188675,0.1767766922712326
signed_hqql_tbl,mod.fc,Sequential,output,D_Tbl_to_Hqql,16,0.10497652273625135,0.9386284798383713,12.13842660188675,0.1767766922712326
signed_hqql_tbl,mod.fc.0,Linear,input,A_Hqql_correct,16,0.20242486521601677,0.3722404446452856,4.2158835381269455,0.2914668023586273
signed_hqql_tbl,mod.fc,Sequential,input,A_Hqql_correct,16,0.20242486521601677,0.3722404446452856,4.2158835381269455,0.2914668023586273
signed_hqql_tbl,mod.fc.0,Linear,output,B_Hqql_to_Tbl,16,0.13024553563445807,0.7121781967580318,11.65181052684784,0.1767766922712326
signed_hqql_tbl,mod.fc,Sequential,output,B_Hqql_to_Tbl,16,0.13024553563445807,0.7121781967580318,11.65181052684784,0.1767766922712326
B_tbl_minus_hqql,mod.fc.0,Linear,output,B_Hqql_to_Tbl,16,0.13024550210684538,0.7121782526373863,11.651810944080353,0.1767766922712326
B_tbl_minus_hqql,mod.fc,Sequential,output,B_Hqql_to_Tbl,16,0.13024550210684538,0.7121782526373863,11.651810944080353,0.1767766922712326
signed_hqql_tbl,mod.fc.0,Linear,input,D_Tbl_to_Hqql,16,0.1389381329063326,0.35610601864755154,4.513766422867775,0.2914668023586273
signed_hqql_tbl,mod.fc,Sequential,input,D_Tbl_to_Hqql,16,0.1389381329063326,0.35610601864755154,4.513766422867775,0.2914668023586273
signed_hqql_tbl,mod.fc.0,Linear,input,B_Hqql_to_Tbl,16,0.09628391306614503,0.2816871451213956,3.8750849217176437,0.2914668023586273
signed_hqql_tbl,mod.fc,Sequential,input,B_Hqql_to_Tbl,16,0.09628391306614503,0.2816871451213956,3.8750849217176437,0.2914668023586273
B_tbl_minus_hqql,mod.fc.0,Linear,input,B_Hqql_to_Tbl,16,0.09628387278644368,0.2816871628165245,3.8750852048397064,0.2914668023586273
B_tbl_minus_hqql,mod.fc,Sequential,input,B_Hqql_to_Tbl,16,0.09628387278644368,0.2816871628165245,3.8750852048397064,0.2914668023586273
