objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,4,16,1.4262946583330631,1.4262946583330631,5.7051786333322525,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,4,16,1.4262946583330631,1.4262946583330631,5.7051786333322525,0.25
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,3,16,1.0697250999510288,1.0697250999510288,4.278900399804115,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,3,16,1.0697250999510288,1.0697250999510288,4.278900399804115,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,4,16,1.0307931527495384,1.0307931527495384,4.123172610998154,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,4,16,1.0307931527495384,1.0307931527495384,4.123172610998154,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,4,16,1.030793134123087,1.030793134123087,4.123172536492348,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,4,16,1.030793134123087,1.030793134123087,4.123172536492348,0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,3,16,0.9463422782719135,0.9463422782719135,3.785369113087654,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,3,16,0.9463422782719135,0.9463422782719135,3.785369113087654,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,3,16,-0.8033054303377867,0.8033054303377867,3.2132217213511467,-0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,3,16,-0.8033054303377867,0.8033054303377867,3.2132217213511467,-0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,3,16,-0.8033054061233997,0.8033054061233997,3.213221624493599,-0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,3,16,-0.8033054061233997,0.8033054061233997,3.213221624493599,-0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,4,16,-0.6739131463691592,0.6739131463691592,2.695652585476637,-0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,4,16,-0.6739131463691592,0.6739131463691592,2.695652585476637,-0.25
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,8,16,0.5212335102260113,0.5212335102260113,-2.1342053301632404,-0.24422837793827057
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,8,16,0.5212335102260113,0.5212335102260113,-2.1342053301632404,-0.24422837793827057
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,79,16,0.49255652353167534,0.49255652353167534,2.347413020208478,0.20982950925827026
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,79,16,0.49255652353167534,0.49255652353167534,2.347413020208478,0.20982950925827026
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,79,16,0.39953282102942467,0.39953282102942467,1.9040830917656422,0.20982950925827026
