objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.06781946122646332,0.11228322237730026,-0.06660054543883437,0.0,0.0,0.17888376781613463,0.11228322237730026,0.11228322237730026,0.20172510628536758
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.0724403839558363,0.08085383847355843,-0.060606062252190895,0.0,0.0,0.14145990072574932,0.08085383847355843,0.08085383847355843,0.1515837888364331
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.07398069153229396,0.07037737717231114,-0.08409802056849003,0.0,0.0,0.15447539774080116,0.07037737717231114,0.07037737717231114,0.14761507604271173
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.07046765089035034,0.058622702956199646,-0.004296306520700455,0.0,0.0,0.0629190094769001,0.058622702956199646,0.058622702956199646,0.0900822076946497
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.07540413985649745,-0.04316813017552098,-0.13236749544739723,0.0,0.0,0.08919936527187625,-0.04316813017552098,0.04316813017552098,0.0877678128114591
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.050135802229245505,-0.03474892688294252,0.0,0.0,0.0,-0.03474892688294252,-0.03474892688294252,0.03474892688294252,0.05212339032441378
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.050135802229245505,-0.034748913099368416,-0.002022526278677914,-0.06639135380585988,0.020721285470894406,-0.032726386820690505,0.03164244070649146,0.034748913099368416,0.051112106509713665
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-muon,0.04431445803493261,0.023434053699020296,-0.028453955426812172,0.0,0.0,0.05188800912583247,0.023434053699020296,0.023434053699020296,0.04937805826193653
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h1,neutral_hadron<-muon,0.04431446362286806,0.023434063885360956,0.0,0.0,0.0,0.023434063885360956,0.023434063885360956,0.023434063885360956,0.035151095828041434
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-muon,0.04155521607026458,0.012868529716797639,-0.028453955426812172,-0.004627584377885796,-0.009773717261850834,0.04132248514360981,0.017496114094683435,0.012868529716797639,0.033529772288602544
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-electron,0.050682504971822105,0.016796737909317017,-0.0035937472130171955,0.0006421200232580304,0.005156350399677952,0.020390485122334212,0.016154617886058986,0.016796737909317017,0.026991980470484123
