objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,4,16,1.4262946583330631,1.4262946583330631,5.7051786333322525,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,4,16,1.4262946583330631,1.4262946583330631,5.7051786333322525,0.25
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,2,16,1.1333873383700848,1.1333873383700848,4.533549353480339,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,2,16,1.1333873383700848,1.1333873383700848,4.533549353480339,0.25
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,4,16,1.076933529227972,1.076933529227972,-4.307734116911888,-0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,4,16,1.076933529227972,1.076933529227972,-4.307734116911888,-0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,4,16,1.0639440938830376,1.0639440938830376,4.25577637553215,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,4,16,1.0639440938830376,1.0639440938830376,4.25577637553215,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,4,16,1.0639440566301346,1.0639440566301346,4.255776226520538,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,4,16,1.0639440566301346,1.0639440566301346,4.255776226520538,0.25
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,79,16,0.9053216017782688,0.9053216017782688,3.7198677211999893,0.24337467551231384
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,79,16,0.9053216017782688,0.9053216017782688,3.7198677211999893,0.24337467551231384
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,2,16,0.724005214869976,0.724005214869976,2.896020859479904,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,2,16,0.724005214869976,0.724005214869976,2.896020859479904,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,2,16,-0.5590983140282333,0.5613941219635308,2.236393256112933,-0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,2,16,-0.5590983140282333,0.5613941219635308,2.236393256112933,-0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,2,16,-0.5590982879512012,0.5613940958864987,2.236393151804805,-0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,2,16,-0.5590982879512012,0.5613940958864987,2.236393151804805,-0.25
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,103,16,0.5501532950438559,0.560996278654784,-2.5646266732364893,-0.21451593935489655
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,103,16,0.5501532950438559,0.560996278654784,-2.5646266732364893,-0.21451593935489655
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,79,16,0.47582608135417104,0.47582608135417104,1.9551174715161324,0.24337467551231384
