objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.08643738180398941,-0.1377042979001999,0.17037956416606903,0.0,0.0,-0.3080838620662689,-0.1377042979001999,0.1377042979001999,0.29174622893333435
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,electron<-electron,0.07485907897353172,-0.16752776503562927,0.0,0.0,0.0,-0.16752776503562927,-0.16752776503562927,0.16752776503562927,0.2512916475534439
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.07997483387589455,-0.10017123818397522,0.08813758939504623,0.0,0.0,-0.18830882757902145,-0.10017123818397522,0.10017123818397522,0.19432565197348595
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-electron,0.05450328066945076,-0.12097425521642435,0.0,-0.37954701483249664,0.0,-0.12097425521642435,0.2585727596160723,0.12097425521642435,0.18146138282463653
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.0786129217594862,-0.1137192752212286,-0.045590171444928274,0.0,0.0,-0.06812910377630033,-0.1137192752212286,0.1137192752212286,0.14778382710937876
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,electron<-electron,0.0694178156554699,-0.09409203380346298,0.0,0.0,0.0,-0.09409203380346298,-0.09409203380346298,0.09409203380346298,0.14113805070519447
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-CLS,0.07297349721193314,-0.09340173006057739,0.0,0.0,0.0,-0.09340173006057739,-0.09340173006057739,0.09340173006057739,0.1401025950908661
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.0746429841965437,-0.08331952895969152,0.02680213077837834,0.0,0.0,-0.11012165973806987,-0.08331952895969152,0.08331952895969152,0.13838035882872646
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,0.05304400250315666,-0.046153467148542404,0.08669029921293259,0.0,0.0,-0.132843766361475,-0.046153467148542404,0.046153467148542404,0.1125753503292799
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-muon,0.10423073917627335,0.07445821911096573,-0.0010229882318526506,0.001595034429556108,-0.011130039192115268,0.07548120734281838,0.07286318468140962,0.07445821911096573,0.11219882278237492
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,CLS<-muon,0.10423073917627335,0.07445823401212692,0.0,0.0,0.0,0.07445823401212692,0.07445823401212692,0.07445823401212692,0.11168735101819038
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,electron<-muon,0.10423073917627335,0.07445823401212692,0.0,0.0,0.0,0.07445823401212692,0.07445823401212692,0.07445823401212692,0.11168735101819038
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,electron<-muon,0.10423073917627335,0.07445821911096573,0.0,0.0,0.0,0.07445821911096573,0.07445821911096573,0.07445821911096573,0.1116873286664486
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,electron<-CLS,0.07072179019451141,-0.07081624865531921,0.0,0.0,0.0,-0.07081624865531921,-0.07081624865531921,0.07081624865531921,0.10622437298297882
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.06790047883987427,-0.062119390815496445,0.018857358540925715,0.0,0.0,-0.08097674935642216,-0.062119390815496445,0.062119390815496445,0.10260776549370752
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.06860342621803284,-0.08606677502393723,-0.060795685483349696,0.0,0.0,-0.02527108954058753,-0.08606677502393723,0.08606677502393723,0.098702319794231
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.04859031084924936,-0.04114180617034435,0.06375800096429884,0.0,0.0,-0.1048998071346432,-0.04114180617034435,0.04114180617034435,0.09359170973766595
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,electron<-electron,0.08030377700924873,-0.05698770412709564,0.0,-0.19098804146051407,0.0,-0.05698770412709564,0.13400033733341843,0.05698770412709564,0.08548155619064346
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.04503996670246124,-0.0365678109228611,0.06108821431795756,0.0,0.0,-0.09765602524081865,-0.0365678109228611,0.0365678109228611,0.08539582354327042
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,electron<-muon,0.4981849491596222,0.04918743297457695,0.0,0.0,0.0,0.04918743297457695,0.04918743297457695,0.04918743297457695,0.07378114946186543
