objective,module,module_type,tensor,analysis_group,n,mean_score,mean_abs_score,mean_act_norm,mean_grad_norm
signed_hqql_tbl,mod.fc.0,Linear,output,C_Tbl_correct,16,1.3691844306886196,1.5585333704948425,14.573028445243835,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,C_Tbl_correct,16,1.3691844306886196,1.5585333704948425,14.573028445243835,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,input,C_Tbl_correct,16,1.3212578352540731,1.7022485733032227,5.536452054977417,0.5913786292076111
signed_hqql_tbl,mod.fc,Sequential,input,C_Tbl_correct,16,1.3212578352540731,1.7022485733032227,5.536452054977417,0.5913786292076111
signed_hqql_tbl,mod.fc.0,Linear,input,A_Hqql_correct,16,0.8540779408067465,1.2124206721782684,3.8858632892370224,0.5913786292076111
signed_hqql_tbl,mod.fc,Sequential,input,A_Hqql_correct,16,0.8540779408067465,1.2124206721782684,3.8858632892370224,0.5913786292076111
signed_hqql_tbl,mod.fc.0,Linear,output,A_Hqql_correct,16,0.8061513155698776,1.3507787734270096,12.390792787075043,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,A_Hqql_correct,16,0.8061513155698776,1.3507787734270096,12.390792787075043,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,output,D_Tbl_to_Hqql,16,0.4850416574627161,1.325285017490387,12.884261429309845,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,D_Tbl_to_Hqql,16,0.4850416574627161,1.325285017490387,12.884261429309845,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,input,D_Tbl_to_Hqql,16,0.5329682724550366,0.9989982806146145,3.9186773896217346,0.5913786292076111
signed_hqql_tbl,mod.fc,Sequential,input,D_Tbl_to_Hqql,16,0.5329682724550366,0.9989982806146145,3.9186773896217346,0.5913786292076111
signed_hqql_tbl,mod.fc.0,Linear,output,B_Hqql_to_Tbl,16,0.21980674378573895,1.1831937357783318,12.88809448480606,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,B_Hqql_to_Tbl,16,0.21980674378573895,1.1831937357783318,12.88809448480606,0.3535533845424652
B_tbl_minus_hqql,mod.fc.0,Linear,output,B_Hqql_to_Tbl,16,0.21980675123631954,1.183193676173687,12.888094007968903,0.3535533845424652
B_tbl_minus_hqql,mod.fc,Sequential,output,B_Hqql_to_Tbl,16,0.21980675123631954,1.183193676173687,12.888094007968903,0.3535533845424652
B_tbl_minus_hqql,mod.fc.0,Linear,input,B_Hqql_to_Tbl,16,0.17188014090061188,0.7913431860506535,3.9388221502304077,0.5913786292076111
B_tbl_minus_hqql,mod.fc,Sequential,input,B_Hqql_to_Tbl,16,0.17188014090061188,0.7913431860506535,3.9388221502304077,0.5913786292076111
signed_hqql_tbl,mod.fc.0,Linear,input,B_Hqql_to_Tbl,16,0.17188012646511197,0.791343130171299,3.9388221353292465,0.5913786292076111
signed_hqql_tbl,mod.fc,Sequential,input,B_Hqql_to_Tbl,16,0.17188012646511197,0.791343130171299,3.9388221353292465,0.5913786292076111
