event_idx,group,particle_role,pid,particle_idx,head_id,layer,class_label,particle_to_head_weight,head_to_class_weight,flow_weight
20608,C_Tbl_correct,hard_hadron,neutral_hadron,3,L0_ch32:40,L0,label_Tbl,14.841687202453613,0.8264915943145752,12.266529718274114
20608,C_Tbl_correct,photon_neighbor,photon,1,L0_ch32:40,L0,label_Hqql,13.68378734588623,0.16564607620239258,2.266665681434006
20608,C_Tbl_correct,photon_neighbor,photon,1,L0_ch32:40,L0,label_Tbl,13.68378734588623,0.8264915943145752,11.30953521976312
20609,C_Tbl_correct,hard_hadron,neutral_hadron,5,L0_ch32:40,L0,label_Hqql,22.900989532470703,-0.7399090528488159,-16.944649474271046
20609,C_Tbl_correct,hard_hadron,neutral_hadron,5,L0_ch32:40,L0,label_Tbl,22.900989532470703,0.008830070495605469,0.20221735199083923
20609,C_Tbl_correct,hadron_neighbor,charged_hadron,8,L0_ch32:40,L0,label_Hqql,12.159719467163086,-0.7399090528488159,-8.997086513855947
20609,C_Tbl_correct,hadron_neighbor,charged_hadron,8,L0_ch32:40,L0,label_Tbl,12.159719467163086,0.008830070495605469,0.10737118010183622
20609,C_Tbl_correct,photon_neighbor,photon,4,L0_ch32:40,L0,label_Hqql,11.640522003173828,-0.7399090528488159,-8.612927610034149
20609,C_Tbl_correct,photon_neighbor,photon,4,L0_ch32:40,L0,label_Tbl,11.640522003173828,0.008830070495605469,0.10278662989367149
20610,C_Tbl_correct,hard_hadron,charged_hadron,5,L0_ch32:40,L0,label_Hqql,12.51181697845459,-7.894094467163086,-98.76946518377554
20610,C_Tbl_correct,hard_hadron,charged_hadron,5,L0_ch32:40,L0,label_Tbl,12.51181697845459,-3.2970502376556396,-41.25208914231757
20610,C_Tbl_correct,hard_hadron,charged_hadron,3,L0_ch32:40,L0,label_Hqql,12.478593826293945,-7.894094467163086,-98.50719848212248
20610,C_Tbl_correct,hard_hadron,charged_hadron,3,L0_ch32:40,L0,label_Tbl,12.478593826293945,-3.2970502376556396,-41.14255074059065
20610,C_Tbl_correct,hardest_hadron,charged_hadron,2,L0_ch32:40,L0,label_Hqql,12.020480155944824,-7.894094467163086,-94.8908058916877
20610,C_Tbl_correct,hardest_hadron,charged_hadron,2,L0_ch32:40,L0,label_Tbl,12.020480155944824,-3.2970502376556396,-39.63212695489278
12308,A_protected_highiso,photon_neighbor,photon,16,L0_ch40:48,L0,label_Hqql,23.358474731445312,4.336987495422363,101.30541282241757
12308,A_protected_highiso,photon_neighbor,photon,16,L0_ch40:48,L0,label_Tbl,23.358474731445312,4.4081315994262695,102.96723057808413
12308,A_protected_highiso,hadron_neighbor,charged_hadron,42,L0_ch40:48,L0,label_Hqql,22.4697322845459,4.336987495422363,97.45094794356373
12308,A_protected_highiso,hadron_neighbor,charged_hadron,42,L0_ch40:48,L0,label_Tbl,22.4697322845459,4.4081315994262695,99.0495369141554
12308,A_protected_highiso,hard_hadron,charged_hadron,12,L0_ch40:48,L0,label_Hqql,21.91598129272461,4.336987495422363,95.04933681645707
12308,A_protected_highiso,hard_hadron,charged_hadron,12,L0_ch40:48,L0,label_Tbl,21.91598129272461,4.4081315994262695,96.60852966889433
12358,A_protected_highiso,hadron_neighbor,charged_hadron,27,L0_ch40:48,L0,label_Hqql,17.405567169189453,4.2424421310424805,73.84211147325914
12358,A_protected_highiso,hadron_neighbor,charged_hadron,27,L0_ch40:48,L0,label_Tbl,17.405567169189453,3.2778029441833496,57.05201931235024
12358,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Hqql,17.17399024963379,4.2424421310424805,72.85965979315915
12358,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Tbl,17.17399024963379,3.2778029441833496,56.29295580362577
12358,A_protected_highiso,photon_neighbor,photon,39,L0_ch40:48,L0,label_Hqql,17.043285369873047,4.2424421310424805,72.30515190452934
12358,A_protected_highiso,photon_neighbor,photon,39,L0_ch40:48,L0,label_Tbl,17.043285369873047,3.2778029441833496,55.86453096392688
12438,A_protected_highiso,hadron_neighbor,neutral_hadron,43,L0_ch40:48,L0,label_Hqql,21.239789962768555,4.793857097625732,101.82051786509783
12438,A_protected_highiso,hadron_neighbor,neutral_hadron,43,L0_ch40:48,L0,label_Tbl,21.239789962768555,2.3556013107299805,50.03247707592709
12438,A_protected_highiso,photon_neighbor,photon,39,L0_ch40:48,L0,label_Hqql,13.986428260803223,4.793857097625732,67.04893838848466
12438,A_protected_highiso,photon_neighbor,photon,39,L0_ch40:48,L0,label_Tbl,13.986428260803223,2.3556013107299805,32.94644874357891
12438,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,13.911261558532715,4.793857097625732,66.68859995930006
12438,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,13.911261558532715,2.3556013107299805,32.769385961187254
12442,A_protected_highiso,photon_neighbor,photon,64,L0_ch40:48,L0,label_Hqql,13.688544273376465,3.898869037628174,53.36984143766995
12442,A_protected_highiso,photon_neighbor,photon,64,L0_ch40:48,L0,label_Tbl,13.688544273376465,1.9695305824279785,26.96000657533432
12442,A_protected_highiso,photon_neighbor,photon,59,L0_ch40:48,L0,label_Hqql,13.312350273132324,3.898869037628174,51.90311029797658
12442,A_protected_highiso,photon_neighbor,photon,59,L0_ch40:48,L0,label_Tbl,13.312350273132324,1.9695305824279785,26.219080986927565
12442,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,13.063896179199219,3.898869037628174,50.934420323868835
12442,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,13.063896179199219,1.9695305824279785,25.72974305059688
12509,A_protected_highiso,photon_neighbor,photon,40,L0_ch40:48,L0,label_Hqql,21.30826187133789,4.805669784545898,102.40047023627994
12509,A_protected_highiso,photon_neighbor,photon,40,L0_ch40:48,L0,label_Tbl,21.30826187133789,0.5711696147918701,12.170631724936356
12509,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Hqql,17.23464012145996,4.805669784545898,82.82398927922259
12509,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Tbl,17.23464012145996,0.5711696147918701,9.843902759250795
12509,A_protected_highiso,hard_hadron,charged_hadron,6,L0_ch40:48,L0,label_Hqql,14.56103229522705,4.805669784545898,69.97551293296965
12509,A_protected_highiso,hard_hadron,charged_hadron,6,L0_ch40:48,L0,label_Tbl,14.56103229522705,0.5711696147918701,8.316819207036815
12592,A_protected_highiso,hadron_neighbor,charged_hadron,33,L0_ch40:48,L0,label_Hqql,21.395660400390625,5.123197555541992,109.61419506248785
12592,A_protected_highiso,hadron_neighbor,charged_hadron,33,L0_ch40:48,L0,label_Tbl,21.395660400390625,3.0296924114227295,64.82226995244127
12592,A_protected_highiso,hadron_neighbor,charged_hadron,30,L0_ch40:48,L0,label_Hqql,20.52033042907715,5.123197555541992,105.129706693162
12592,A_protected_highiso,hadron_neighbor,charged_hadron,30,L0_ch40:48,L0,label_Tbl,20.52033042907715,3.0296924114227295,62.17028938086196
12592,A_protected_highiso,hadron_neighbor,charged_hadron,37,L0_ch40:48,L0,label_Hqql,19.432159423828125,5.123197555541992,99.55479165905854
12592,A_protected_highiso,hadron_neighbor,charged_hadron,37,L0_ch40:48,L0,label_Tbl,19.432159423828125,3.0296924114227295,58.87346594392875
12784,A_protected_highiso,hadron_neighbor,charged_hadron,47,L0_ch40:48,L0,label_Hqql,55.72096633911133,5.750373840332031,320.41638719444745
12784,A_protected_highiso,hadron_neighbor,charged_hadron,47,L0_ch40:48,L0,label_Tbl,55.72096633911133,2.3089420795440674,128.6564838932327
12784,A_protected_highiso,hard_hadron,neutral_hadron,6,L0_ch40:48,L0,label_Hqql,25.812549591064453,5.750373840332031,148.4318099207303
12784,A_protected_highiso,hard_hadron,neutral_hadron,6,L0_ch40:48,L0,label_Tbl,25.812549591064453,2.3089420795440674,59.599681931126725
12784,A_protected_highiso,photon_neighbor,photon,29,L0_ch40:48,L0,label_Hqql,24.748380661010742,5.750373840332031,142.31244074365532
12784,A_protected_highiso,photon_neighbor,photon,29,L0_ch40:48,L0,label_Tbl,24.748380661010742,2.3089420795440674,57.142577508782324
13089,A_protected_highiso,photon_neighbor,photon,63,L0_ch40:48,L0,label_Hqql,18.34759521484375,4.360207557678223,79.99932332098251
13089,A_protected_highiso,photon_neighbor,photon,63,L0_ch40:48,L0,label_Tbl,18.34759521484375,2.842963218688965,52.16153834719444
13089,A_protected_highiso,photon_neighbor,photon,56,L0_ch40:48,L0,label_Hqql,17.36385154724121,4.360207557678223,75.70999674668383
13089,A_protected_highiso,photon_neighbor,photon,56,L0_ch40:48,L0,label_Tbl,17.36385154724121,2.842963218688965,49.364791283582235
13089,A_protected_highiso,best_lepton,muon,1,L0_ch40:48,L0,label_Hqql,14.294474601745605,4.360207557678223,62.32687619157059
13089,A_protected_highiso,best_lepton,muon,1,L0_ch40:48,L0,label_Tbl,14.294474601745605,2.842963218688965,40.638665523246345
13279,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,15.675061225891113,5.481960773468018,85.93007076204458
13279,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,15.675061225891113,4.62999963760376,72.5755277952926
13279,A_protected_highiso,photon_neighbor,photon,46,L0_ch40:48,L0,label_Hqql,14.294297218322754,5.481960773468018,78.36077663513834
13279,A_protected_highiso,photon_neighbor,photon,46,L0_ch40:48,L0,label_Tbl,14.294297218322754,4.62999963760376,66.18259094063478
13279,A_protected_highiso,nearest_hadron_to_best_lepton,charged_hadron,15,L0_ch40:48,L0,label_Hqql,12.515174865722656,5.481960773468018,68.60769768698447
13279,A_protected_highiso,nearest_hadron_to_best_lepton,charged_hadron,15,L0_ch40:48,L0,label_Tbl,12.515174865722656,4.62999963760376,57.94525509284358
13374,A_protected_highiso,hadron_neighbor,neutral_hadron,33,L0_ch40:48,L0,label_Hqql,23.929691314697266,2.75805926322937,65.9995067967202
13374,A_protected_highiso,hadron_neighbor,neutral_hadron,33,L0_ch40:48,L0,label_Tbl,23.929691314697266,-0.5816752910614014,-13.91931016048602
13374,A_protected_highiso,photon_neighbor,photon,22,L0_ch40:48,L0,label_Hqql,21.354644775390625,2.75805926322937,58.897375835738785
13374,A_protected_highiso,photon_neighbor,photon,22,L0_ch40:48,L0,label_Tbl,21.354644775390625,-0.5816752910614014,-12.421469215238176
13374,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Hqql,20.06102180480957,2.75805926322937,55.32948701860141
13374,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Tbl,20.06102180480957,-0.5816752910614014,-11.669000697301726
13400,A_protected_highiso,hadron_neighbor,neutral_hadron,19,L0_ch40:48,L0,label_Hqql,23.144184112548828,1.6228866577148438,37.560387599951355
13400,A_protected_highiso,hadron_neighbor,neutral_hadron,19,L0_ch40:48,L0,label_Tbl,23.144184112548828,-0.18321597576141357,-4.240384275382439
13400,A_protected_highiso,photon_neighbor,photon,42,L0_ch40:48,L0,label_Hqql,20.245071411132812,1.6228866577148438,32.855456277611665
13400,A_protected_highiso,photon_neighbor,photon,42,L0_ch40:48,L0,label_Tbl,20.245071411132812,-0.18321597576141357,-3.7092205129501963
13400,A_protected_highiso,hadron_neighbor,charged_hadron,34,L0_ch40:48,L0,label_Hqql,20.15353775024414,1.6228866577148438,32.706907520623645
13400,A_protected_highiso,hadron_neighbor,charged_hadron,34,L0_ch40:48,L0,label_Tbl,20.15353775024414,-0.18321597576141357,-3.692450083955464
13529,A_protected_highiso,hadron_neighbor,charged_hadron,31,L0_ch40:48,L0,label_Hqql,23.089094161987305,4.644334316253662,107.23347234772973
13529,A_protected_highiso,hadron_neighbor,charged_hadron,31,L0_ch40:48,L0,label_Tbl,23.089094161987305,0.19311141967773438,4.458767752694257
13529,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,15.901251792907715,4.644334316253662,73.85072937319137
13529,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,15.901251792907715,0.19311141967773438,3.070713308381528
13529,A_protected_highiso,hadron_neighbor,charged_hadron,34,L0_ch40:48,L0,label_Hqql,14.985626220703125,4.644334316253662,69.5982581073622
13529,A_protected_highiso,hadron_neighbor,charged_hadron,34,L0_ch40:48,L0,label_Tbl,14.985626220703125,0.19311141967773438,2.8938955542398617
13897,A_protected_highiso,hadron_neighbor,charged_hadron,32,L0_ch40:48,L0,label_Hqql,31.715167999267578,3.3788270950317383,107.16006895940882
13897,A_protected_highiso,hadron_neighbor,charged_hadron,32,L0_ch40:48,L0,label_Tbl,31.715167999267578,-0.5232224464416504,-16.594087789884725
13897,A_protected_highiso,hadron_neighbor,neutral_hadron,27,L0_ch40:48,L0,label_Hqql,28.174196243286133,3.3788270950317383,95.1957376475566
13897,A_protected_highiso,hadron_neighbor,neutral_hadron,27,L0_ch40:48,L0,label_Tbl,28.174196243286133,-0.5232224464416504,-14.741371884939326
13897,A_protected_highiso,hadron_neighbor,charged_hadron,16,L0_ch40:48,L0,label_Hqql,27.91776466369629,3.3788270950317383,94.32929967841665
13897,A_protected_highiso,hadron_neighbor,charged_hadron,16,L0_ch40:48,L0,label_Tbl,27.91776466369629,-0.5232224464416504,-14.607201126521431
14139,A_protected_highiso,hadron_neighbor,charged_hadron,31,L0_ch40:48,L0,label_Hqql,21.533737182617188,6.9893412590026855,150.50663775098656
14139,A_protected_highiso,hadron_neighbor,charged_hadron,31,L0_ch40:48,L0,label_Tbl,21.533737182617188,1.4731545448303223,31.72252279775421
14139,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,16.620569229125977,6.9893412590026855,116.16683026124065
14139,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,16.620569229125977,1.4731545448303223,24.484667097553938
14139,A_protected_highiso,hadron_neighbor,neutral_hadron,24,L0_ch40:48,L0,label_Hqql,13.349137306213379,6.9893412590026855,93.30167614640914
14139,A_protected_highiso,hadron_neighbor,neutral_hadron,24,L0_ch40:48,L0,label_Tbl,13.349137306213379,1.4731545448303223,19.665342292212245
14355,A_protected_highiso,hard_hadron,charged_hadron,7,L0_ch40:48,L0,label_Hqql,14.875185012817383,6.763818740844727,100.61305516322682
14355,A_protected_highiso,hard_hadron,charged_hadron,7,L0_ch40:48,L0,label_Tbl,14.875185012817383,2.820612907409668,41.95713884725956
14355,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Hqql,14.737832069396973,6.763818740844727,99.68402475040966
14355,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Tbl,14.737832069396973,2.820612907409668,41.56971936217724
14355,A_protected_highiso,photon_neighbor,photon,38,L0_ch40:48,L0,label_Hqql,14.253630638122559,6.763818740844727,96.40897403521194
14355,A_protected_highiso,photon_neighbor,photon,38,L0_ch40:48,L0,label_Tbl,14.253630638122559,2.820612907409668,40.20397455533839
14381,A_protected_highiso,hadron_neighbor,charged_hadron,38,L0_ch40:48,L0,label_Hqql,23.040319442749023,4.193025588989258,96.60864900193337
14381,A_protected_highiso,hadron_neighbor,charged_hadron,38,L0_ch40:48,L0,label_Tbl,23.040319442749023,3.3218631744384766,76.53678868416682
14381,A_protected_highiso,hadron_neighbor,charged_hadron,35,L0_ch40:48,L0,label_Hqql,22.473562240600586,4.193025588989258,94.23222155058102
14381,A_protected_highiso,hadron_neighbor,charged_hadron,35,L0_ch40:48,L0,label_Tbl,22.473562240600586,3.3218631744384766,74.65409880550214
14381,A_protected_highiso,photon_neighbor,photon,41,L0_ch40:48,L0,label_Hqql,22.000885009765625,4.193025588989258,92.25027382635744
14381,A_protected_highiso,photon_neighbor,photon,41,L0_ch40:48,L0,label_Tbl,22.000885009765625,3.3218631744384766,73.08392971899593
14596,A_protected_highiso,photon_neighbor,photon,69,L0_ch40:48,L0,label_Hqql,21.20125389099121,7.797426700592041,165.31522317564577
14596,A_protected_highiso,photon_neighbor,photon,69,L0_ch40:48,L0,label_Tbl,21.20125389099121,7.610893726348877,161.36049022967472
14596,A_protected_highiso,hadron_neighbor,neutral_hadron,53,L0_ch40:48,L0,label_Hqql,19.578975677490234,7.797426700592041,152.6656277179045
14596,A_protected_highiso,hadron_neighbor,neutral_hadron,53,L0_ch40:48,L0,label_Tbl,19.578975677490234,7.610893726348877,149.01350315214768
14596,A_protected_highiso,hadron_neighbor,neutral_hadron,18,L0_ch40:48,L0,label_Hqql,18.856353759765625,7.797426700592041,147.0310362822056
14596,A_protected_highiso,hadron_neighbor,neutral_hadron,18,L0_ch40:48,L0,label_Tbl,18.856353759765625,7.610893726348877,143.51370453201525
14600,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,18.059751510620117,6.411897659301758,115.79727843851651
14600,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,18.059751510620117,4.609301567077637,83.24284093893402
14600,A_protected_highiso,hadron_neighbor,neutral_hadron,33,L0_ch40:48,L0,label_Hqql,16.305452346801758,6.411897659301758,104.54889173631454
14600,A_protected_highiso,hadron_neighbor,neutral_hadron,33,L0_ch40:48,L0,label_Tbl,16.305452346801758,4.609301567077637,75.15674705402307
14600,A_protected_highiso,hadron_neighbor,charged_hadron,36,L0_ch40:48,L0,label_Hqql,12.918949127197266,6.411897659301758,82.83497966931463
14600,A_protected_highiso,hadron_neighbor,charged_hadron,36,L0_ch40:48,L0,label_Tbl,12.918949127197266,4.609301567077637,59.547332456986624
14625,A_protected_highiso,hadron_neighbor,charged_hadron,63,L0_ch40:48,L0,label_Hqql,43.19044876098633,3.6949586868286133,159.58692383743255
14625,A_protected_highiso,hadron_neighbor,charged_hadron,63,L0_ch40:48,L0,label_Tbl,43.19044876098633,0.7388620972633362,31.911785553287018
14625,A_protected_highiso,hadron_neighbor,charged_hadron,43,L0_ch40:48,L0,label_Hqql,23.697975158691406,3.6949586868286133,87.5630391728555
14625,A_protected_highiso,hadron_neighbor,charged_hadron,43,L0_ch40:48,L0,label_Tbl,23.697975158691406,0.7388620972633362,17.509535626645174
14625,A_protected_highiso,hadron_neighbor,charged_hadron,36,L0_ch40:48,L0,label_Hqql,20.66668701171875,3.6949586868286133,76.36255470191827
14625,A_protected_highiso,hadron_neighbor,charged_hadron,36,L0_ch40:48,L0,label_Tbl,20.66668701171875,0.7388620972633362,15.269831708963466
14742,A_protected_highiso,hadron_neighbor,charged_hadron,45,L0_ch40:48,L0,label_Hqql,21.73792266845703,8.037569046020508,174.72005436477775
14742,A_protected_highiso,hadron_neighbor,charged_hadron,45,L0_ch40:48,L0,label_Tbl,21.73792266845703,3.2746126651763916,71.18327688475438
14742,A_protected_highiso,photon_neighbor,photon,49,L0_ch40:48,L0,label_Hqql,20.332807540893555,8.037569046020508,163.4263445093784
14742,A_protected_highiso,photon_neighbor,photon,49,L0_ch40:48,L0,label_Tbl,20.332807540893555,3.2746126651763916,66.58206909200408
14742,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Hqql,14.163870811462402,8.037569046020508,113.84308960604358
14742,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Tbl,14.163870811462402,3.2746126651763916,46.381190747137
14991,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,14.685497283935547,5.764540195465088,84.65513938363983
14991,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,14.685497283935547,2.9867300987243652,43.86161675266521
14991,A_protected_highiso,hadron_neighbor,charged_hadron,25,L0_ch40:48,L0,label_Hqql,13.168684005737305,5.764540195465088,75.9114082724509
14991,A_protected_highiso,hadron_neighbor,charged_hadron,25,L0_ch40:48,L0,label_Tbl,13.168684005737305,2.9867300987243652,39.33130488052575
14991,A_protected_highiso,hadron_neighbor,neutral_hadron,26,L0_ch40:48,L0,label_Hqql,12.972163200378418,5.764540195465088,74.77855619071443
14991,A_protected_highiso,hadron_neighbor,neutral_hadron,26,L0_ch40:48,L0,label_Tbl,12.972163200378418,2.9867300987243652,38.74435027613481
14999,A_protected_highiso,hadron_neighbor,charged_hadron,32,L0_ch40:48,L0,label_Hqql,21.784914016723633,7.466547012329102,162.6580846654142
14999,A_protected_highiso,hadron_neighbor,charged_hadron,32,L0_ch40:48,L0,label_Tbl,21.784914016723633,5.987855911254883,130.44492617121796
14999,A_protected_highiso,photon_neighbor,photon,31,L0_ch40:48,L0,label_Hqql,18.30698585510254,7.466547012329102,136.68997054116699
14999,A_protected_highiso,photon_neighbor,photon,31,L0_ch40:48,L0,label_Tbl,18.30698585510254,5.987855911254883,109.61959346973526
14999,A_protected_highiso,photon_neighbor,photon,40,L0_ch40:48,L0,label_Hqql,17.333663940429688,7.466547012329102,129.42261670713197
14999,A_protected_highiso,photon_neighbor,photon,40,L0_ch40:48,L0,label_Tbl,17.333663940429688,5.987855911254883,103.79148208940751
15006,A_protected_highiso,hadron_neighbor,charged_hadron,36,L0_ch40:48,L0,label_Hqql,27.92149543762207,3.0346813201904297,84.732840636334
15006,A_protected_highiso,hadron_neighbor,charged_hadron,36,L0_ch40:48,L0,label_Tbl,27.92149543762207,2.1784706115722656,60.826157242008776
15006,A_protected_highiso,photon_neighbor,photon,30,L0_ch40:48,L0,label_Hqql,26.96307373046875,3.0346813201904297,81.8243361847708
15006,A_protected_highiso,photon_neighbor,photon,30,L0_ch40:48,L0,label_Tbl,26.96307373046875,2.1784706115722656,58.73826371948235
15006,A_protected_highiso,hard_hadron,neutral_hadron,9,L0_ch40:48,L0,label_Hqql,23.150846481323242,3.0346813201904297,70.25544136346798
15006,A_protected_highiso,hard_hadron,neutral_hadron,9,L0_ch40:48,L0,label_Tbl,23.150846481323242,2.1784706115722656,50.43343869258388
15112,A_protected_highiso,hadron_neighbor,charged_hadron,34,L0_ch40:48,L0,label_Hqql,23.409910202026367,3.954953193664551,92.58509911690453
15112,A_protected_highiso,hadron_neighbor,charged_hadron,34,L0_ch40:48,L0,label_Tbl,23.409910202026367,2.8149542808532715,65.8978269375848
15112,A_protected_highiso,hadron_neighbor,charged_hadron,43,L0_ch40:48,L0,label_Hqql,18.398990631103516,3.954953193664551,72.767146756687
15112,A_protected_highiso,hadron_neighbor,charged_hadron,43,L0_ch40:48,L0,label_Tbl,18.398990631103516,2.8149542808532715,51.79231744040408
15112,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Hqql,17.313278198242188,3.954953193664551,68.47320490294078
15112,A_protected_highiso,particle0_best_lepton,electron,0,L0_ch40:48,L0,label_Tbl,17.313278198242188,2.8149542808532715,48.73608657974546
15233,A_protected_highiso,photon_neighbor,photon,45,L0_ch40:48,L0,label_Hqql,20.64754867553711,5.078289031982422,104.85421997630328
15233,A_protected_highiso,photon_neighbor,photon,45,L0_ch40:48,L0,label_Tbl,20.64754867553711,3.161799907684326,65.28341749622086
15233,A_protected_highiso,hadron_neighbor,charged_hadron,18,L0_ch40:48,L0,label_Hqql,19.922889709472656,5.078289031982422,101.17419229701045
15233,A_protected_highiso,hadron_neighbor,charged_hadron,18,L0_ch40:48,L0,label_Tbl,19.922889709472656,3.161799907684326,62.992190844215656
15233,A_protected_highiso,photon_neighbor,photon,15,L0_ch40:48,L0,label_Hqql,19.318248748779297,5.078289031982422,98.10365073803405
15233,A_protected_highiso,photon_neighbor,photon,15,L0_ch40:48,L0,label_Tbl,19.318248748779297,3.161799907684326,61.08043711051323
15292,A_protected_highiso,hadron_neighbor,charged_hadron,40,L0_ch40:48,L0,label_Hqql,25.991195678710938,3.2520041465759277,84.5234761216343
15292,A_protected_highiso,hadron_neighbor,charged_hadron,40,L0_ch40:48,L0,label_Tbl,25.991195678710938,1.6723318099975586,43.465903313379386
15292,A_protected_highiso,hadron_neighbor,neutral_hadron,31,L0_ch40:48,L0,label_Hqql,25.778284072875977,3.2520041465759277,83.83108669660487
15292,A_protected_highiso,hadron_neighbor,neutral_hadron,31,L0_ch40:48,L0,label_Tbl,25.778284072875977,1.6723318099975586,43.10984446222392
15292,A_protected_highiso,hadron_neighbor,charged_hadron,51,L0_ch40:48,L0,label_Hqql,25.478628158569336,3.2520041465759277,82.85660442073367
15292,A_protected_highiso,hadron_neighbor,charged_hadron,51,L0_ch40:48,L0,label_Tbl,25.478628158569336,1.6723318099975586,42.60872034467502
15512,A_protected_highiso,hadron_neighbor,neutral_hadron,39,L0_ch40:48,L0,label_Hqql,19.329940795898438,4.512167930603027,87.21993895970809
15512,A_protected_highiso,hadron_neighbor,neutral_hadron,39,L0_ch40:48,L0,label_Tbl,19.329940795898438,4.428536415100098,85.6033467163652
15512,A_protected_highiso,hadron_neighbor,neutral_hadron,45,L0_ch40:48,L0,label_Hqql,18.4522705078125,4.512167930603027,83.2597432321636
15512,A_protected_highiso,hadron_neighbor,neutral_hadron,45,L0_ch40:48,L0,label_Tbl,18.4522705078125,4.428536415100098,81.71655188512523
15512,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,16.317636489868164,4.512167930603027,73.62791607282088
15512,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,16.317636489868164,4.428536415100098,72.2632474037473
15540,A_protected_highiso,hadron_neighbor,neutral_hadron,25,L0_ch40:48,L0,label_Hqql,18.712478637695312,5.632267951965332,105.3936937329272
15540,A_protected_highiso,hadron_neighbor,neutral_hadron,25,L0_ch40:48,L0,label_Tbl,18.712478637695312,0.7295792102813721,13.652235386896791
15540,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Hqql,16.640682220458984,5.632267951965332,93.72478116913044
15540,A_protected_highiso,particle0_best_lepton,muon,0,L0_ch40:48,L0,label_Tbl,16.640682220458984,0.7295792102813721,12.140695792945735
15540,A_protected_highiso,photon_neighbor,photon,42,L0_ch40:48,L0,label_Hqql,15.4132080078125,5.632267951965332,86.81131749937776
15540,A_protected_highiso,photon_neighbor,photon,42,L0_ch40:48,L0,label_Tbl,15.4132080078125,0.7295792102813721,11.245156126242364
15590,A_protected_highiso,hadron_neighbor,charged_hadron,14,L0_ch40:48,L0,label_Hqql,23.226024627685547,6.285761833190918,145.9932591414581
15590,A_protected_highiso,hadron_neighbor,charged_hadron,14,L0_ch40:48,L0,label_Tbl,23.226024627685547,2.3909852504730225,55.533082311919316
15590,A_protected_highiso,hadron_neighbor,charged_hadron,29,L0_ch40:48,L0,label_Hqql,18.594202041625977,6.285761833190918,116.87872551189321
15590,A_protected_highiso,hadron_neighbor,charged_hadron,29,L0_ch40:48,L0,label_Tbl,18.594202041625977,2.3909852504730225,44.45846282584307
15590,A_protected_highiso,photon_neighbor,photon,37,L0_ch40:48,L0,label_Hqql,17.876590728759766,6.285761833190918,112.36799171041275
15590,A_protected_highiso,photon_neighbor,photon,37,L0_ch40:48,L0,label_Tbl,17.876590728759766,2.3909852504730225,42.74266476120738
15684,A_protected_highiso,hadron_neighbor,charged_hadron,53,L0_ch40:48,L0,label_Hqql,26.653900146484375,2.7944557666778564,74.48314496879902
15684,A_protected_highiso,hadron_neighbor,charged_hadron,53,L0_ch40:48,L0,label_Tbl,26.653900146484375,2.8431694507598877,75.78155464008887
15684,A_protected_highiso,hadron_neighbor,charged_hadron,41,L0_ch40:48,L0,label_Hqql,23.671375274658203,2.7944557666778564,66.14861114146424
15684,A_protected_highiso,hadron_neighbor,charged_hadron,41,L0_ch40:48,L0,label_Tbl,23.671375274658203,2.8431694507598877,67.30173103838115
