objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.09632870554924011,-1.2669728994369507,-0.002142431059231361,0.0,0.0,-1.2648304683777194,-1.2669728994369507,1.2669728994369507,1.8993881336258105
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.11405619233846664,-0.7503599375486374,0.14608899963786826,0.0,0.0,-0.8964489371865056,-0.7503599375486374,0.7503599375486374,1.1985844061418902
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.10742107033729553,-0.6761612296104431,0.06891631707549095,0.0,0.0,-0.7450775466859341,-0.6761612296104431,0.6761612296104431,1.0487000029534101
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.1450539231300354,-0.38214439153671265,0.3515628296881914,0.0,0.0,-0.7337072212249041,-0.38214439153671265,0.38214439153671265,0.7489980021491647
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.08939097076654434,-0.3937637209892273,0.004773559048771858,0.0,0.0,-0.39853728003799915,-0.3937637209892273,0.3937637209892273,0.5930323610082269
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.10469549149274826,-0.24437755346298218,0.0508573453689678,0.0,0.0,-0.29523489883195,-0.24437755346298218,0.24437755346298218,0.39199500287895717
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.09090251103043556,-0.2077483981847763,0.06451425049453974,0.0,0.0,-0.27226264867931604,-0.2077483981847763,0.2077483981847763,0.34387972252443433
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.14758597314357758,-0.1682496964931488,0.10544550456106663,0.0,0.0,-0.2736952010542154,-0.1682496964931488,0.1682496964931488,0.3050972970202565
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.06711439602077007,-0.18855438195168972,0.0,0.0,0.0,-0.18855438195168972,-0.18855438195168972,0.18855438195168972,0.2828315729275346
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.0593248438090086,-0.1470438838005066,-0.018440321209314076,-0.4037938912709554,0.1758730709552765,-0.12860356259119252,0.2567500074704488,0.1470438838005066,0.21134566509610286
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-muon,0.22386229038238525,0.10653767734766006,0.0,-0.0030927120242267847,0.0,0.10653767734766006,0.10963038937188685,0.10653767734766006,0.1598065160214901
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.0,0.0,0.3167991638183594,0.0,0.0,-0.3167991638183594,0.0,0.0,0.1583995819091797
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-muon,0.052412182092666626,0.09951014816761017,0.0,0.021549206227064133,0.0,0.09951014816761017,0.07796094194054604,0.09951014816761017,0.14926522225141525
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-photon,0.03564679238104051,-0.0970110950931426,0.0,0.0,0.0,-0.0970110950931426,-0.0970110950931426,0.0970110950931426,0.1455166426397139
