objective,module,head,head_id,pair_role,analysis_group,mean_A,mean_grad_A,mean_AxGrad,abs_mean_AxGrad,n_links
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,A_Hqql_correct,0.10173202306032181,-14.343879699707031,-1.4592318534851074,1.4592318534851074,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-CLS,A_Hqql_correct,0.10279466658830642,-6.452140474319458,-0.6740878522396088,0.6740878522396088,0.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-CLS,A_Hqql_correct,0.09810166899114847,-5.853374317288399,-0.6277526281774044,0.6277526281774044,1.0
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,A_Hqql_correct,0.09591996173063914,-4.9063368373447,-0.5502445697784424,0.5502445697784424,0.5625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-CLS,B_Hqql_to_Tbl,0.09556093066930771,4.4243859350681305,0.4699701275676489,0.4699701275676489,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,A_Hqql_correct,0.09832890331745148,-4.538713455200195,-0.44628670811653137,0.44628670811653137,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-CLS,B_Hqql_to_Tbl,0.10205879621207714,3.7367346435785294,0.39841686468571424,0.39841686468571424,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-CLS,B_Hqql_to_Tbl,0.10027036815881729,3.5480644702911377,0.3557657301425934,0.3557657301425934,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-muon,C_Tbl_correct,0.11529289931058884,2.747779369354248,0.31679946184158325,0.31679946184158325,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,B_Hqql_to_Tbl,0.11684295535087585,2.5501022338867188,0.2979614734649658,0.2979614734649658,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-CLS,A_Hqql_correct,0.09064169228076935,-2.8923754692077637,-0.26216980814933777,0.26216980814933777,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-CLS,A_Hqql_correct,0.10013456642627716,-2.433167028427124,-0.24644684940576553,0.24644684940576553,0.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-CLS,A_Hqql_correct,0.08897979371249676,-2.065541088581085,-0.200833281269297,0.200833281269297,1.0
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,D_Tbl_to_Hqql,0.06711439602077007,-1.5216398239135742,-0.18855438195168972,0.18855438195168972,0.5
