objective,module,module_type,tensor,analysis_group,n,mean_score,mean_abs_score,mean_act_norm,mean_grad_norm
signed_hqql_tbl,mod.fc.0,Linear,output,C_Tbl_correct,16,2.364741586148739,5.121606156229973,17.387195646762848,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,C_Tbl_correct,16,2.364741586148739,5.121606156229973,17.387195646762848,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,input,C_Tbl_correct,16,2.5323096998035908,2.677636668086052,5.45248544216156,0.8304020166397095
signed_hqql_tbl,mod.fc,Sequential,input,C_Tbl_correct,16,2.5323096998035908,2.677636668086052,5.45248544216156,0.8304020166397095
signed_hqql_tbl,mod.fc.0,Linear,output,A_Hqql_correct,16,1.7241645082831383,4.41749981045723,14.88940304517746,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,A_Hqql_correct,16,1.7241645082831383,4.41749981045723,14.88940304517746,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,input,A_Hqql_correct,16,1.5565962232649326,2.1557731479406357,4.882769763469696,0.8304020166397095
signed_hqql_tbl,mod.fc,Sequential,input,A_Hqql_correct,16,1.5565962232649326,2.1557731479406357,4.882769763469696,0.8304020166397095
signed_hqql_tbl,mod.fc.0,Linear,output,D_Tbl_to_Hqql,16,0.524242952466011,4.3668986186385155,13.346900582313538,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,D_Tbl_to_Hqql,16,0.524242952466011,4.3668986186385155,13.346900582313538,0.3535533845424652
B_tbl_minus_hqql,mod.fc.0,Linear,output,B_Hqql_to_Tbl,16,0.44385242089629173,4.462096720933914,13.921668529510498,0.3535533845424652
B_tbl_minus_hqql,mod.fc,Sequential,output,B_Hqql_to_Tbl,16,0.44385242089629173,4.462096720933914,13.921668529510498,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,output,B_Hqql_to_Tbl,16,0.4438522644340992,4.462096706032753,13.921668231487274,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,B_Hqql_to_Tbl,16,0.4438522644340992,4.462096706032753,13.921668231487274,0.3535533845424652
B_tbl_minus_hqql,mod.fc.0,Linear,input,B_Hqql_to_Tbl,16,0.6114205736666918,1.2689801268279552,3.9826340675354004,0.8304020166397095
B_tbl_minus_hqql,mod.fc,Sequential,input,B_Hqql_to_Tbl,16,0.6114205736666918,1.2689801268279552,3.9826340675354004,0.8304020166397095
signed_hqql_tbl,mod.fc.0,Linear,input,B_Hqql_to_Tbl,16,0.6114204805344343,1.268980074673891,3.982633963227272,0.8304020166397095
signed_hqql_tbl,mod.fc,Sequential,input,B_Hqql_to_Tbl,16,0.6114204805344343,1.268980074673891,3.982633963227272,0.8304020166397095
signed_hqql_tbl,mod.fc.0,Linear,input,D_Tbl_to_Hqql,16,0.3566747249569744,1.2877721525728703,3.981183022260666,0.8304020166397095
signed_hqql_tbl,mod.fc,Sequential,input,D_Tbl_to_Hqql,16,0.3566747249569744,1.2877721525728703,3.981183022260666,0.8304020166397095
