objective,module,kind,analysis_group,role,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,charged_hadron,9,-0.22513138088915083,0.2327274034420649,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,neutral_hadron,3,-0.22465773423512778,0.22465773423512778,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,CLS,16,-0.21282605826854706,0.21282605826854706,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,charged_hadron,11,-0.21087752689014783,0.21087752689014783,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,photon,2,-0.20579546689987183,0.20579546689987183,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,CLS,16,-0.19945199554786086,0.20372475823387504,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,charged_hadron,9,0.19100591209199694,0.19746699266963536,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,CLS,16,0.177925206720829,0.18155956454575062,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,photon,3,0.16742447515328726,0.16742447515328726,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,neutral_hadron,4,-0.16724023967981339,0.16724023967981339,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,photon,3,-0.16536284734805426,0.16536284734805426,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,neutral_hadron,4,0.1563691683113575,0.1563691683113575,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,charged_hadron,11,0.15434322709387,0.15647851472551172,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,CLS,16,0.1452755113132298,0.1467435215599835,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,neutral_hadron,3,0.13148459295431772,0.13148459295431772,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,photon,2,0.11608945205807686,0.11608945205807686,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,charged_hadron,6,-0.09591447189450264,0.09591447189450264,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,CLS,16,-0.08895359141752124,0.08895359141752124,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,photon,4,-0.08809170126914978,0.08809170126914978,0.0,0.0
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,muon,1,0.08543254435062408,0.08543254435062408,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,neutral_hadron,6,-0.08256730437278748,0.08256730437278748,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,charged_hadron,6,0.07520360499620438,0.07520360499620438,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,photon,4,0.060374364256858826,0.060374364256858826,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,CLS,16,0.05386411491781473,0.07047658879309893,0.0,0.0
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,muon,1,0.04877687245607376,0.04877687245607376,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,charged_hadron,11,0.04037000713023273,0.057670805264603005,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,charged_hadron,11,0.040369995615699074,0.05767081000588157,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,CLS,16,0.03838822292163968,0.05625795992091298,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,CLS,16,0.03838821407407522,0.05625795107334852,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,neutral_hadron,5,0.034028297662734984,0.05314970016479492,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,neutral_hadron,5,0.03402829468250275,0.053149661421775816,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,neutral_hadron,6,0.02818445861339569,0.07248438894748688,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,neutral_hadron,5,-0.03376114368438721,0.04902841448783875,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,neutral_hadron,5,-0.03376113474369049,0.04902835786342621,0.0,0.0
signed_hqql_tbl,mod.blocks.3,particle,C_Tbl_correct,muon,1,0.026025846600532532,0.026025846600532532,0.0,0.0
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,muon,1,0.02478412166237831,0.02478412166237831,0.0,0.0
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,electron,3,-0.02089352657397588,0.03879007945458094,0.0,0.0
signed_hqql_tbl,mod.blocks.4,particle,D_Tbl_to_Hqql,electron,2,-0.023872074205428362,0.023872074205428362,0.0,0.0
signed_hqql_tbl,mod.blocks.6,particle,D_Tbl_to_Hqql,electron,2,-0.021731016924604774,0.021731016924604774,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,CLS,16,-0.013140936614945531,0.046975820092484355,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,CLS,16,-0.013140936149284244,0.046975800069049,0.0,0.0
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,muon,1,-0.019248098134994507,0.019248098134994507,0.0,0.0
signed_hqql_tbl,mod.blocks.5,particle,C_Tbl_correct,muon,1,0.01755436696112156,0.01755436696112156,0.0,0.0
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,electron,1,0.016311660408973694,0.016311660408973694,0.0,0.0
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,muon,1,0.015359675511717796,0.015359675511717796,0.0,0.0
signed_hqql_tbl,mod.blocks.6,particle,C_Tbl_correct,electron,3,-0.01294124914178004,0.022431119461543858,0.0,0.0
signed_hqql_tbl,mod.blocks.3,particle,C_Tbl_correct,electron,3,-0.01407170652722319,0.01687505670512716,0.0,0.0
signed_hqql_tbl,mod.blocks.1,particle,D_Tbl_to_Hqql,muon,1,-0.012956063263118267,0.012956063263118267,0.0,0.0
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,charged_hadron,11,-0.003768118606372313,0.046042819253423,0.0,0.0
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,charged_hadron,11,-0.003768115219744769,0.046042822640050544,0.0,0.0
