T_mean,T_max,gate_act_near_zero_frac_mean,gate_act_near_zero_frac_max,gate_act_norm_mean,gate_act_norm_max,gate_only_Y_rel_mean,gate_only_Y_rel_max,gate_pos_frac_mean,gate_pos_frac_max,gate_pre_norm_mean,gate_pre_norm_max,hidden_near_zero_frac_mean,hidden_near_zero_frac_max,hidden_norm_mean,hidden_norm_max,layer_mean,layer_max,mlp_rec_rel_mean,mlp_rec_rel_max,no_gate_Y_rel_mean,no_gate_Y_rel_max,out_norm_mean,out_norm_max,prompt_id_mean,prompt_id_max,up_norm_mean,up_norm_max,zero_Y_rel_mean,zero_Y_rel_max,layer,nseq
13.020833333333334,20.0,0.0023794556085097915,0.0027549343649297953,63.10379799207052,81.49800872802734,2.0298041279117265,2.145599603652954,0.2637307904660702,0.2900530695915222,199.5340894063314,255.05416870117188,0.026817676456024248,0.03149671107530594,29.945679664611816,41.915889739990234,10.0,10.0,0.0,0.0,4.811936388413112,5.411838054656982,17.972404559453327,24.78499412536621,23.5,47.0,118.94705549875896,154.137451171875,1.0,1.0,10,48
13.020833333333334,20.0,0.002481398953629347,0.0028577304910868406,66.8194838364919,83.70713806152344,2.227220560113589,2.5178098678588867,0.27931565667192143,0.30978989601135254,180.38320287068686,223.99354553222656,0.02752691274508834,0.030900495126843452,31.82235785325368,43.876590728759766,11.0,11.0,0.0,0.0,4.513340036074321,5.067957401275635,18.62392916282018,25.0363826751709,23.5,47.0,120.74460872014363,158.4896240234375,1.0,1.0,11,48
13.020833333333334,20.0,0.002449489140417427,0.003142622299492359,63.07663091023763,79.10868835449219,2.1080230002601943,2.2846133708953857,0.2857589057336251,0.30443623661994934,182.00009854634604,226.08914184570312,0.027366091846488416,0.030393365770578384,30.258562962214153,40.861183166503906,12.0,12.0,0.0,0.0,4.587268064419429,5.388328552246094,17.887108087539673,24.64028549194336,23.5,47.0,120.83238871892293,156.8311004638672,1.0,1.0,12,48
13.020833333333334,20.0,0.002645875710489539,0.003139951964840293,64.7232403755188,80.76776123046875,1.9283521324396133,2.160027027130127,0.3040995517124732,0.3223547339439392,186.85418923695883,234.47764587402344,0.026953155058436096,0.029553866013884544,33.382244189580284,45.357608795166016,13.0,13.0,0.0,0.0,4.2092947363853455,5.07130765914917,20.776471217473347,27.882083892822266,23.5,47.0,127.95405801137288,166.49134826660156,1.0,1.0,13,48
13.020833333333334,20.0,0.0023891902189158523,0.0030651912093162537,74.53114199638367,98.07743835449219,2.0448401321967444,2.2470521926879883,0.3223916366696358,0.34905800223350525,196.8099250793457,250.5953369140625,0.025100054335780442,0.028841635212302208,37.58259109656016,53.69596862792969,14.0,14.0,0.0,0.0,4.050133203466733,4.402637481689453,21.515620291233063,30.089948654174805,23.5,47.0,130.81483205159506,171.52902221679688,1.0,1.0,14,48
13.020833333333334,20.0,0.0020119125280568064,0.002437734976410866,79.4556188583374,100.95295715332031,1.92783768226703,2.055176019668579,0.27682478725910187,0.30978620052337646,229.83962726593018,306.3061828613281,0.020963913450638454,0.024700423702597618,44.06847457091013,59.07346725463867,15.0,15.0,0.0,0.0,4.143847748637199,4.404294013977051,25.801987051963806,34.75741195678711,23.5,47.0,144.44322141011557,189.9884796142578,1.0,1.0,15,48
13.020833333333334,20.0,0.0017666216832973685,0.002078764606267214,96.69186210632324,121.70219421386719,1.7586047624548276,1.8979849815368652,0.2806862474729617,0.32086074352264404,265.87551498413086,345.87261962890625,0.018459736214329798,0.020764803513884544,58.316631158192955,79.90958404541016,16.0,16.0,0.0,0.0,3.2098643084367118,3.6027722358703613,34.20347499847412,44.5954475402832,23.5,47.0,153.4606501261393,198.18405151367188,1.0,1.0,16,48
13.020833333333334,20.0,0.001364026475736561,0.0016447368543595076,82.2698523203532,108.73944854736328,1.5873812014857929,1.7136507034301758,0.195674198679626,0.23765304684638977,344.24937502543133,449.3744812011719,0.014988003803106645,0.017155518755316734,58.225830713907875,84.25379943847656,17.0,17.0,0.0,0.0,3.5013086994489035,3.8846895694732666,32.6611217657725,47.32810592651367,23.5,47.0,169.3251984914144,224.76283264160156,1.0,1.0,17,48
13.020833333333334,20.0,0.0015497500620161493,0.0017817982006818056,80.91829657554626,108.97660827636719,1.644415517648061,1.9860390424728394,0.24127211390684047,0.278016597032547,278.8882026672363,362.3877258300781,0.016240836955451716,0.021217105910182,57.08134094874064,86.51292419433594,18.0,18.0,0.0,0.0,3.4635907163222632,4.202091217041016,33.42170663674673,50.5079345703125,23.5,47.0,166.56261936823526,230.8960418701172,1.0,1.0,18,48
13.020833333333334,20.0,0.0012439029257317695,0.0015625000232830644,102.30578517913818,129.9063720703125,1.6134333635369937,1.9293525218963623,0.2201508448148767,0.256055623292923,343.15495618184406,443.1586608886719,0.012262156039165953,0.015350877307355404,75.97532820701599,109.63250732421875,19.0,19.0,0.0,0.0,3.2727227360010147,3.968982458114624,45.3573651711146,63.27787780761719,23.5,47.0,201.2085313796997,266.48907470703125,1.0,1.0,19,48
13.020833333333334,20.0,0.0012346303895659123,0.0017269738018512726,111.27535597483318,143.0222930908203,1.3430840894579887,1.432969331741333,0.2102928018818299,0.24946317076683044,359.10879198710126,465.7571716308594,0.010562707941668728,0.01381579041481018,97.27062940597534,137.95263671875,20.0,20.0,0.0,0.0,3.1030528048674264,3.5019655227661133,60.741605361302696,84.7747573852539,23.5,47.0,234.62163734436035,304.1701354980469,1.0,1.0,20,48
13.020833333333334,20.0,0.0016763160407814819,0.002010233933106065,120.69882647196452,148.98883056640625,1.0328708017865817,1.0350797176361084,0.18116652189443508,0.23326708376407623,443.4873441060384,529.0595703125,0.011683386905739704,0.013432017527520657,1735.5315272013347,1919.171875,21.0,21.0,0.0,0.0,0.9815066481630007,0.9862188696861267,1586.690574645996,1715.3583984375,23.5,47.0,266.7129996617635,339.29925537109375,1.0,1.0,21,48
13.020833333333334,20.0,0.0016118262380283948,0.0021244517993181944,148.89461708068848,182.00892639160156,1.2647236759463947,1.3585385084152222,0.3027644759664933,0.36767342686653137,293.76129690806073,389.4419860839844,0.01231651846319437,0.015213815495371819,142.95431582132974,187.01904296875,22.0,22.0,0.0,0.0,1.908845531443755,2.1101908683776855,87.94423802693684,112.20902252197266,23.5,47.0,227.36234029134116,300.9705505371094,1.0,1.0,22,48
13.020833333333334,20.0,0.0009852734183368739,0.0013534813188016415,267.64743677775067,330.39678955078125,1.1899931008617084,1.2215328216552734,0.2042383005221685,0.26489606499671936,451.4839096069336,577.4705810546875,0.00810622203668269,0.009831040166318417,312.7782316207886,436.3636169433594,23.0,23.0,0.0,0.0,1.4908775712052982,1.6495766639709473,220.8364404042562,267.1952819824219,23.5,47.0,316.5840180714925,397.0611877441406,1.0,1.0,23,48
