objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,18,16,-0.06545131700113416,0.09454104164615273,-0.37201098818331957,0.17593920230865479
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,18,16,0.06427682415232994,0.07811783385113813,-0.3653354294365272,-0.17593920230865479
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,18,16,0.06427682415232994,0.07811783385113813,-0.3653354294365272,-0.17593920230865479
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,3,14,0.04491058138332197,0.09294912312179804,0.29350060650280546,0.15301699936389923
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,3,14,0.04491058138332197,0.09294912312179804,0.29350060650280546,0.15301699936389923
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,79,16,-0.03460329334484413,0.12965025164885446,0.1564636987168342,-0.22115859389305115
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,79,16,-0.03460329334484413,0.12965025164885446,0.1564636987168342,-0.22115859389305115
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,34,14,-0.049554754979908466,0.049554754979908466,1.86871052639825,-0.02651815488934517
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,34,14,-0.049554754979908466,0.049554754979908466,1.86871052639825,-0.02651815488934517
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,34,14,-0.04955475364944765,0.04955475364944765,1.8687104838235038,-0.02651815488934517
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,34,14,-0.04955475364944765,0.04955475364944765,1.8687104838235038,-0.02651815488934517
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,34,13,0.04858540492848708,0.04858540492848708,1.8321563120071704,0.02651815488934517
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,34,13,0.04858540492848708,0.04858540492848708,1.8321563120071704,0.02651815488934517
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,2,16,0.0436417289020028,0.05003351214691065,0.2239040955901146,0.1949125975370407
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,2,16,0.0436417289020028,0.05003351214691065,0.2239040955901146,0.1949125975370407
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,2,16,0.04364172636996955,0.050033511011861265,0.22390408418141305,0.1949125975370407
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,2,16,0.04364172636996955,0.050033511011861265,0.22390408418141305,0.1949125975370407
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,34,14,0.04389018392456429,0.04803582906190838,1.6550994557993752,0.02651815488934517
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,34,14,0.04389018392456429,0.04803582906190838,1.6550994557993752,0.02651815488934517
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,8,11,0.04312751797789877,0.04312751797789877,2.417588261040774,0.017839066684246063
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,8,11,0.04312751797789877,0.04312751797789877,2.417588261040774,0.017839066684246063
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,3,15,0.03506597789625327,0.07763601007560889,-0.22916393975416818,-0.15301699936389923
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,3,15,0.03506597789625327,0.07763601007560889,-0.22916393975416818,-0.15301699936389923
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,8,15,-0.041462408192455766,0.041462408192455766,2.324247630437215,-0.017839066684246063
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,8,15,-0.041462408192455766,0.041462408192455766,2.324247630437215,-0.017839066684246063
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,34,15,-0.04055522301544746,0.04408182793607315,1.529338018099467,-0.02651815488934517
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,34,15,-0.04055522301544746,0.04408182793607315,1.529338018099467,-0.02651815488934517
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,57,16,0.01955275551881641,0.14297191926743835,-0.11011319514364004,-0.17756959795951843
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,57,16,0.01955275551881641,0.14297191926743835,-0.11011319514364004,-0.17756959795951843
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,8,16,0.03965723467990756,0.03965723467990756,2.223055450245738,0.017839066684246063
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,8,16,0.03965723467990756,0.03965723467990756,2.223055450245738,0.017839066684246063
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,8,16,0.0396572332829237,0.0396572332829237,2.2230553794652224,0.017839066684246063
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,8,16,0.0396572332829237,0.0396572332829237,2.2230553794652224,0.017839066684246063
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,82,12,0.03371578726607064,0.04468672373332083,-0.2988132194926341,-0.11283231526613235
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,82,12,0.03371578726607064,0.04468672373332083,-0.2988132194926341,-0.11283231526613235
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,10,16,-0.026833469979465008,0.07873816345818341,0.12046210607513785,-0.22275444865226746
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,10,16,-0.026833469979465008,0.07873816345818341,0.12046210607513785,-0.22275444865226746
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,8,12,-0.03435340019253393,0.03800788467439512,1.9257397825519245,-0.017839066684246063
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,8,12,-0.03435340019253393,0.03800788467439512,1.9257397825519245,-0.017839066684246063
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,2,12,-0.028484988026320934,0.05650036782026291,0.14614236479004225,-0.1949125975370407
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,2,12,-0.028484988026320934,0.05650036782026291,0.14614236479004225,-0.1949125975370407
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,82,13,0.02647529886319087,0.034482371635161914,-0.23464287015107962,-0.11283231526613235
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,82,13,0.02647529886319087,0.034482371635161914,-0.23464287015107962,-0.11283231526613235
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,82,13,0.026475297573667306,0.03448237263812469,-0.2346428563961616,-0.11283231526613235
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,82,13,0.026475297573667306,0.03448237263812469,-0.2346428563961616,-0.11283231526613235
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,82,15,-0.025838355968395867,0.032472083965937294,-0.22899783353010814,0.11283231526613235
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,82,15,-0.025838355968395867,0.032472083965937294,-0.22899783353010814,0.11283231526613235
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,82,14,-0.023441483599266837,0.03716445880542908,-0.20775505208543368,0.11283231526613235
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,82,14,-0.023441483599266837,0.03716445880542908,-0.20775505208543368,0.11283231526613235
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,96,2,0.025305327959358692,0.025305327959358692,0.36952507495880127,0.06848067790269852
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,96,2,0.025305327959358692,0.025305327959358692,0.36952507495880127,0.06848067790269852
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,96,2,0.025305326096713543,0.025305326096713543,0.3695250451564789,0.06848067790269852
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,96,2,0.025305326096713543,0.025305326096713543,0.3695250451564789,0.06848067790269852
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,2,13,0.01791632125297418,0.050605286844074726,-0.09191976946133834,-0.1949125975370407
