source,target,kind,weight,formula,src_label,tgt_label,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
classifier:mod.fc,objective:label_Zqq-label_Hcc,classifier_to_objective,1.0,logits=fc(z),label_Hcc,label_Zqq,,,,,,,,,
classifier_dim:fc_dim_79,classifier:mod.fc,linear_direction,-1.0129703283309937,,label_Hcc,label_Zqq,79,,,,,,,,
classifier_dim:fc_dim_10,classifier:mod.fc,linear_direction,0.9937915802001953,,label_Hcc,label_Zqq,10,,,,,,,,
classifier_dim:fc_dim_8,classifier:mod.fc,linear_direction,0.9532447457313538,,label_Hcc,label_Zqq,8,,,,,,,,
classifier_dim:fc_dim_2,classifier:mod.fc,linear_direction,0.8504862785339355,,label_Hcc,label_Zqq,2,,,,,,,,
classifier_dim:fc_dim_66,classifier:mod.fc,linear_direction,-0.7084987163543701,,label_Hcc,label_Zqq,66,,,,,,,,
classifier_dim:fc_dim_121,classifier:mod.fc,linear_direction,-0.7050638198852539,,label_Hcc,label_Zqq,121,,,,,,,,
classifier_dim:fc_dim_45,classifier:mod.fc,linear_direction,-0.6071857810020447,,label_Hcc,label_Zqq,45,,,,,,,,
classifier_dim:fc_dim_18,classifier:mod.fc,linear_direction,-0.5055798292160034,,label_Hcc,label_Zqq,18,,,,,,,,
classifier_dim:fc_dim_76,classifier:mod.fc,linear_direction,-0.4995580315589905,,label_Hcc,label_Zqq,76,,,,,,,,
classifier_dim:fc_dim_3,classifier:mod.fc,linear_direction,-0.39634543657302856,,label_Hcc,label_Zqq,3,,,,,,,,
classifier_dim:fc_dim_57,classifier:mod.fc,linear_direction,-0.3537442982196808,,label_Hcc,label_Zqq,57,,,,,,,,
classifier_dim:fc_dim_23,classifier:mod.fc,linear_direction,0.3311540186405182,,label_Hcc,label_Zqq,23,,,,,,,,
classifier_dim:fc_dim_82,classifier:mod.fc,linear_direction,-0.3028479218482971,,label_Hcc,label_Zqq,82,,,,,,,,
classifier_dim:fc_dim_58,classifier:mod.fc,linear_direction,-0.2851003408432007,,label_Hcc,label_Zqq,58,,,,,,,,
classifier_dim:fc_dim_91,classifier:mod.fc,linear_direction,0.2575779855251312,,label_Hcc,label_Zqq,91,,,,,,,,
classifier_dim:fc_dim_54,classifier:mod.fc,linear_direction,-0.25316715240478516,,label_Hcc,label_Zqq,54,,,,,,,,
classifier_dim:fc_dim_96,classifier:mod.fc,linear_direction,0.2272307574748993,,label_Hcc,label_Zqq,96,,,,,,,,
classifier_dim:fc_dim_123,classifier:mod.fc,linear_direction,0.22343184053897858,,label_Hcc,label_Zqq,123,,,,,,,,
classifier_dim:fc_dim_103,classifier:mod.fc,linear_direction,-0.169114351272583,,label_Hcc,label_Zqq,103,,,,,,,,
classifier_dim:fc_dim_34,classifier:mod.fc,linear_direction,0.0480010062456131,,label_Hcc,label_Zqq,34,,,,,,,,
classifier_dim:fc_dim_80,classifier:mod.fc,linear_direction,-0.028266608715057373,,label_Hcc,label_Zqq,80,,,,,,,,
classifier_dim:fc_dim_6,classifier:mod.fc,linear_direction,0.018253885209560394,,label_Hcc,label_Zqq,6,,,,,,,,
classifier_dim:fc_dim_110,classifier:mod.fc,linear_direction,-0.016404349356889725,,label_Hcc,label_Zqq,110,,,,,,,,
classifier_dim:fc_dim_124,classifier:mod.fc,linear_direction,-0.0009466931223869324,,label_Hcc,label_Zqq,124,,,,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.5415603583678603,,,,,signed_hqql_tbl,A_Hqql_correct,0.5415603583678603,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.45275269728153944,,,,,signed_hqql_tbl,A_Hqql_correct,0.45275269728153944,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.21712432941421866,,,,,signed_hqql_tbl,C_Tbl_correct,0.5747528076171875,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.26979718124493957,,,,,signed_hqql_tbl,C_Tbl_correct,0.26979718124493957,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.2418721984140575,,,,,signed_hqql_tbl,C_Tbl_correct,0.2418721984140575,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.2179694069782272,,,,,signed_hqql_tbl,C_Tbl_correct,0.27213393547572196,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.21947125531733036,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.21947125531733036,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.17998992069624364,,,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.17998992069624364,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.10409130540210754,,,,,signed_hqql_tbl,A_Hqql_correct,0.4420758569613099,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.1321589546278119,,,,,signed_hqql_tbl,C_Tbl_correct,0.3207776574417949,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,0.14089003948902246,,,,,signed_hqql_tbl,C_Tbl_correct,0.1762843073811382,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.14607328898273408,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.14607328898273408,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.14607328223064542,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.14607328223064542,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.11688637069892138,,,,,signed_hqql_tbl,C_Tbl_correct,0.2567105214111507,,,,,
