objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,7,16,0.5510567268356681,0.5510567268356681,4.408453814685345,0.125
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,7,16,0.5510567268356681,0.5510567268356681,4.408453814685345,0.125
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,7,16,0.5218025054782629,0.5218025054782629,4.174420043826103,0.125
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,7,16,0.5218025054782629,0.5218025054782629,4.174420043826103,0.125
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,6,16,0.4688312616199255,0.4688312616199255,3.750650092959404,0.125
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,6,16,0.4688312616199255,0.4688312616199255,3.750650092959404,0.125
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,6,16,-0.41682598274201155,0.41682598274201155,3.3346078619360924,-0.125
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,6,16,-0.41682598274201155,0.41682598274201155,3.3346078619360924,-0.125
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,6,16,0.4088965021073818,0.4088965021073818,3.2711720168590546,0.125
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,6,16,0.4088965021073818,0.4088965021073818,3.2711720168590546,0.125
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,6,16,0.40889647975564003,0.40889647975564003,3.2711718380451202,0.125
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,6,16,0.40889647975564003,0.40889647975564003,3.2711718380451202,0.125
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,6,16,-0.3825934575870633,0.3825934575870633,3.0607476606965065,-0.125
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,6,16,-0.3825934575870633,0.3825934575870633,3.0607476606965065,-0.125
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,7,16,-0.27865099906921387,0.3032817505300045,2.229207992553711,-0.125
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,7,16,-0.27865099906921387,0.3032817505300045,2.229207992553711,-0.125
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,7,16,-0.27865094412118196,0.3032817179337144,2.2292075529694557,-0.125
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,7,16,-0.27865094412118196,0.3032817179337144,2.2292075529694557,-0.125
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,7,16,-0.17912981286644936,0.20880998764187098,1.4330385029315948,-0.125
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,7,16,-0.17912981286644936,0.20880998764187098,1.4330385029315948,-0.125
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,18,16,0.1004270117264241,0.1004270117264241,0.5503793926909566,0.1824686974287033
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,18,16,0.1004270117264241,0.1004270117264241,0.5503793926909566,0.1824686974287033
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,79,16,0.08137527233338915,0.08214007891365327,-0.9463281040079892,-0.0859905481338501
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,79,16,0.08137527233338915,0.08214007891365327,-0.9463281040079892,-0.0859905481338501
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,66,14,0.0692579488802169,0.0692579488802169,-0.612808032227414,-0.11301736533641815
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,66,14,0.0692579488802169,0.0692579488802169,-0.612808032227414,-0.11301736533641815
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,18,16,0.06666228058747947,0.08101695508230478,-0.36533543502446264,-0.1824686974287033
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,18,16,0.06666228058747947,0.08101695508230478,-0.36533543502446264,-0.1824686974287033
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,18,15,0.06782600885878007,0.0705156384035945,0.3717131222287814,0.1824686974287033
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,18,15,0.06782600885878007,0.0705156384035945,0.3717131222287814,0.1824686974287033
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,79,15,0.06470839039733013,0.08211737082650264,-0.7525058582425117,-0.0859905481338501
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,79,15,0.06470839039733013,0.08211737082650264,-0.7525058582425117,-0.0859905481338501
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,8,12,0.037645852736507855,0.037645852736507855,2.2970386892557144,0.01638886332511902
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,8,12,0.037645852736507855,0.037645852736507855,2.2970386892557144,0.01638886332511902
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,10,14,0.03574563629393067,0.03574563629393067,0.9115453958511353,0.039214324206113815
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,10,14,0.03574563629393067,0.03574563629393067,0.9115453958511353,0.039214324206113815
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,8,16,-0.03299435606459156,0.03299435606459156,2.013218104839325,-0.01638886332511902
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,8,16,-0.03299435606459156,0.03299435606459156,2.013218104839325,-0.01638886332511902
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,66,14,0.028675078613949672,0.03773187333717942,-0.25372276668037685,-0.11301736533641815
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,66,14,0.028675078613949672,0.03773187333717942,-0.25372276668037685,-0.11301736533641815
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,66,14,0.028675077283488854,0.037731873603271585,-0.2537227485861097,-0.11301736533641815
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,66,14,0.028675077283488854,0.037731873603271585,-0.2537227485861097,-0.11301736533641815
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,121,16,0.028156087908428162,0.038014470192138106,-0.6198942558839917,-0.04542079195380211
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,121,16,0.028156087908428162,0.038014470192138106,-0.6198942558839917,-0.04542079195380211
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,8,14,0.027996014337986708,0.027996014337986708,1.7082340547016688,0.01638886332511902
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,8,14,0.027996014337986708,0.027996014337986708,1.7082340547016688,0.01638886332511902
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,8,14,0.027996009947466,0.027996009947466,1.7082337822232927,0.01638886332511902
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,8,14,0.027996009947466,0.027996009947466,1.7082337822232927,0.01638886332511902
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,76,15,0.027197093423455953,0.027197093423455953,0.6174278279145559,0.04404902458190918
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,76,15,0.027197093423455953,0.027197093423455953,0.6174278279145559,0.04404902458190918
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,82,12,0.025530726881697774,0.033838293282315135,-0.29881321638822556,-0.08544041961431503
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,82,12,0.025530726881697774,0.033838293282315135,-0.29881321638822556,-0.08544041961431503
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,10,14,0.025918088554005538,0.02953596443070897,0.6609342119523457,0.039214324206113815
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,10,14,0.025918088554005538,0.02953596443070897,0.6609342119523457,0.039214324206113815
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,10,14,0.025918084728930677,0.02953596000692674,0.6609341172235352,0.039214324206113815
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,10,14,0.025918084728930677,0.02953596000692674,0.6609341172235352,0.039214324206113815
