objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.30347848730161786,1.0711792781949043,129.31702041625977,0.0024131607788149267
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.384569572750479,0.384569572750479,39.052372455596924,0.07110113347880542
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.334313259460032,0.4976210966706276,308.48860931396484,0.00022772728425479727
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.31546461395919323,0.44046682119369507,256.56438636779785,9.637331049816567e-05
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.3190057731117122,0.3190057731117122,42.80849361419678,0.06722874729894102
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,-0.19988696230575442,0.7827678769826889,132.38060522079468,0.002133703244908247
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.18468967685475945,0.8133473675698042,99.49515008926392,0.0008104261760308873
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.21204700227826834,0.6430150121450424,131.1053876876831,0.002144953454262577
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.28036524076014757,0.28036524076014757,124.1126356124878,0.03301127685699612
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.2506459024734795,0.2506459024734795,128.28209829330444,0.031210114946588874
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-0.1826355429366231,0.5101120546460152,98.93589162826538,0.0007165948045440018
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.1828403651015833,0.4974241405725479,112.74697685241699,0.0020172383374301717
signed_hqql_tbl,mod.blocks.3,particle,C_Tbl_correct,16,-0.14240037935087457,0.4424680545926094,103.55014038085938,0.00170013279421255
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.03146827616728842,0.8757400438189507,129.60108947753906,0.002105430445226375
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.03146826941519976,0.8757399991154671,123.34458827972412,0.0018671472753339913
signed_hqql_tbl,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.1460947801824659,0.35194752737879753,282.9436330795288,0.0001879842047856073
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.14609476272016764,0.35194752272218466,292.0854434967041,0.0002106042056766455
signed_hqql_tbl,mod.blocks.1,particle,D_Tbl_to_Hqql,16,-0.11572158709168434,0.44909829180687666,132.6596441268921,0.0018798865203280002
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,0.13093140005366877,0.3630642471835017,317.42534255981445,0.0002315192205060157
signed_hqql_tbl,mod.blocks.6,particle,A_Hqql_correct,16,0.13716723024845123,0.28268616180866957,154.48726272583008,0.0002155742113245651
signed_hqql_tbl,mod.blocks.6,particle,C_Tbl_correct,16,0.12831760698463768,0.30730277206748724,203.8861198425293,0.0005677607732650358
signed_hqql_tbl,mod.blocks.2,particle,A_Hqql_correct,16,-0.1184510332532227,0.344982429407537,83.28901863098145,0.0006663324056717101
signed_hqql_tbl,mod.blocks.4,particle,C_Tbl_correct,16,-0.09493978589307517,0.32518172450363636,123.15587043762207,0.001345583368674852
B_tbl_minus_hqql,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.03733959328383207,0.4617552552372217,130.37831735610962,0.0018330202146898955
signed_hqql_tbl,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.03733958158409223,0.4617552328854799,123.16974210739136,0.0016309009915858041
signed_hqql_tbl,mod.blocks.2,particle,D_Tbl_to_Hqql,16,-0.06357975574792363,0.34499932918697596,114.2162709236145,0.0017274161727982573
signed_hqql_tbl,mod.blocks.5,particle,A_Hqql_correct,16,-0.09235774700937327,0.21752444468438625,117.87907457351685,0.0003545144481904572
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.11373972496949136,0.11373972496949136,42.6180579662323,0.056916955625638366
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.1137397091370076,0.1137397091370076,42.61805772781372,0.056916956789791584
signed_hqql_tbl,mod.blocks.3,particle,A_Hqql_correct,16,-0.06594279030105099,0.2950083389878273,88.81832885742188,0.0005655326986016007
signed_hqql_tbl,mod.blocks.6,particle,D_Tbl_to_Hqql,16,0.0740360253257677,0.23018893133848906,206.32743644714355,0.0005474204790516524
signed_hqql_tbl,mod.blocks.5,particle,D_Tbl_to_Hqql,16,-0.07594582659658045,0.20080652087926865,157.66390705108643,0.0009143349234363995
signed_hqql_tbl,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.05536579224281013,0.27880723867565393,115.1313419342041,0.0009726692478579935
B_tbl_minus_hqql,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.055365781765431166,0.27880724892020226,120.93955278396606,0.0010948381313937716
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.09990188106894493,0.09990188106894493,139.89833164215088,0.029477983596734703
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.09990185988135636,0.09990185988135636,139.8983292579651,0.0294779846444726
signed_hqql_tbl,mod.blocks.5,particle,C_Tbl_correct,16,-0.05560807837173343,0.2677561519667506,155.55323886871338,0.0009828652837313712
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,16,0.08646655606571585,0.09734230989124626,43.15249681472778,0.05700040119700134
signed_hqql_tbl,mod.blocks.3,particle,D_Tbl_to_Hqql,16,-0.03366539429407567,0.3041526563465595,103.77229976654053,0.0014909593228367157
signed_hqql_tbl,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.024776732723694295,0.3204458449035883,97.93096494674683,0.0012396820129652042
B_tbl_minus_hqql,mod.blocks.3,particle,B_Hqql_to_Tbl,16,-0.024776715436019003,0.32044587284326553,100.80775260925293,0.001393557307892479
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,16,-0.0757470540702343,0.08635699842125177,142.81478834152222,0.028852169401943684
B_tbl_minus_hqql,mod.blocks.2,particle,B_Hqql_to_Tbl,16,0.0012982879125047475,0.3245923286303878,110.40717077255249,0.0016849526728037745
signed_hqql_tbl,mod.blocks.2,particle,B_Hqql_to_Tbl,16,0.001298276794841513,0.3245923090726137,104.53274822235107,0.0015009282615210395
signed_hqql_tbl,mod.blocks.6,particle,B_Hqql_to_Tbl,16,0.03147751740470994,0.19311138335615396,184.16992092132568,0.0004383032437544898
B_tbl_minus_hqql,mod.blocks.6,particle,B_Hqql_to_Tbl,16,0.03147751073993277,0.19311138521879911,195.7695198059082,0.0004914861856377684
signed_hqql_tbl,mod.blocks.4,particle,A_Hqql_correct,16,0.010071326396428049,0.2388875838369131,97.17205715179443,0.0004727828309114557
signed_hqql_tbl,mod.blocks.4,particle,D_Tbl_to_Hqql,16,0.0014573951484635472,0.24508870299905539,123.8143138885498,0.0012259297109267209
B_tbl_minus_hqql,mod.blocks.5,particle,B_Hqql_to_Tbl,16,-0.007717842352576554,0.20686249528080225,151.96239566802979,0.0008128379631671123
signed_hqql_tbl,mod.blocks.5,particle,B_Hqql_to_Tbl,16,-0.007717836182564497,0.20686249062418938,143.6876745223999,0.0007234159147628816
