objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,1,16,1.3314769230782986,1.3314769230782986,5.325907692313194,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,1,16,1.3314769230782986,1.3314769230782986,5.325907692313194,0.25
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,3,16,1.0697251223027706,1.0697251223027706,4.2789004892110825,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,3,16,1.0697251223027706,1.0697251223027706,4.2789004892110825,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,3,16,1.0245920158922672,1.0245920158922672,4.098368063569069,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,3,16,1.0245920158922672,1.0245920158922672,4.098368063569069,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,3,16,1.024591963738203,1.024591963738203,4.098367854952812,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,3,16,1.024591963738203,1.024591963738203,4.098367854952812,0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,1,16,0.855587312951684,0.855587312951684,3.422349251806736,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,1,16,0.855587312951684,0.855587312951684,3.422349251806736,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,1,16,-0.6222831690683961,0.6351043423637748,2.4891326762735844,-0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,1,16,-0.6222831690683961,0.6351043423637748,2.4891326762735844,-0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,1,16,-0.6222831532359123,0.6351043432950974,2.4891326129436493,-0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,1,16,-0.6222831532359123,0.6351043432950974,2.4891326129436493,-0.25
