source,target,kind,weight,formula,src_label,tgt_label,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
classifier:mod.fc,objective:label_Hcc-label_H4q,classifier_to_objective,1.0,logits=fc(z),label_H4q,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_10,classifier:mod.fc,linear_direction,-1.1334331035614014,,label_H4q,label_Hcc,10,,,,,,,,
classifier_dim:fc_dim_76,classifier:mod.fc,linear_direction,1.0834059715270996,,label_H4q,label_Hcc,76,,,,,,,,
classifier_dim:fc_dim_79,classifier:mod.fc,linear_direction,0.9734987020492554,,label_H4q,label_Hcc,79,,,,,,,,
classifier_dim:fc_dim_57,classifier:mod.fc,linear_direction,0.9147993326187134,,label_H4q,label_Hcc,57,,,,,,,,
classifier_dim:fc_dim_103,classifier:mod.fc,linear_direction,-0.8580637574195862,,label_H4q,label_Hcc,103,,,,,,,,
classifier_dim:fc_dim_3,classifier:mod.fc,linear_direction,-0.7015987634658813,,label_H4q,label_Hcc,3,,,,,,,,
classifier_dim:fc_dim_8,classifier:mod.fc,linear_direction,0.5673114657402039,,label_H4q,label_Hcc,8,,,,,,,,
classifier_dim:fc_dim_2,classifier:mod.fc,linear_direction,-0.45204776525497437,,label_H4q,label_Hcc,2,,,,,,,,
classifier_dim:fc_dim_58,classifier:mod.fc,linear_direction,0.4152052700519562,,label_H4q,label_Hcc,58,,,,,,,,
classifier_dim:fc_dim_124,classifier:mod.fc,linear_direction,0.4051521420478821,,label_H4q,label_Hcc,124,,,,,,,,
classifier_dim:fc_dim_121,classifier:mod.fc,linear_direction,-0.36605292558670044,,label_H4q,label_Hcc,121,,,,,,,,
classifier_dim:fc_dim_82,classifier:mod.fc,linear_direction,-0.3593764007091522,,label_H4q,label_Hcc,82,,,,,,,,
classifier_dim:fc_dim_54,classifier:mod.fc,linear_direction,-0.2745710611343384,,label_H4q,label_Hcc,54,,,,,,,,
classifier_dim:fc_dim_123,classifier:mod.fc,linear_direction,-0.26181337237358093,,label_H4q,label_Hcc,123,,,,,,,,
classifier_dim:fc_dim_91,classifier:mod.fc,linear_direction,0.22542935609817505,,label_H4q,label_Hcc,91,,,,,,,,
classifier_dim:fc_dim_18,classifier:mod.fc,linear_direction,-0.22122329473495483,,label_H4q,label_Hcc,18,,,,,,,,
classifier_dim:fc_dim_45,classifier:mod.fc,linear_direction,-0.18244564533233643,,label_H4q,label_Hcc,45,,,,,,,,
classifier_dim:fc_dim_66,classifier:mod.fc,linear_direction,-0.14938077330589294,,label_H4q,label_Hcc,66,,,,,,,,
classifier_dim:fc_dim_34,classifier:mod.fc,linear_direction,-0.12702181935310364,,label_H4q,label_Hcc,34,,,,,,,,
classifier_dim:fc_dim_96,classifier:mod.fc,linear_direction,-0.0857192873954773,,label_H4q,label_Hcc,96,,,,,,,,
classifier_dim:fc_dim_23,classifier:mod.fc,linear_direction,-0.07671000063419342,,label_H4q,label_Hcc,23,,,,,,,,
classifier_dim:fc_dim_6,classifier:mod.fc,linear_direction,0.043629735708236694,,label_H4q,label_Hcc,6,,,,,,,,
classifier_dim:fc_dim_110,classifier:mod.fc,linear_direction,-0.007745858281850815,,label_H4q,label_Hcc,110,,,,,,,,
classifier_dim:fc_dim_80,classifier:mod.fc,linear_direction,-0.00545259565114975,,label_H4q,label_Hcc,80,,,,,,,,
