objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.7712131608277559,0.7712131608277559,39.295001745224,0.11638156604021788
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.6054730731993914,0.6054730731993914,40.70806360244751,0.09634070470929146
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.4978823121637106,1.028339222073555,97.23752689361572,0.0008818856367724948
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.5364149147644639,0.7086957599967718,266.67850971221924,0.00012020568510706653
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.5124057028442621,0.5124057028442621,130.62611389160156,0.04316205810755491
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.2816372034139931,0.869029838591814,125.50703859329224,0.003001056786160916
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-0.3438116661272943,0.6001892555505037,98.19592046737671,0.0007556150667369366
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.38752871891483665,0.38752871891483665,140.98303508758545,0.04226162168197334
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.3390979403629899,0.48867649026215076,316.64636039733887,0.0004494304102991009
signed_hqql_tbl,mod.blocks.2,particle,A_Hqql_correct,16,-0.2725553410127759,0.4432279709726572,81.24337148666382,0.0006845855023129843
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.20356962794903666,0.5020251451060176,125.02804851531982,0.002623676977236755
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.12321644392795861,0.734361307695508,129.12762069702148,0.0019706569328263868
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.12321637803688645,0.7343613002449274,121.42749643325806,0.0016862853517523035
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,-0.026792232529260218,0.9970660265535116,119.95824813842773,0.0026276684511685744
signed_hqql_tbl,mod.blocks.6,particle,A_Hqql_correct,16,0.18837379035539925,0.29799164924770594,154.59285163879395,0.0002481216215528548
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.1831649448722601,0.19687157962471247,42.25529336929321,0.07719407556578517
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.18316493299789727,0.19687155983410776,42.25529408454895,0.07719407184049487
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.13706250104587525,0.3282671310007572,105.96467065811157,0.0024125111085595563
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,0.12048755795694888,0.39397707115858793,316.3224754333496,0.0002693499427550705
signed_hqql_tbl,mod.blocks.3,particle,A_Hqql_correct,16,-0.11619091918691993,0.4091362562030554,88.40619659423828,0.0006056328620616114
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.12439646921120584,0.3514251820743084,327.1911430358887,0.0002482440777384909
