objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.6010969504714012,0.6010969504714012,42.80849361419678,0.07655893871560693
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.5243867337703705,0.5243867337703705,128.28209829330444,0.04070773674175143
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.28998766106087714,0.29284420365002006,149.68995666503906,0.03481735265813768
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.21466548321768641,0.5771093145012856,96.91709566116333,0.0006231837469385937
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.2716343146748841,0.2843284565024078,49.79529666900635,0.066548528149724
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.24434932600706816,0.3440318088978529,255.34847354888916,9.874892384686973e-05
signed_hqql_tbl,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.23978269146755338,0.23978269146755338,47.355668783187866,0.06834752089343965
B_tbl_minus_hqql,mod.cls_blocks.0,cls,B_Hqql_to_Tbl,16,0.23978265561163425,0.23978265561163425,47.35566854476929,0.068347520660609
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,0.1030391650274396,0.6938221361488104,131.56799793243408,0.002303888184542302
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,0.10303916409611702,0.6938221380114555,122.80567073822021,0.001853378489613533
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,0.1729718011629302,0.3102002292871475,323.1996898651123,0.00036690925207949476
signed_hqql_tbl,mod.blocks.7,particle,B_Hqql_to_Tbl,16,-0.15931538492441177,0.3112072292715311,302.64023780822754,0.0003203265841875691
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,-0.15931535931304097,0.31120723113417625,320.5069217681885,0.00037819225781277055
B_tbl_minus_hqql,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.17659005196765065,0.17659005196765065,147.35892486572266,0.03619554720353335
signed_hqql_tbl,mod.cls_blocks.1,cls,B_Hqql_to_Tbl,16,-0.1765900426544249,0.1765900426544249,147.35893154144287,0.03619554603938013
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-0.11884152377024293,0.33292528335005045,97.62887382507324,0.0005313565052347258
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,-0.037160144187510014,0.65556201338768,132.50520515441895,0.002308035320311319
signed_hqql_tbl,mod.blocks.2,particle,A_Hqql_correct,16,-0.10794474283466116,0.26618811674416065,81.90460729598999,0.00048315322237613145
signed_hqql_tbl,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.11029868957120925,0.21576561266556382,117.24297285079956,0.0008922445231291931
B_tbl_minus_hqql,mod.blocks.4,particle,B_Hqql_to_Tbl,16,-0.11029866267926991,0.21576560800895095,124.75901222229004,0.0011128158585052006
signed_hqql_tbl,mod.blocks.6,particle,A_Hqql_correct,16,0.11426275206031278,0.17211269307881594,148.8833351135254,0.000179572707565967
signed_hqql_tbl,mod.blocks.4,particle,D_Tbl_to_Hqql,16,0.08912441995926201,0.20231519034132361,124.41237831115723,0.0011382560114725493
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.026291903224773705,0.43047941848635674,129.31702041625977,0.0011622393649304286
signed_hqql_tbl,mod.blocks.5,particle,B_Hqql_to_Tbl,16,-0.08157789465622045,0.18631026148796082,146.37766122817993,0.0006957153218536405
B_tbl_minus_hqql,mod.blocks.5,particle,B_Hqql_to_Tbl,16,-0.08157788650714792,0.18631023447960615,157.16088962554932,0.0008672562598803779
signed_hqql_tbl,mod.blocks.2,particle,B_Hqql_to_Tbl,16,0.056986038805916905,0.27158142626285553,104.44626951217651,0.0012546253492473625
B_tbl_minus_hqql,mod.blocks.2,particle,B_Hqql_to_Tbl,16,0.05698602949269116,0.2715813871473074,112.65743255615234,0.001572546927491203
signed_hqql_tbl,mod.blocks.1,particle,B_Hqql_to_Tbl,16,0.026227887137793005,0.35697993356734514,124.12590312957764,0.0014826869137323229
B_tbl_minus_hqql,mod.blocks.1,particle,B_Hqql_to_Tbl,16,0.026227871770970523,0.3569799354299903,133.41001749038696,0.0018616330889926758
signed_hqql_tbl,mod.blocks.6,particle,D_Tbl_to_Hqql,16,0.07442056847503409,0.15355286933481693,208.89244174957275,0.0006053536526451353
B_tbl_minus_hqql,mod.blocks.6,particle,B_Hqql_to_Tbl,16,-0.059043364657554775,0.17572479974478483,206.76957035064697,0.0006088041518523823
signed_hqql_tbl,mod.blocks.6,particle,B_Hqql_to_Tbl,16,-0.05904335965169594,0.17572480626404285,192.0901336669922,0.00049386850787414
signed_hqql_tbl,mod.blocks.4,particle,A_Hqql_correct,16,0.05222484969999641,0.19354407722130418,93.63456392288208,0.0003462192380538909
signed_hqql_tbl,mod.blocks.1,particle,D_Tbl_to_Hqql,16,0.010160567937418818,0.3584254728630185,134.63011121749878,0.0019058061297982931
signed_hqql_tbl,mod.blocks.3,particle,A_Hqql_correct,16,-0.04401026730192825,0.21422061463817954,85.90396547317505,0.00041172046621795744
signed_hqql_tbl,mod.blocks.5,particle,D_Tbl_to_Hqql,16,0.053150433479459025,0.16589801479130983,159.1804494857788,0.000872228505613748
signed_hqql_tbl,mod.blocks.2,particle,D_Tbl_to_Hqql,16,-0.025720760226249695,0.27536039985716343,114.31593656539917,0.0016583244141656905
signed_hqql_tbl,mod.blocks.5,particle,A_Hqql_correct,16,0.0517258398613194,0.17036526883020997,115.19365406036377,0.00026819300364877563
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,0.04612232593353838,0.18949751509353518,112.74697685241699,0.0008284990035463125
signed_hqql_tbl,mod.cls_blocks.1,cls,D_Tbl_to_Hqql,16,-0.05640243412926793,0.10499307187274098,154.9764175415039,0.03423942509107292
signed_hqql_tbl,mod.blocks.6,particle,C_Tbl_correct,16,-0.050573227810673416,0.12273753760382533,203.8861198425293,0.00032390554406447336
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,-0.030257389415055513,0.19930138671770692,308.48860931396484,0.00018818129274222883
signed_hqql_tbl,mod.blocks.3,particle,D_Tbl_to_Hqql,16,0.02523617388214916,0.21123311249539256,103.23957633972168,0.0013720799215661827
