step,layer,neuron_ids,score_sum,score_max,hidden_abs_mean
1,14,"[619, 1181, 2108, 2333, 1586, 1460, 320, 940, 2296, 2855, 4860, 660, 3980, 1984, 4858, 4248, 3475, 2903, 402, 499, 4833, 4563, 4278, 1840, 2783, 1157, 4339, 1768, 3087, 4776, 1077, 1911]",15.339010834693909,1.0482509136199951,0.09552393108606339
1,15,"[1440, 3451, 4508, 842, 4740, 2856, 4750, 1456, 915, 2370, 4407, 1012, 260, 3334, 1478, 628, 4674, 4323, 2725, 3584, 124, 2482, 3239, 1024, 3506, 1526, 924, 2771, 2157, 3989, 658, 349]",25.993361949920654,1.7116639614105225,0.11931868642568588
1,16,"[4056, 1927, 1000, 2360, 1267, 293, 4802, 2566, 2886, 174, 1873, 3114, 4444, 516, 83, 4329, 4034, 1650, 465, 1452, 2098, 4825, 2985, 4421, 3699, 1616, 1552, 4857, 2323, 1582, 1978, 4636]",36.105185985565186,4.479395866394043,0.15017974376678467
1,17,"[4274, 811, 3018, 2704, 4240, 3074, 779, 776, 500, 881, 3973, 820, 623, 1975, 4073, 1427, 3034, 3150, 3184, 879, 907, 2888, 4524, 3985, 1529, 3059, 808, 1153, 3910, 4643, 2103, 1182]",32.67050260305405,1.6970734596252441,0.16109499335289001
1,18,"[27, 4165, 4493, 2939, 1028, 3647, 2643, 2729, 4355, 609, 541, 4037, 2431, 4361, 1007, 3897, 1754, 4492, 1252, 2318, 3938, 4212, 3537, 4348, 1705, 4054, 250, 192, 1462, 1724, 1718, 3177]",32.885004103183746,1.7866795063018799,0.16329024732112885
1,19,"[1230, 1736, 2852, 4399, 826, 1822, 3451, 3326, 3615, 569, 3677, 639, 3869, 1333, 1036, 2264, 709, 3232, 3716, 3384, 838, 1060, 3172, 4273, 544, 2614, 870, 1367, 2525, 3406, 4498, 1542]",41.097292721271515,3.355952024459839,0.19544565677642822
1,20,"[2513, 1317, 3237, 23, 2824, 1441, 1942, 3733, 1415, 1434, 3004, 1247, 1095, 4435, 675, 1200, 4073, 1588, 705, 2937, 4595, 191, 4783, 1710, 2925, 915, 4242, 1272, 1000, 7, 4577, 4249]",63.156631112098694,4.938188076019287,0.23898477852344513
1,21,"[2594, 2930, 3910, 3082, 2940, 679, 3191, 687, 1114, 513, 4006, 3103, 2063, 652, 3264, 2880, 4663, 1507, 3500, 3163, 426, 4533, 587, 1374, 1178, 4721, 4351, 3790, 2362, 946, 3438, 3051]",68.57988369464874,5.269042491912842,0.2382924109697342
1,22,"[1222, 82, 1336, 1846, 1904, 3027, 1444, 2172, 1665, 1071, 1834, 3385, 3669, 1944, 1888, 2931, 4021, 3234, 3286, 4399, 1138, 522, 4521, 4573, 2853, 1830, 1162, 1318, 4524, 4024, 1249, 1415]",64.61360347270966,5.570781707763672,0.24249517917633057
1,23,"[4861, 2539, 3972, 4144, 4391, 1396, 425, 4484, 537, 3980, 1121, 900, 1926, 4283, 246, 1341, 4101, 3994, 3383, 4284, 3757, 1032, 896, 2607, 1343, 43, 1843, 4860, 1352, 4749, 2777, 3935]",132.361590385437,12.93105697631836,0.31842005252838135
2,0,"[870, 706, 3407, 4826, 6, 999, 2787, 2537, 4552, 70, 1364, 3083, 3799, 1974, 4507, 2907, 13, 1881, 3798, 2932, 2678, 453, 339, 2608, 4288, 16, 3529, 3991, 3652, 76, 4198, 3913]",11.152464419603348,0.7425273060798645,0.05112975463271141
2,1,"[1575, 2874, 51, 2662, 3073, 3163, 1160, 1057, 55, 2162, 772, 4536, 2387, 3180, 2418, 2340, 2626, 1711, 3099, 1893, 3260, 2064, 451, 3861, 4558, 2951, 392, 2705, 2263, 671, 1619, 787]",10.839465200901031,0.9200899600982666,0.05468554422259331
2,2,"[678, 3800, 1039, 4815, 1124, 2329, 2565, 1218, 1737, 2705, 1228, 2016, 1905, 4175, 4555, 1253, 20, 2915, 3861, 1896, 4062, 1894, 3791, 1653, 44, 952, 1857, 3615, 826, 1473, 423, 2638]",10.906115233898163,1.915770173072815,0.06763727962970734
2,3,"[3996, 3194, 25, 1301, 1787, 2686, 658, 1383, 4222, 2061, 4572, 503, 3367, 4646, 3921, 2673, 3499, 4163, 2809, 2215, 1757, 381, 2956, 4310, 3098, 370, 4785, 3016, 3861, 2625, 2948, 2247]",12.176698505878448,0.8177653551101685,0.08257782459259033
2,4,"[2882, 462, 2162, 1129, 3198, 2357, 216, 4210, 3928, 1587, 2194, 4862, 3792, 1385, 1468, 591, 3310, 3351, 1580, 4777, 4294, 263, 173, 3951, 4138, 1018, 2558, 863, 3080, 4848, 3903, 1301]",14.364273056387901,2.629110336303711,0.087108314037323
2,5,"[1138, 758, 4311, 3474, 4383, 1253, 4769, 510, 409, 2871, 4625, 1907, 413, 3906, 1162, 615, 521, 2268, 2436, 512, 3385, 882, 4361, 59, 1420, 2284, 3884, 2204, 3331, 2341, 116, 833]",16.957812398672104,2.4185752868652344,0.09334175288677216
