objective,module,module_type,tensor,analysis_group,n,mean_score,mean_abs_score,mean_act_norm,mean_grad_norm
signed_hqql_tbl,mod.fc.0,Linear,input,A_Hqql_correct,16,2.263590980321169,2.4505538381636143,4.199307814240456,0.7852972149848938
signed_hqql_tbl,mod.fc,Sequential,input,A_Hqql_correct,16,2.263590980321169,2.4505538381636143,4.199307814240456,0.7852972149848938
signed_hqql_tbl,mod.fc.0,Linear,output,A_Hqql_correct,16,2.22015468031168,2.449668012559414,10.830451786518097,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,A_Hqql_correct,16,2.22015468031168,2.449668012559414,10.830451786518097,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,output,C_Tbl_correct,16,1.6778682172298431,1.804437518119812,11.228345155715942,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,C_Tbl_correct,16,1.6778682172298431,1.804437518119812,11.228345155715942,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,input,C_Tbl_correct,16,1.634431667625904,2.0213591530919075,3.8576442152261734,0.7852972149848938
signed_hqql_tbl,mod.fc,Sequential,input,C_Tbl_correct,16,1.634431667625904,2.0213591530919075,3.8576442152261734,0.7852972149848938
signed_hqql_tbl,mod.fc.0,Linear,output,D_Tbl_to_Hqql,16,0.4729536175727844,1.4353852681815624,8.277199357748032,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,D_Tbl_to_Hqql,16,0.4729536175727844,1.4353852681815624,8.277199357748032,0.3535533845424652
B_tbl_minus_hqql,mod.fc.0,Linear,output,B_Hqql_to_Tbl,16,0.5212347563356161,1.150356937199831,9.896499812602997,0.3535533845424652
B_tbl_minus_hqql,mod.fc,Sequential,output,B_Hqql_to_Tbl,16,0.5212347563356161,1.150356937199831,9.896499812602997,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,output,B_Hqql_to_Tbl,16,0.5212347507476807,1.150356963276863,9.896500200033188,0.3535533845424652
signed_hqql_tbl,mod.fc,Sequential,output,B_Hqql_to_Tbl,16,0.5212347507476807,1.150356963276863,9.896500200033188,0.3535533845424652
signed_hqql_tbl,mod.fc.0,Linear,input,D_Tbl_to_Hqql,16,0.5163900656625628,1.103163655847311,2.822586454451084,0.7852972149848938
signed_hqql_tbl,mod.fc,Sequential,input,D_Tbl_to_Hqql,16,0.5163900656625628,1.103163655847311,2.822586454451084,0.7852972149848938
signed_hqql_tbl,mod.fc.0,Linear,input,B_Hqql_to_Tbl,16,0.4777983147650957,1.1080798245966434,3.056917726993561,0.7852972149848938
signed_hqql_tbl,mod.fc,Sequential,input,B_Hqql_to_Tbl,16,0.4777983147650957,1.1080798245966434,3.056917726993561,0.7852972149848938
B_tbl_minus_hqql,mod.fc.0,Linear,input,B_Hqql_to_Tbl,16,0.47779827704653144,1.1080798245966434,3.056917667388916,0.7852972149848938
B_tbl_minus_hqql,mod.fc,Sequential,input,B_Hqql_to_Tbl,16,0.47779827704653144,1.1080798245966434,3.056917667388916,0.7852972149848938
