objective,module,kind,analysis_group,n,mean_score,mean_abs_score,mean_delta_norm,mean_grad_norm
signed_hqql_tbl,mod.blocks.0,particle,A_Hqql_correct,16,-0.3034785178024322,1.0711791962385178,102.90251302719116,0.001041763502144022
signed_hqql_tbl,mod.cls_blocks.0,cls,C_Tbl_correct,16,0.3845695601776242,0.3845695601776242,39.052372455596924,0.07110113860107958
signed_hqql_tbl,mod.blocks.7,particle,A_Hqql_correct,16,0.3343132887966931,0.49762110598385334,265.7896890640259,9.902078545565018e-05
signed_hqql_tbl,mod.blocks.7,particle,C_Tbl_correct,16,0.3154646218754351,0.4404668044298887,308.21194076538086,0.0003003171932505211
signed_hqql_tbl,mod.cls_blocks.0,cls,A_Hqql_correct,16,0.31900579191278666,0.31900579191278666,42.80849266052246,0.06722875009290874
B_tbl_minus_hqql,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.19988696230575442,0.7827678769826889,132.38060522079468,0.002133703244908247
signed_hqql_tbl,mod.blocks.0,particle,B_Hqql_to_Tbl,16,-0.19988696672953665,0.7827678490430117,125.23373079299927,0.0019004514579137322
signed_hqql_tbl,mod.blocks.0,particle,C_Tbl_correct,16,-0.1846897671930492,0.813347227871418,131.13861989974976,0.0025257528031943366
signed_hqql_tbl,mod.blocks.1,particle,A_Hqql_correct,16,-0.2120470004156232,0.64301498234272,102.60348701477051,0.0009259264261345379
signed_hqql_tbl,mod.cls_blocks.1,cls,C_Tbl_correct,16,-0.28036535903811455,0.28036535903811455,124.1126356124878,0.03301127767190337
signed_hqql_tbl,mod.cls_blocks.1,cls,A_Hqql_correct,16,-0.2506459819851443,0.2506459819851443,128.28210067749023,0.03121011587791145
signed_hqql_tbl,mod.blocks.1,particle,C_Tbl_correct,16,-0.1826355792582035,0.5101120993494987,132.04541206359863,0.002233713305031415
signed_hqql_tbl,mod.blocks.2,particle,A_Hqql_correct,16,-0.18284038512501866,0.49742414616048336,88.08312797546387,0.000870031064550858
signed_hqql_tbl,mod.blocks.3,particle,A_Hqql_correct,16,-0.1424004110158421,0.442468099296093,90.81341218948364,0.0007350549894908909
signed_hqql_tbl,mod.blocks.0,particle,D_Tbl_to_Hqql,16,-0.03146827616728842,0.8757400438189507,129.60108947753906,0.002105430445226375
signed_hqql_tbl,mod.blocks.7,particle,D_Tbl_to_Hqql,16,0.14609476272016764,0.35194752272218466,292.0854434967041,0.0002106042056766455
signed_hqql_tbl,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.11572161759249866,0.4490982526913285,124.97532939910889,0.0016710160343791358
B_tbl_minus_hqql,mod.blocks.1,particle,B_Hqql_to_Tbl,16,-0.11572158709168434,0.44909829180687666,132.6596441268921,0.0018798865203280002
B_tbl_minus_hqql,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.13093140005366877,0.3630642471835017,317.42534255981445,0.0002315192205060157
signed_hqql_tbl,mod.blocks.7,particle,B_Hqql_to_Tbl,16,0.1309314015088603,0.363064237870276,302.5776414871216,0.00020268772868803353
signed_hqql_tbl,mod.blocks.6,particle,C_Tbl_correct,16,0.13716726750135422,0.28268618136644363,206.97391414642334,0.0006770241507183528
signed_hqql_tbl,mod.blocks.6,particle,A_Hqql_correct,16,0.12831762165296823,0.30730276741087437,159.88693237304688,0.00024663599469931796
signed_hqql_tbl,mod.blocks.2,particle,C_Tbl_correct,16,-0.1184510764433071,0.3449823930859566,113.44413471221924,0.002078487246762961
signed_hqql_tbl,mod.blocks.4,particle,A_Hqql_correct,16,-0.09493980943807401,0.3251817850396037,100.32509851455688,0.0005823775209137239
signed_hqql_tbl,mod.blocks.1,particle,D_Tbl_to_Hqql,16,-0.03733959328383207,0.4617552552372217,130.37831735610962,0.0018330202146898955
signed_hqql_tbl,mod.blocks.2,particle,B_Hqql_to_Tbl,16,-0.06357976805884391,0.34499935060739517,107.25212669372559,0.001534808430733392
B_tbl_minus_hqql,mod.blocks.2,particle,B_Hqql_to_Tbl,16,-0.06357975574792363,0.34499932918697596,114.2162709236145,0.0017274161727982573
signed_hqql_tbl,mod.blocks.5,particle,C_Tbl_correct,16,-0.09235775985871442,0.21752444375306368,156.85744762420654,0.0011114580374851357
signed_hqql_tbl,mod.cls_blocks.0,cls,D_Tbl_to_Hqql,16,0.1137397091370076,0.1137397091370076,42.61805772781372,0.056916956789791584
