objective,module,head,head_id,pair_role,analysis_group,mean_A,mean_write_dot_grad,mean_abs_write_dot_grad,mean_context_grad_norm,mean_value_norm,n_links
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-CLS,B_Hqql_to_Tbl,0.07168903760612011,-0.21868734061717987,0.21868734061717987,0.04105031630024314,102.39976501464844,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,B_Hqql_to_Tbl,0.076466865837574,-0.21860304474830627,0.21860304474830627,0.038176375441253185,102.39976501464844,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-CLS,A_Hqql_correct,0.11529289931058884,0.21084123849868774,0.21084123849868774,0.06439243257045746,152.1468505859375,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,A_Hqql_correct,0.08206975683569909,0.1975641168653965,0.1975641168653965,0.041904085874557497,102.39976501464844,0.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-CLS,B_Hqql_to_Tbl,0.07453777641057968,-0.1841631829738617,0.1841631829738617,0.03665532171726227,102.39976501464844,0.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,B_Hqql_to_Tbl,0.03761788261564154,-0.10338569942273591,0.16820911670985975,0.015030312695001302,11.147468165347451,1.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-CLS,A_Hqql_correct,0.09838516428135335,0.13595788010570686,0.1567306454962818,0.042962292674928904,102.39976501464844,1.0
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,muon<-CLS,A_Hqql_correct,0.11057110130786896,0.13187991082668304,0.13187991082668304,0.06000271812081337,102.39976501464844,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,B_Hqql_to_Tbl,0.03552222369532836,-0.060160010268813686,0.12107985741213749,0.015030313087137122,10.069089989913138,1.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,muon<-muon,A_Hqql_correct,0.14898471534252167,0.11670388281345367,0.11670388281345367,0.06000271812081337,26.14556312561035,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,C_Tbl_correct,0.030594682251965558,-0.08482877303052831,0.10334492833526046,0.00971117670889254,6.439117431640625,1.6875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,D_Tbl_to_Hqql,0.037606927933114945,0.08712089648752501,0.10014700302571962,0.009592016537984213,8.698116186893348,2.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-CLS,A_Hqql_correct,0.10897646968563397,0.06327951928445448,0.08430700233050932,0.04255302591870228,102.39976501464844,0.375
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-muon,A_Hqql_correct,0.08991332165896893,0.0552400485612452,0.06146383425220847,0.042708124965429306,24.097410202026367,0.125
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,muon<-muon,A_Hqql_correct,0.9998903274536133,0.055179938673973083,0.055179938673973083,0.07617467641830444,5.903971195220947,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,D_Tbl_to_Hqql,0.03718044902339126,0.037783368970408585,0.053443210143031494,0.0076080400383833685,7.007661877256451,2.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,B_Hqql_to_Tbl,0.028074809217027256,-0.0166799792842496,0.05167363788045588,0.012766996753357705,6.170828160785494,5.25
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,D_Tbl_to_Hqql,0.030881317284626838,0.03789259020525675,0.049511968080575265,0.011398249568465428,6.958275501544659,4.875
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,neutral_hadron<-CLS,B_Hqql_to_Tbl,0.02237526699900627,-0.04949124902486801,0.04949124902486801,0.048180922865867615,66.55604553222656,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,photon<-electron,A_Hqql_correct,0.0979073978960514,0.04918410725076683,0.04918410725076683,0.03378345537930727,22.346219539642334,0.125
B_tbl_minus_hqql,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,B_Hqql_to_Tbl,0.03192077773182016,-0.03819384739587182,0.04917871638348228,0.009195685680759581,8.453740973221628,1.1875
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-photon,B_Hqql_to_Tbl,0.01982325896040186,-0.02318124956898875,0.04655878613521526,0.0036322659776582347,1.5556936387891893,4.8125
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,B_Hqql_to_Tbl,0.024202150834161183,-0.010884832504183747,0.04606618498300397,0.002948647126728712,1.4733813418898472,10.75
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,D_Tbl_to_Hqql,0.026759101507755425,0.01056906609581067,0.045991901881419696,0.0031264241641530623,1.4801471783564641,6.5
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-photon,D_Tbl_to_Hqql,0.025620551644891933,0.02426093017709428,0.04528714090153791,0.00358520010891168,2.513398930646371,4.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-neutral_hadron,A_Hqql_correct,0.0416792631149292,-0.03812427073717117,0.0419645830988884,0.016098108142614365,7.652554512023926,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,B_Hqql_to_Tbl,0.024087300307528918,-0.0030381435874936194,0.04165711496458497,0.0029486473433153575,1.4171696152797966,10.75
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-photon,C_Tbl_correct,0.02235314609675572,-0.014545922954406204,0.04151920331963178,0.0033212172445552103,1.5312347083256161,3.625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,B_Hqql_to_Tbl,0.026905249449468795,-0.008697031343000986,0.04070236992889217,0.01276699724119334,5.995764482588995,5.25
signed_hqql_tbl,mod.cls_blocks.0.attn,3,mod.cls_blocks.0.attn.h3,muon<-CLS,A_Hqql_correct,0.01895478181540966,0.040568191558122635,0.040568191558122635,0.07100868225097656,43.600608825683594,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-photon,B_Hqql_to_Tbl,0.018937560645016758,-0.0166130041727772,0.04046317625355411,0.0036322659292778413,1.4207953168200207,4.8125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,C_Tbl_correct,0.023911143395494907,-0.018976774841963136,0.039017489932953044,0.010925450124480623,4.766236812510389,5.875
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,muon<-muon,A_Hqql_correct,0.10276858508586884,0.03866972029209137,0.03866972029209137,0.03453036770224571,26.4351749420166,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,muon<-muon,A_Hqql_correct,0.180960550904274,0.0354825034737587,0.0354825034737587,0.06340335309505463,38.0356330871582,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,B_Hqql_to_Tbl,0.029203637650138455,-0.025738003124531946,0.03547409157219686,0.009195685876827491,7.631400258917558,1.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,photon<-CLS,A_Hqql_correct,0.06486555064717929,0.027256740257143974,0.03489688721795877,0.0344788966079553,64.16429901123047,0.375
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,CLS<-muon,A_Hqql_correct,0.7639305889606476,0.03371920436620712,0.03371920436620712,0.0492763826623559,4.552947640419006,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,B_Hqql_to_Tbl,0.03723757341504097,-0.03348887339234352,0.03348887339234352,0.026424525305628777,64.16429901123047,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,C_Tbl_correct,0.02885597778691186,-0.024842587610085804,0.033401976580973027,0.006299017066204989,5.462841316505715,1.6875
signed_hqql_tbl,mod.cls_blocks.1.attn,0,mod.cls_blocks.1.attn.h0,neutral_hadron<-muon,A_Hqql_correct,0.5060235261917114,0.03297380357980728,0.03297380357980728,0.0373234897851944,3.4194068908691406,0.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,B_Hqql_to_Tbl,0.023516349212073722,-0.00040229786263436685,0.03261635860878941,0.003126611449801887,1.3105407025306635,21.4375
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-electron,B_Hqql_to_Tbl,0.01746567338705063,0.03207950294017792,0.03207950294017792,0.11044800281524658,23.71990394592285,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-electron,B_Hqql_to_Tbl,0.01746566966176033,0.03207949921488762,0.03207949921488762,0.11044801026582718,23.719905853271484,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,C_Tbl_correct,0.02264978091812989,-0.01052995355624388,0.031326477536973395,0.0025657396429456403,1.2748743407929424,13.9375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,B_Hqql_to_Tbl,0.023583294264429164,0.004071783817457388,0.030741286455889832,0.0031266115692718385,1.2856360677379908,21.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,CLS<-CLS,B_Hqql_to_Tbl,0.043855443596839905,-0.02896677888929844,0.02896677888929844,0.022241508588194847,64.16429901123047,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,CLS<-CLS,A_Hqql_correct,0.0574228900950402,0.025538262110330834,0.02840331722063638,0.03141724516171962,64.16429901123047,1.0
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,A_Hqql_correct,0.05109948515892029,0.028248633630573748,0.028248633630573748,0.028587615117430687,64.16429901123047,0.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-neutral_hadron,D_Tbl_to_Hqql,0.031039371179082453,0.013348296702576753,0.027957354827473562,0.008374243592604613,5.961984634399414,4.875
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,B_Hqql_to_Tbl,0.04439942352473736,-0.02760477550327778,0.02760477550327778,0.018333659507334232,64.16429901123047,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,photon<-CLS,B_Hqql_to_Tbl,0.04938535392284393,-0.027168691158294678,0.027168691158294678,0.025874190032482147,64.16429901123047,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,CLS<-CLS,B_Hqql_to_Tbl,0.025727982632815838,-0.0266452815849334,0.0266452815849334,0.0393005833029747,66.55604553222656,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-muon,A_Hqql_correct,0.06783195585012436,0.02630998194217682,0.02630998194217682,0.06439243257045746,10.48850154876709,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,D_Tbl_to_Hqql,0.025952542918959473,-0.0030274092572820342,0.025590395980995464,0.0029054361645107956,1.3959839203778435,19.125
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,photon<-electron,A_Hqql_correct,0.6054606288671494,-0.025545233162119985,0.025545233162119985,0.04931177198886871,3.3346859216690063,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,C_Tbl_correct,0.022071222972998402,-0.001190557244994409,0.025116073755883785,0.002768173346903446,1.2200853856747362,23.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-photon,D_Tbl_to_Hqql,0.02131002646708778,6.270663895708347e-05,0.024856003476419912,0.0035994472321469774,1.8073594714948522,15.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,A_Hqql_correct,0.0367325712805209,-0.02082321537739557,0.0247270578680479,0.011296937971011452,6.6165998707646905,1.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-photon,D_Tbl_to_Hqql,0.0195058650010592,-0.010169228938009058,0.024134071229340193,0.004222702767167773,1.6106635997821759,4.8125
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,A_Hqql_correct,0.05533083062618971,0.02369566313973337,0.02369566313973337,0.02590523473918438,64.16429901123047,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-charged_hadron,A_Hqql_correct,0.03258582055568695,-0.010511728376150132,0.023392458260059357,0.006439243257045746,2.76378173828125,0.625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-muon,D_Tbl_to_Hqql,0.040251195430755615,0.023384686559438705,0.023384686559438705,0.05016566812992096,33.715641021728516,0.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-photon,B_Hqql_to_Tbl,0.017684612373510995,-0.0027047601466377576,0.02254405548175176,0.0035747590909401576,1.3416625849405925,18.75
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,charged_hadron<-CLS,B_Hqql_to_Tbl,0.028027747757732868,-0.022121237590909004,0.022121237590909004,0.035746270790696144,66.55604553222656,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,A_Hqql_correct,0.036077981568732355,-0.01770911778692367,0.021863611116302462,0.015065909908065256,8.801898668397147,3.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,muon<-muon,A_Hqql_correct,0.042468778789043427,0.021824201568961143,0.021824201568961143,0.04924352839589119,30.795116424560547,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,CLS<-muon,A_Hqql_correct,0.07508125528693199,0.02159743127413094,0.02159743127413094,0.025540203787386417,22.28580093383789,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-photon,D_Tbl_to_Hqql,0.02920924451040185,0.006236859934701436,0.021527200937271118,0.002498318427714749,2.1363044407056724,4.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,photon<-electron,A_Hqql_correct,0.039333476684987545,0.014966704184189439,0.02123094699345529,0.03977213706821203,36.55894088745117,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,muon<-CLS,A_Hqql_correct,0.026511574164032936,0.021194912493228912,0.021194912493228912,0.06340335309505463,66.55604553222656,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,neutral_hadron<-CLS,A_Hqql_correct,0.02808123342692852,0.019748130184598266,0.020749114011414348,0.03991939947009086,66.55604553222656,0.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-neutral_hadron,A_Hqql_correct,0.034991052415635854,-0.011364769656211138,0.020325253665861156,0.022220119420025084,12.255156622992622,0.5625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-photon,A_Hqql_correct,0.02948179841041565,-0.011022170158949766,0.02005096050825986,0.005853857506405224,2.3294249447909268,0.6875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-charged_hadron,B_Hqql_to_Tbl,0.023137593722861748,0.010424744499766308,0.019995710448078487,0.0031040863984304924,1.039280373117198,5.75
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-neutral_hadron,B_Hqql_to_Tbl,0.02647835646684353,0.010584541238271274,0.019855552376844943,0.013004289892239448,5.325558051084861,2.4375
signed_hqql_tbl,mod.blocks.6.attn,6,mod.blocks.6.attn.h6,muon<-electron,A_Hqql_correct,0.6459029912948608,0.0198229793459177,0.0198229793459177,0.00439170328900218,8.63038444519043,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-photon,B_Hqql_to_Tbl,0.01703837439417839,-0.0018276128421227137,0.01980128253499667,0.003574759227534135,1.2864881896972655,18.75
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-photon,B_Hqql_to_Tbl,0.020432165690830777,0.006200523647878852,0.01954036658363683,0.005099570378661156,1.783296823501587,3.5
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-neutral_hadron,B_Hqql_to_Tbl,0.025471918666974094,0.007674735254393174,0.01954006093243758,0.013004290847442089,5.374005537766677,2.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,B_Hqql_to_Tbl,0.02300500832026518,0.012153241170358054,0.019489014167574387,0.0035403098298024526,1.286154469357261,4.9375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-charged_hadron,C_Tbl_correct,0.021879317556939473,0.015635311603546143,0.01943749189376831,0.003197582574879251,1.1923460378879454,5.125
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,CLS<-electron,A_Hqql_correct,0.3434877246618271,0.00627061486011371,0.019422104640398175,0.026381659088656306,2.1538816690444946,0.5
signed_hqql_tbl,mod.cls_blocks.0.attn,3,mod.cls_blocks.0.attn.h3,CLS<-electron,D_Tbl_to_Hqql,0.05342684189478556,-0.019355935820688803,0.019355935820688803,0.025097804764906567,13.621001243591309,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,3,mod.cls_blocks.0.attn.h3,neutral_hadron<-electron,D_Tbl_to_Hqql,0.05342684189478556,-0.019355935820688803,0.019355935820688803,0.025097804764906567,13.621001243591309,0.1875
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,B_Hqql_to_Tbl,0.022802187294899662,0.011811495369559602,0.019225019537195374,0.0035403098769580263,1.2885602154309237,4.9375
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,charged_hadron<-charged_hadron,D_Tbl_to_Hqql,0.025682131831462566,0.004282670417943826,0.01916005562704343,0.002209054879271067,1.2934639270489032,6.5
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-charged_hadron,B_Hqql_to_Tbl,0.02284744608661403,0.008707553148269653,0.01897011567717013,0.003104086317445921,1.0249740559121836,5.75
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-photon,C_Tbl_correct,0.01791821254624261,0.0050575873949361165,0.018961927643428345,0.0034578865713844396,1.383271580191975,18.5625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-photon,B_Hqql_to_Tbl,0.020655295291504304,-0.005216698900058672,0.018652657603288627,0.0022500112846300198,1.328604710566533,4.8125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,D_Tbl_to_Hqql,0.026860543747538143,-0.01056177615543309,0.01812317352933982,0.0025502969846897517,1.390386876371718,6.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,3,mod.cls_blocks.0.attn.h3,photon<-CLS,A_Hqql_correct,0.019798834652950365,0.01804346777498722,0.01804346777498722,0.047131920233368874,43.600608825683594,0.375
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,CLS<-muon,A_Hqql_correct,0.10209571942687035,0.01767820257373387,0.017804300900024828,0.04482024908065796,34.097747802734375,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-muon,C_Tbl_correct,0.01499125361442566,-0.017565390095114708,0.017565390095114708,0.05263124778866768,40.009117126464844,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-muon,C_Tbl_correct,0.01499125361442566,-0.017565390095114708,0.017565390095114708,0.05263124778866768,40.009117126464844,0.0625
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,neutral_hadron<-electron,A_Hqql_correct,0.256163423260053,0.01687589753419161,0.017381061799824238,0.01873828812191884,1.7602802515029907,0.375
B_tbl_minus_hqql,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-neutral_hadron,B_Hqql_to_Tbl,0.026189341963756652,-0.004700042196505126,0.017300123326657785,0.00783928818557234,5.186774094899495,5.25
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-electron,A_Hqql_correct,0.03636745922267437,0.01716492627747357,0.01716492627747357,0.046975186094641685,21.056344985961914,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,2,mod.cls_blocks.0.attn.h2,muon<-CLS,A_Hqql_correct,0.007381963077932596,0.017139950767159462,0.017139950767159462,0.07132045179605484,40.08342361450195,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-photon,B_Hqql_to_Tbl,0.019516233886991228,0.0056930652686527795,0.016993754410317967,0.005099570511707238,1.7303193296704973,3.5
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,photon<-photon,C_Tbl_correct,0.02245917094164881,-0.004528004290728733,0.016972610791181696,0.00221814443196716,1.4413159140225114,3.625
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,charged_hadron<-CLS,A_Hqql_correct,0.03526181494817138,0.009746097028255463,0.016696223989129066,0.038740734569728374,66.55604553222656,0.25
signed_hqql_tbl,mod.cls_blocks.1.attn,0,mod.cls_blocks.1.attn.h0,CLS<-muon,A_Hqql_correct,0.25335808168165386,0.016492317879055918,0.016492317879055918,0.06803826987743378,3.9224133491516113,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,A_Hqql_correct,0.03202500535269915,-0.011093514071682752,0.016212747511217148,0.003389509742037725,1.6628638122041346,3.6875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,D_Tbl_to_Hqql,0.03427406748135885,0.0002837281053264936,0.016206735807160536,0.01649192050099373,9.379263051350911,0.9375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-muon,D_Tbl_to_Hqql,0.02763129910454154,0.016117161139845848,0.016117161139845848,0.045761724933981895,26.078569412231445,0.125
B_tbl_minus_hqql,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,charged_hadron<-charged_hadron,B_Hqql_to_Tbl,0.023200981318950653,-0.003636816776422567,0.015920573325697764,0.001805414597308913,1.2369813475497933,10.75
