objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.09797319024801254,-0.7573292851448059,0.38110800915294224,0.0,0.0,-1.138437294297748,-0.7573292851448059,0.7573292851448059,1.32654793229368
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.11248316615819931,-0.7030114233493805,0.38300703360073385,0.0,0.0,-1.0860184569501143,-0.7030114233493805,0.7030114233493805,1.2460206518244377
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.12699314206838608,-0.6486935615539551,0.13235240610083565,0.0,0.0,-0.7810459676547907,-0.6486935615539551,0.6486935615539551,1.0392165453813504
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.08059248700737953,-0.1905556656420231,0.08952504396438599,0.0,0.0,-0.2800807096064091,-0.1905556656420231,0.1905556656420231,0.3305960204452276
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.0,0.0,0.5752708092331886,0.0,0.0,-0.5752708092331886,0.0,0.0,0.2876354046165943
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.09460662491619587,-0.15891888923943043,0.08732359011628432,0.0,0.0,-0.24624247935571475,-0.15891888923943043,0.15891888923943043,0.2820401289172878
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.0489860067764918,-0.18793059488137562,0.0,0.0,0.0,-0.18793059488137562,-0.18793059488137562,0.18793059488137562,0.2818958923220634
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.10862076282501221,-0.12728211283683777,0.02884433011058718,0.0,0.0,-0.15612644294742495,-0.12728211283683777,0.12728211283683777,0.20534533431055024
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.04626484115918477,-0.14226032520333926,-0.016691385209560393,-0.13456850013007288,0.23036374151706696,-0.12556893999377886,-0.007691825073266378,0.14226032520333926,0.20504479520022867
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,0.03419996558952687,-0.08380590352132472,0.0,0.0,0.0,-0.08380590352132472,-0.08380590352132472,0.08380590352132472,0.12570885528198708
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-muon,0.09718617051839828,0.061277203261852264,0.0,0.0,0.0,0.061277203261852264,0.061277203261852264,0.061277203261852264,0.0919158048927784
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,charged_hadron<-muon,0.09718617051839828,0.061277203261852264,0.0,0.0,0.0,0.061277203261852264,0.061277203261852264,0.061277203261852264,0.0919158048927784
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,0.03284269159854348,-0.06526380532018061,-0.01341503472341334,-0.054552810451121266,0.023864603876559573,-0.05184877059676727,-0.010710994869059347,0.06526380532018061,0.09118819061856424
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.056694427505135536,-0.043844293570145965,0.021231197777928576,0.0,0.0,-0.06507549134807454,-0.043844293570145965,0.043844293570145965,0.07638203924418324
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-CLS,0.026768535375595093,-0.037000950425863266,0.024815853064258892,0.0,0.0,-0.061816803490122155,-0.037000950425863266,0.037000950425863266,0.06790935217092434
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.06380122806876898,-0.035981769557110965,0.02329925422964152,0.0,0.0,-0.059281023786752485,-0.035981769557110965,0.035981769557110965,0.06562228145048721
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-CLS,0.03081309888511896,-0.034825199749320745,0.025366121910337824,0.0,0.0,-0.06019132165965857,-0.034825199749320745,0.034825199749320745,0.06492086057915003
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.045302022248506546,-0.04295690891643365,0.0,0.0,0.0,-0.04295690891643365,-0.04295690891643365,0.04295690891643365,0.06443536337465047
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.0,0.0,0.12622976396232843,0.0,0.0,-0.12622976396232843,0.0,0.0,0.06311488198116422
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-CLS,0.03485766239464283,-0.032649449072778225,0.011062180351776382,0.0,0.0,-0.04371162942455461,-0.032649449072778225,0.032649449072778225,0.05450526378505553
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-muon,0.08758364617824554,0.034767008386552334,0.0,-0.03103353398910258,0.0,0.034767008386552334,0.06580054237565491,0.034767008386552334,0.0521505125798285
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,CLS<-muon,0.08758364245295525,0.03476700559258461,0.0,0.0,0.0,0.03476700559258461,0.03476700559258461,0.03476700559258461,0.052150508388876915
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.03847546999653181,-0.034197563332660746,-0.001084908468571181,-0.036422044929602874,0.052273797715315595,-0.03311265486408956,0.002224481596942128,0.034197563332660746,0.05075389076470553
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,0.07090802863240242,-0.028119245544075966,0.015381240906814734,0.0,0.0,-0.0435004864508907,-0.028119245544075966,0.028119245544075966,0.04986948876952131
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-muon,0.05720725283026695,-0.026620762422680855,0.0,0.0,0.0,-0.026620762422680855,-0.026620762422680855,0.026620762422680855,0.03993114363402128
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,charged_hadron<-muon,0.05720725283026695,-0.026620762422680855,0.0,0.0,0.0,-0.026620762422680855,-0.026620762422680855,0.026620762422680855,0.03993114363402128
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,0.027708360571071414,-0.02407062602189421,0.0,0.0,0.0,-0.02407062602189421,-0.02407062602189421,0.02407062602189421,0.03610593903284132
