module,dim,weight_tgt_minus_src,bias_tgt_minus_src,src_label,tgt_label,legacy_weight_tbl_minus_hqql,legacy_bias_tbl_minus_hqql
mod.fc.0,79,1.0129703283309937,0.025581881403923035,label_Zqq,label_Hcc,1.0129703283309937,0.025581881403923035
mod.fc.0,10,-0.9937915802001953,0.025581881403923035,label_Zqq,label_Hcc,-0.9937915802001953,0.025581881403923035
mod.fc.0,8,-0.9532447457313538,0.025581881403923035,label_Zqq,label_Hcc,-0.9532447457313538,0.025581881403923035
mod.fc.0,2,-0.8504862785339355,0.025581881403923035,label_Zqq,label_Hcc,-0.8504862785339355,0.025581881403923035
mod.fc.0,66,0.7084987163543701,0.025581881403923035,label_Zqq,label_Hcc,0.7084987163543701,0.025581881403923035
mod.fc.0,121,0.7050638198852539,0.025581881403923035,label_Zqq,label_Hcc,0.7050638198852539,0.025581881403923035
mod.fc.0,45,0.6071857810020447,0.025581881403923035,label_Zqq,label_Hcc,0.6071857810020447,0.025581881403923035
mod.fc.0,18,0.5055798292160034,0.025581881403923035,label_Zqq,label_Hcc,0.5055798292160034,0.025581881403923035
mod.fc.0,76,0.4995580315589905,0.025581881403923035,label_Zqq,label_Hcc,0.4995580315589905,0.025581881403923035
mod.fc.0,3,0.39634543657302856,0.025581881403923035,label_Zqq,label_Hcc,0.39634543657302856,0.025581881403923035
mod.fc.0,57,0.3537442982196808,0.025581881403923035,label_Zqq,label_Hcc,0.3537442982196808,0.025581881403923035
mod.fc.0,23,-0.3311540186405182,0.025581881403923035,label_Zqq,label_Hcc,-0.3311540186405182,0.025581881403923035
mod.fc.0,82,0.3028479218482971,0.025581881403923035,label_Zqq,label_Hcc,0.3028479218482971,0.025581881403923035
mod.fc.0,58,0.2851003408432007,0.025581881403923035,label_Zqq,label_Hcc,0.2851003408432007,0.025581881403923035
mod.fc.0,91,-0.2575779855251312,0.025581881403923035,label_Zqq,label_Hcc,-0.2575779855251312,0.025581881403923035
mod.fc.0,54,0.25316715240478516,0.025581881403923035,label_Zqq,label_Hcc,0.25316715240478516,0.025581881403923035
mod.fc.0,96,-0.2272307574748993,0.025581881403923035,label_Zqq,label_Hcc,-0.2272307574748993,0.025581881403923035
mod.fc.0,123,-0.22343184053897858,0.025581881403923035,label_Zqq,label_Hcc,-0.22343184053897858,0.025581881403923035
mod.fc.0,103,0.169114351272583,0.025581881403923035,label_Zqq,label_Hcc,0.169114351272583,0.025581881403923035
mod.fc.0,34,-0.0480010062456131,0.025581881403923035,label_Zqq,label_Hcc,-0.0480010062456131,0.025581881403923035
mod.fc.0,80,0.028266608715057373,0.025581881403923035,label_Zqq,label_Hcc,0.028266608715057373,0.025581881403923035
mod.fc.0,6,-0.018253885209560394,0.025581881403923035,label_Zqq,label_Hcc,-0.018253885209560394,0.025581881403923035
mod.fc.0,110,0.016404349356889725,0.025581881403923035,label_Zqq,label_Hcc,0.016404349356889725,0.025581881403923035
mod.fc.0,124,0.0009466931223869324,0.025581881403923035,label_Zqq,label_Hcc,0.0009466931223869324,0.025581881403923035
mod.fc.0,78,0.0004565827548503876,0.025581881403923035,label_Zqq,label_Hcc,0.0004565827548503876,0.025581881403923035
mod.fc.0,115,0.00020642578601837158,0.025581881403923035,label_Zqq,label_Hcc,0.00020642578601837158,0.025581881403923035
mod.fc.0,38,-5.1274895668029785e-05,0.025581881403923035,label_Zqq,label_Hcc,-5.1274895668029785e-05,0.025581881403923035
mod.fc.0,4,-3.7185847759246826e-05,0.025581881403923035,label_Zqq,label_Hcc,-3.7185847759246826e-05,0.025581881403923035
mod.fc.0,11,2.5441404432058334e-05,0.025581881403923035,label_Zqq,label_Hcc,2.5441404432058334e-05,0.025581881403923035
mod.fc.0,51,2.381950616836548e-05,0.025581881403923035,label_Zqq,label_Hcc,2.381950616836548e-05,0.025581881403923035
mod.fc.0,81,-2.148561179637909e-05,0.025581881403923035,label_Zqq,label_Hcc,-2.148561179637909e-05,0.025581881403923035
mod.fc.0,89,-1.8283724784851074e-05,0.025581881403923035,label_Zqq,label_Hcc,-1.8283724784851074e-05,0.025581881403923035
mod.fc.0,64,-1.7780810594558716e-05,0.025581881403923035,label_Zqq,label_Hcc,-1.7780810594558716e-05,0.025581881403923035
mod.fc.0,49,-1.7609447240829468e-05,0.025581881403923035,label_Zqq,label_Hcc,-1.7609447240829468e-05,0.025581881403923035
mod.fc.0,119,1.548975706100464e-05,0.025581881403923035,label_Zqq,label_Hcc,1.548975706100464e-05,0.025581881403923035
mod.fc.0,105,1.4251098036766052e-05,0.025581881403923035,label_Zqq,label_Hcc,1.4251098036766052e-05,0.025581881403923035
mod.fc.0,40,1.4243647456169128e-05,0.025581881403923035,label_Zqq,label_Hcc,1.4243647456169128e-05,0.025581881403923035
mod.fc.0,19,-1.3329088687896729e-05,0.025581881403923035,label_Zqq,label_Hcc,-1.3329088687896729e-05,0.025581881403923035
mod.fc.0,46,-1.3198703527450562e-05,0.025581881403923035,label_Zqq,label_Hcc,-1.3198703527450562e-05,0.025581881403923035
mod.fc.0,127,-1.2869015336036682e-05,0.025581881403923035,label_Zqq,label_Hcc,-1.2869015336036682e-05,0.025581881403923035
