matrix_id,module_name,module_type,matrix_kind,shape,exact_target_kind,exact_reconstruction_error,accepted_exact,primitive_fit_kind,primitive_fit_rel_err,primitive_fit_quality,uses_target_mined_atoms,uses_shared_mined_atoms,tensor_path,honesty_note
mod.blocks.0.attn.h2.C_vo,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6000787019729614,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h2.C_vo_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h3.M_qk,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5070363879203796,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h3.M_qk_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h3.C_vo,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.49227699637413025,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h3.C_vo_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h4.M_qk,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5582700371742249,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h4.M_qk_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h4.C_vo,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.4709368050098419,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h4.C_vo_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h5.M_qk,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5537932515144348,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h5.M_qk_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h5.C_vo,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5872421860694885,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h5.C_vo_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h6.M_qk,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5530377626419067,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h6.M_qk_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h6.C_vo,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6228928565979004,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h6.C_vo_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h7.M_qk,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5418083667755127,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h7.M_qk_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.0.attn.h7.C_vo,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5540748238563538,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.0.attn.h7.C_vo_aug,mod.blocks.0.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,2.2585140868613962e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_0_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h0.M_qk,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.671886146068573,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h0.M_qk_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h0.C_vo,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6519380211830139,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h0.C_vo_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h1.M_qk,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5796706676483154,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h1.M_qk_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h1.C_vo,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5691954493522644,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h1.C_vo_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h2.M_qk,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6909328103065491,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h2.M_qk_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h2.C_vo,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6407756805419922,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h2.C_vo_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h3.M_qk,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6550976634025574,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h3.M_qk_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h3.C_vo,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5629401206970215,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h3.C_vo_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h4.M_qk,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5901337265968323,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h4.M_qk_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h4.C_vo,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5627337694168091,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h4.C_vo_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h5.M_qk,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7071942687034607,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h5.M_qk_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h5.C_vo,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6393589973449707,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h5.C_vo_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h6.M_qk,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7095016241073608,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h6.M_qk_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h6.C_vo,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6356740593910217,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h6.C_vo_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h7.M_qk,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5303288698196411,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h7.M_qk_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.1.attn.h7.C_vo,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.088062499045918e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6081031560897827,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.1.attn.h7.C_vo_aug,mod.blocks.1.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.088062499045918e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_1_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h0.M_qk,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.704671323299408,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h0.M_qk_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h0.C_vo,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6932358741760254,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h0.C_vo_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h1.M_qk,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5460138916969299,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h1.M_qk_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h1.C_vo,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5819666385650635,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h1.C_vo_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h2.M_qk,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7091146111488342,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h2.M_qk_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h2.C_vo,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6678765416145325,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h2.C_vo_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h3.M_qk,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7121639847755432,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h3.M_qk_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h3.C_vo,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6381499767303467,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h3.C_vo_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h4.M_qk,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6039441227912903,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
