objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.11024636775255203,0.30702319741249084,-0.84135452726332,0.0,0.0,1.148377724675811,0.30702319741249084,0.30702319741249084,0.8812120597503963
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.09683597832918167,0.25731000676751137,-0.7242826413057628,0.0,0.0,0.9815926480732742,0.25731000676751137,0.25731000676751137,0.7481063308041485
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-CLS,0.09236584852139156,0.24073894321918488,-0.6848235607147217,0.0,0.0,0.9255625039339066,0.24073894321918488,0.24073894321918488,0.7035201951861382
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,muon<-muon,0.09613037357727687,0.3699465182920297,0.0,0.0,0.0,0.3699465182920297,0.3699465182920297,0.3699465182920297,0.5549197774380445
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-CLS,0.1029127761721611,0.21813711524009705,-0.3235765052959323,0.0,0.0,0.5417136205360293,0.21813711524009705,0.21813711524009705,0.4889939255081117
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-muon,0.08705408498644829,0.3178957326204649,0.0,0.0,0.0,0.3178957326204649,0.3178957326204649,0.3178957326204649,0.47684359893069733
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-muon,0.09908309454719226,0.3226755239690344,0.028026277302867837,0.17151522170752287,-0.46001802757382393,0.29464924666616654,0.1511603022615115,0.3226755239690344,0.47000014730211764
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.0,0.0,-0.9109004139900208,0.0,0.0,0.9109004139900208,0.0,0.0,0.4554502069950104
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-muon,0.08958498814276286,0.2773777378190841,0.03025836053226764,0.11983024437601368,-0.2638271865725983,0.24711937728681646,0.1575474934430704,0.2773777378190841,0.4009374264624923
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.08491819724440575,0.1553389672189951,-0.2847347541246563,0.0,0.0,0.4400737213436514,0.1553389672189951,0.1553389672189951,0.3753758278908208
