head_id,pair_role,objective,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,B_value_norm,B_context_grad_norm,B_minus_A_write,B_minus_C_write,write_support_score,B_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,attention_support_score,module,head,head_grad_signed,head_grad_signed_abs,head_grad_pred_logit,head_grad_pred_logit_abs,compiled_rule_count,exact_pair_rule_count,compiled_routes,bundle_evidence_count,bundle_best_B_delta_margin,bundle_best_B_delta_tbl_pred,evidence_score,diagnosis,mechanism_summary
mod.cls_blocks.0.attn.h4,CLS<-CLS,signed_hqql_tbl,0.07282802369445562,-0.18333797110244632,0.18333797110244632,152.1468505859375,0.02770070033147931,-0.19175400547101162,-0.18333797110244632,0.3250494666135637,-0.18333797110244632,-0.19175400547101162,-0.18333797110244632,0.27921497383795213,mod.cls_blocks.0.attn,4,,,,,0,0,,0,,,0.36667594220489264,B_Tbl_resist_or_protective_read_write,"mod.cls_blocks.0.attn.h4 uses CLS<-CLS; natural A×grad=-0.1833, value/write=-0.1833 so it resists Tbl / protective. Routes: "
mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,signed_hqql_tbl,0.07282802369445562,-0.18333797110244632,0.18333797110244632,152.1468505859375,0.02770070033147931,-0.15334162291967207,-0.18333797110244632,0.3058432753378939,-0.18333797110244632,-0.15334162291967207,-0.18333797110244632,0.2600087825622823,mod.cls_blocks.0.attn,4,,,,,0,0,,0,,,0.36667594220489264,B_Tbl_resist_or_protective_read_write,"mod.cls_blocks.0.attn.h4 uses charged_hadron<-CLS; natural A×grad=-0.1833, value/write=-0.1833 so it resists Tbl / protective. Routes: "
mod.cls_blocks.0.attn.h6,CLS<-CLS,signed_hqql_tbl,0.0631693983450532,-0.1495625413954258,0.1495625413954258,102.39976501464844,0.035855375695973635,-0.2698033874621615,-0.1495625413954258,0.321854870475363,-0.1495625413954258,-0.2698033874621615,-0.1495625413954258,0.28446423512650654,mod.cls_blocks.0.attn,6,,,,,0,0,,0,,,0.2991250827908516,B_Tbl_resist_or_protective_read_write,"mod.cls_blocks.0.attn.h6 uses CLS<-CLS; natural A×grad=-0.1496, value/write=-0.1496 so it resists Tbl / protective. Routes: "
mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,signed_hqql_tbl,0.0631693983450532,-0.1495625413954258,0.1495625413954258,102.39976501464844,0.035855375695973635,-0.25632264154652756,-0.1495625413954258,0.31511449751754605,-0.1495625413954258,-0.25632264154652756,-0.1495625413954258,0.2777238621686896,mod.cls_blocks.0.attn,6,,,,,0,0,,0,,,0.2991250827908516,B_Tbl_resist_or_protective_read_write,"mod.cls_blocks.0.attn.h6 uses charged_hadron<-CLS; natural A×grad=-0.1496, value/write=-0.1496 so it resists Tbl / protective. Routes: "
mod.cls_blocks.0.attn.h6,charged_hadron<-electron,B_tbl_minus_hqql,0.02472369745373726,0.034992702305316925,0.034992702305316925,16.951765060424805,0.02641259878873825,0.034992702305316925,0.034992702305316925,0.06123722903430462,0.034992702305316925,0.034992702305316925,0.034992702305316925,0.05248905345797539,mod.cls_blocks.0.attn,6,,,,,0,0,,0,,,0.06998540461063385,B_Tbl_push_read_write,"mod.cls_blocks.0.attn.h6 uses charged_hadron<-electron; natural A×grad=0.0350, value/write=0.0350 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,B_tbl_minus_hqql,0.027058488444278116,-0.025144179596712713,0.034736718982458115,9.027260027433696,0.007920114519564729,-0.025144179596712713,-0.025144179596712713,0.0464004491406836,-0.025144179596712713,-0.025144179596712713,-0.025144179596712713,0.03771626939506907,mod.cls_blocks.0.attn,6,,,,,0,0,,0,,,0.059880898579170824,B_Tbl_resist_or_protective_read_write,"mod.cls_blocks.0.attn.h6 uses neutral_hadron<-neutral_hadron; natural A×grad=-0.0251, value/write=-0.0251 so it resists Tbl / protective. Routes: "
mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,B_tbl_minus_hqql,0.03403892603359724,-0.024049087084437672,0.03377969298315676,12.4931909661544,0.005644927389527622,-0.024049087084437672,-0.024049087084437672,0.044518553872445694,-0.024049087084437672,-0.024049087084437672,-0.024049087084437672,0.03607363062665651,mod.cls_blocks.0.attn,4,,,,,0,0,,0,,,0.057828780067594426,B_Tbl_resist_or_protective_read_write,"mod.cls_blocks.0.attn.h4 uses neutral_hadron<-neutral_hadron; natural A×grad=-0.0240, value/write=-0.0240 so it resists Tbl / protective. Routes: "
mod.cls_blocks.0.attn.h6,CLS<-electron,B_tbl_minus_hqql,0.020312526263296604,0.02260740613564849,0.02260740613564849,14.609715461730957,0.022133931517601013,0.02260740613564849,0.02260740613564849,0.039562960737384856,0.02260740613564849,0.02260740613564849,0.02260740613564849,0.033911109203472733,mod.cls_blocks.0.attn,6,,,,,0,0,,0,,,0.04521481227129698,B_Tbl_push_read_write,"mod.cls_blocks.0.attn.h6 uses CLS<-electron; natural A×grad=0.0226, value/write=0.0226 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h0,CLS<-CLS,signed_hqql_tbl,0.03699051775038242,-0.016472167568281293,0.016472167568281293,64.16429901123047,0.021575002931058407,-0.04775355663150549,-0.016472167568281293,0.04446698777610436,-0.016472167568281293,-0.04775355663150549,-0.016472167568281293,0.04034894588403404,mod.cls_blocks.0.attn,0,,,,,0,0,,0,,,0.032944335136562586,weak_or_distributed,"mod.cls_blocks.0.attn.h0 uses CLS<-CLS; natural A×grad=-0.0165, value/write=-0.0165 so it resists Tbl / protective. Routes: "
mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,signed_hqql_tbl,0.03699051775038242,-0.016472167568281293,0.016472167568281293,64.16429901123047,0.021575002931058407,-0.04373633895172841,-0.016472167568281293,0.04245837893621582,-0.016472167568281293,-0.04373633895172841,-0.016472167568281293,0.038340337044145495,mod.cls_blocks.0.attn,0,,,,,0,0,,0,,,0.032944335136562586,weak_or_distributed,"mod.cls_blocks.0.attn.h0 uses charged_hadron<-CLS; natural A×grad=-0.0165, value/write=-0.0165 so it resists Tbl / protective. Routes: "
