objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,2,16,1.1333873383700848,1.1333873383700848,4.533549353480339,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,2,16,1.1333873383700848,1.1333873383700848,4.533549353480339,0.25
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,3,16,1.0697251223027706,1.0697251223027706,4.2789004892110825,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,3,16,1.0697251223027706,1.0697251223027706,4.2789004892110825,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,3,16,0.9051633663475513,0.9051633663475513,3.6206534653902054,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,3,16,0.9051633663475513,0.9051633663475513,3.6206534653902054,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,3,16,0.905163336545229,0.905163336545229,3.620653346180916,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,3,16,0.905163336545229,0.905163336545229,3.620653346180916,0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,2,16,0.6998604275286198,0.6998604275286198,2.799441710114479,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,2,16,0.6998604275286198,0.6998604275286198,2.799441710114479,0.25
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,103,16,0.6301639042794704,0.6425838191062212,-2.5646266732364893,-0.24571369588375092
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,103,16,0.6301639042794704,0.6425838191062212,-2.5646266732364893,-0.24571369588375092
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,3,16,-0.48005367652513087,0.48333327448926866,1.9202147061005235,-0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,3,16,-0.48005367652513087,0.48333327448926866,1.9202147061005235,-0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,2,16,-0.4201216856017709,0.4201216856017709,1.6804867424070835,-0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,2,16,-0.4201216856017709,0.4201216856017709,1.6804867424070835,-0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,2,16,-0.4201216627843678,0.4201216627843678,1.6804866511374712,-0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,2,16,-0.4201216627843678,0.4201216627843678,1.6804866511374712,-0.25
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,57,16,0.3488062247633934,0.3488062247633934,-1.0785948690026999,-0.32338947057724
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,57,16,0.3488062247633934,0.3488062247633934,-1.0785948690026999,-0.32338947057724
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,76,16,0.2853400665335357,0.2853400665335357,1.1581769175827503,0.24637001752853394
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,76,16,0.2853400665335357,0.2853400665335357,1.1581769175827503,0.24637001752853394
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,103,16,0.2653990751132369,0.2804404189810157,1.080115114338696,0.24571369588375092
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,103,16,0.2653990751132369,0.2804404189810157,1.080115114338696,0.24571369588375092
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,3,16,0.23579719429835677,0.4251460190862417,-0.9431887771934271,-0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,3,16,0.23579719429835677,0.4251460190862417,-0.9431887771934271,-0.25
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,2,16,-0.2635737732052803,0.2810536790639162,1.0542950928211212,-0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,2,16,-0.2635737732052803,0.2810536790639162,1.0542950928211212,-0.25
