objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.08148858696222305,0.7067229598760605,-0.2427706370751063,0.0,0.0,0.9494935969511668,0.7067229598760605,0.7067229598760605,1.1814697583516438
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.07744014076888561,0.4105018079280853,-0.2845897611405235,0.0,0.0,0.6950915690686088,0.4105018079280853,0.4105018079280853,0.7580475924623897
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.07428131625056267,0.16915122885257006,-0.023918452983101208,0.0,0.0,0.19306968183567128,0.16915122885257006,0.16915122885257006,0.2656860697704057
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.07339169457554817,0.11428065598011017,-0.18711536470800638,0.0,0.0,0.30139602068811655,0.11428065598011017,0.11428065598011017,0.26497866632416844
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.0,0.0,-0.4502551794052124,0.0,0.0,0.4502551794052124,0.0,0.0,0.2251275897026062
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h2,neutral_hadron<-electron,0.18820059299468994,-0.1376582682132721,0.0,0.0,0.0,-0.1376582682132721,-0.1376582682132721,0.1376582682132721,0.20648740231990814
signed_hqql_tbl,mod.cls_blocks.0.attn.h2,neutral_hadron<-electron,0.18820060789585114,-0.1376582831144333,-0.005653591360896826,-0.0058356234803795815,-0.006127703003585339,-0.13200469175353646,-0.1318226596340537,0.1376582831144333,0.20366062899120152
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.06863137148320675,0.07680380111560225,-0.040289360273163766,0.0,0.0,0.11709316138876602,0.07680380111560225,0.07680380111560225,0.13535038180998527
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-CLS,0.0,0.0,-0.2236291840672493,0.0,0.0,0.2236291840672493,0.0,0.0,0.11181459203362465
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-CLS,0.0,0.0,-0.1890642715152353,0.0,0.0,0.1890642715152353,0.0,0.0,0.09453213575761765
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-muon,0.0,0.0,0.15749157220125198,0.0014771990245208144,0.0002470326144248247,-0.15749157220125198,-0.0014771990245208144,0.0,0.07874578610062599
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-muon,0.0,0.0,0.15637033805251122,0.0,0.010840975679457188,-0.15637033805251122,0.0,0.0,0.07818516902625561
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,0.039547499269247055,0.04766535013914108,-0.011593065535028776,0.0,0.0,0.05925841567416986,0.04766535013914108,0.04766535013914108,0.07729455797622602
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.0392571734264493,0.04047104902565479,-0.019848406831442844,0.0,0.0,0.06031945585709764,0.04047104902565479,0.04047104902565479,0.07063077695420361
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.03194297891524103,0.0449592142055432,0.0,0.0,0.0,0.0449592142055432,0.0449592142055432,0.0449592142055432,0.0674388213083148
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.03896684758365154,0.0332767479121685,-0.026959743816405535,0.0,0.0,0.06023649172857404,0.0332767479121685,0.0332767479121685,0.06339499377645552
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,neutral_hadron<-electron,0.056189846247434616,-0.03788826987147331,0.0038077819626778364,0.0031521946657449007,-0.0015491364756599069,-0.04169605183415115,-0.04104046453721821,0.03788826987147331,0.05873629578854889
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,electron<-electron,0.0,0.0,0.11639489606022835,0.0,0.0,-0.11639489606022835,0.0,0.0,0.058197448030114174
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-muon,0.015566385351121426,0.0006123461062088609,0.11445875646313652,0.0014771990245208144,0.0022129411033044257,-0.11384641035692766,-0.0008648529183119535,0.0006123461062088609,0.05753555128467269
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,neutral_hadron<-electron,0.05618985742330551,-0.03788827732205391,0.0,0.0,0.0,-0.03788827732205391,-0.03788827732205391,0.03788827732205391,0.056832415983080864
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,electron<-electron,0.0,0.0,0.10581527836620808,0.0,0.0,-0.10581527836620808,0.0,0.0,0.05290763918310404
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-CLS,0.023121776059269905,0.03201730456203222,-0.006122091241801779,0.0,0.0,0.038139395803834,0.03201730456203222,0.03201730456203222,0.05108700246394922
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.0,0.0,-0.10216630324721336,0.0,0.0,0.10216630324721336,0.0,0.0,0.05108315162360668
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-electron,0.0,0.0,0.09737814962863922,0.0,-0.010510972701013088,-0.09737814962863922,0.0,0.0,0.04868907481431961
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-muon,0.0,0.0,0.0963143880168597,0.0,0.0,-0.0963143880168597,0.0,0.0,0.04815719400842985
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-CLS,0.022319324780255556,0.027103752363473177,-0.010015797670348547,0.0,0.0,0.037119550033821724,0.027103752363473177,0.027103752363473177,0.04566352738038404
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h2,CLS<-electron,0.06042051389813423,-0.029212455404922365,0.0,0.0,0.0,-0.029212455404922365,-0.029212455404922365,0.029212455404922365,0.043818683107383544
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-electron,0.046317458152770996,-0.027158098295331,0.0051167127676308155,-0.00022221036488190293,-0.00641836179420352,-0.03227481106296182,-0.0269358879304491,0.027158098295331,0.04329550382681191
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,neutral_hadron<-CLS,0.03635447286069393,0.025532598607242107,-0.007531684047232072,0.0,0.0,0.03306428265447418,0.025532598607242107,0.025532598607242107,0.04206473993447919
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,photon<-muon,0.0,0.0,0.08267820533365011,0.0,0.0006873105303384364,-0.08267820533365011,0.0,0.0,0.041339102666825056
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-CLS,0.021516873501241207,0.02219020016491413,-0.01540548400953412,0.0,0.0,0.03759568417444825,0.02219020016491413,0.02219020016491413,0.04098804225213826
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h1,neutral_hadron<-electron,0.046317458152770996,-0.027158098295331,0.0,0.0,0.0,-0.027158098295331,-0.027158098295331,0.027158098295331,0.0407371474429965
signed_hqql_tbl,mod.cls_blocks.0.attn.h2,CLS<-electron,0.057694189622998236,-0.027429232967551797,-0.004113014754174011,-0.003610936226323247,-0.0017939285062311683,-0.023316218213377787,-0.02381829674122855,0.027429232967551797,0.039087342074240694
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-CLS,0.03376967692747712,0.01926576718688011,-0.009893192996969447,0.0,0.0,0.029158960183849558,0.01926576718688011,0.01926576718688011,0.03384524727880489
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,muon<-muon,0.0,0.0,0.06269306192795436,0.0,0.0,-0.06269306192795436,0.0,0.0,0.03134653096397718
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-muon,0.0,0.0,-0.06138682924211025,0.0005395088228397071,-0.011006797663867474,0.06138682924211025,-0.0005395088228397071,0.0,0.030693414621055126
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.030363116413354874,0.01199434469971392,-0.023502155517538387,0.008850440382957458,-0.025170600910981496,0.03549650021725231,0.003143904316756461,0.01199434469971392,0.029742594808340073
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-electron,0.02880465630441904,-0.0007852201582863927,0.05043139842538429,0.00029499443553504534,0.0005725396913476288,-0.05121661858367069,-0.0010802145938214381,0.0007852201582863927,0.026393529450121737
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,charged_hadron<-CLS,0.03118488099426031,0.012998935766518116,-0.012602989096194506,0.0,0.0,0.02560192486271262,0.012998935766518116,0.012998935766518116,0.025799898197874427
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-electron,0.03537888787686825,-0.00749499446246773,0.028463835528652583,0.003737546445336193,-0.0011226151837036014,-0.035958829991120315,-0.011232540907803923,0.00749499446246773,0.02547440945802789
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-muon,0.013615194708108902,-0.004428116604685783,-0.04486030340194702,0.0,-0.005525178741663694,0.04043218679726124,-0.004428116604685783,0.004428116604685783,0.024644210003316402
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-charged_hadron,0.022924919855104735,-0.012127888098690812,0.009160488363235228,-0.0002306650801584488,0.004160349261683394,-0.02128837646192604,-0.011897223018532363,0.012127888098690812,0.022772076329653834
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,0.02583511143314595,0.014963269433272737,0.0,0.0,0.0,0.014963269433272737,0.014963269433272737,0.014963269433272737,0.022444904149909104
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,CLS<-muon,0.033629730343818665,-0.000150359672261402,0.044349372110445984,2.3827415134292096e-05,-0.0003378094982811793,-0.044499731782707386,-0.0001741870873956941,0.000150359672261402,0.022400225563615095
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-electron,0.04237591400742531,-0.00848115700064227,0.017837204970419407,0.0004944215397699736,-0.0037135318852961063,-0.026318361971061677,-0.008975578540412244,0.00848115700064227,0.02164033798617311
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-muon,0.0,0.0,0.041374944150447845,0.0,0.009526688605546951,-0.041374944150447845,0.0,0.0,0.020687472075223923
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-muon,0.028042735531926155,-0.007621308788657188,0.014745082327863201,0.006905433721840382,0.007693807516867916,-0.02236639111652039,-0.01452674251049757,0.007621308788657188,0.018804504346917383
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,neutral_hadron<-electron,0.05854378640651703,-0.011233853176236153,0.0016765337204560637,0.00199656980112195,0.0013314449461176991,-0.012910386896692216,-0.013230422977358103,0.011233853176236153,0.01768904662458226
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-muon,0.013615194708108902,-0.004428116604685783,-0.030885346233844757,0.0005395088228397071,-0.00537370570236817,0.026457229629158974,-0.0049676254275254905,0.004428116604685783,0.01765673141926527
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-electron,0.030407822458073497,-0.00017588984337635338,0.034616941159280636,0.001615024964848999,0.006007524556480348,-0.03479283100265699,-0.0017909148082253523,0.00017588984337635338,0.017572305344704848
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,muon<-muon,0.0,0.0,0.03458204803367456,0.0,0.0,-0.03458204803367456,0.0,0.0,0.01729102401683728
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-electron,0.02163909897208214,-0.00865921977092512,0.008436955877446703,0.0004281791625544429,-0.0011911825858987868,-0.017096175648371823,-0.009087398933479563,0.00865921977092512,0.01720730759511103
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h7,neutral_hadron<-electron,0.058543793857097626,-0.011233854107558727,0.0,0.0,0.0,-0.011233854107558727,-0.011233854107558727,0.011233854107558727,0.01685078116133809
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.03133600660496288,0.011220368427327938,0.0,0.0,0.0,0.011220368427327938,0.011220368427327938,0.011220368427327938,0.016830552640991907
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,photon<-electron,0.0,0.0,0.03350372239947319,0.0,-0.007332609500735998,-0.03350372239947319,0.0,0.0,0.016751861199736595
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-muon,0.0,0.0,0.033407685317797586,0.0,0.019066903740167618,-0.033407685317797586,0.0,0.0,0.016703842658898793
signed_hqql_tbl,mod.cls_blocks.1.attn.h5,charged_hadron<-electron,0.09884781553409994,0.011212880131097336,0.00024918699637055397,0.012479176788474433,2.3350579795078374e-05,0.010963693134726782,-0.0012662966573770973,0.011212880131097336,0.016694726698460727
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-electron,0.022162876557558775,-0.009856850701908115,0.003654225574185451,0.003061627270653844,0.009477437241002917,-0.013511076276093567,-0.01291847797256196,0.009856850701908115,0.0166123888399549
B_tbl_minus_hqql,mod.cls_blocks.1.attn.h5,charged_hadron<-electron,0.0991989993781317,0.010905637564064818,0.0,0.0,0.0,0.010905637564064818,0.010905637564064818,0.010905637564064818,0.016358456346097228
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,muon<-muon,0.0,0.0,0.03256117055813471,0.0,0.0,-0.03256117055813471,0.0,0.0,0.016280585279067356
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.06298142671585083,-0.015543626621365547,-0.01633138512261212,0.0,0.0,0.0007877585012465715,-0.015543626621365547,0.015543626621365547,0.015937505871988833
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-electron,0.03749265894293785,-0.003851778246462345,0.02020027253976358,0.0014151477153063752,0.0023801075585652143,-0.024052050786225923,-0.005266925961768721,0.003851778246462345,0.015877803639575305
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,charged_hadron<-electron,0.021051069488748908,-0.010380305524449795,0.0,0.0,0.0,-0.010380305524449795,-0.010380305524449795,0.010380305524449795,0.015570458286674693
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,CLS<-electron,0.08636454618535935,0.0033478930054116063,0.02709555759169494,-0.000102911440222897,-3.470834531071887e-05,-0.023747664586283333,0.0034508044456345033,0.0033478930054116063,0.015221725298553273
signed_hqql_tbl,mod.cls_blocks.1.attn.h5,CLS<-electron,0.07950837705284357,0.008957698412268655,-0.0015750698206440056,0.0058436623876332305,-0.0032034916357588372,0.010532768232912661,0.0031140360246354245,0.008957698412268655,0.014224082528724986
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,electron<-electron,0.0,0.0,0.027897512540221214,0.0,0.0,-0.027897512540221214,0.0,0.0,0.013948756270110607
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-electron,0.041390527971088886,-0.003811921676970087,0.01626760729899009,0.0012110534444218501,-0.0005515781231224537,-0.020079528975960177,-0.005022975121391937,0.003811921676970087,0.013851686164950175
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-electron,0.020749653689563274,-0.009077983722090722,0.0,0.0,0.0,-0.009077983722090722,-0.009077983722090722,0.009077983722090722,0.013616975583136083
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-muon,0.03064223751425743,0.0044596330262720585,0.022466256930783857,0.0007987222634255886,0.006251666073997815,-0.018006623904511798,0.00366091076284647,0.0044596330262720585,0.013462944978527958
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,electron<-electron,0.0,0.0,0.0269241314381361,0.0,0.0,-0.0269241314381361,0.0,0.0,0.01346206571906805
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,charged_hadron<-electron,0.032229877077043056,-0.0020062595140188932,0.02021816186606884,0.0008337256294908002,0.004519207286648452,-0.022224421380087733,-0.0028399851435096934,0.0020062595140188932,0.01311847020406276
B_tbl_minus_hqql,mod.cls_blocks.1.attn.h5,CLS<-electron,0.0797893249662593,0.00871190432953881,0.0,0.0,0.0,0.00871190432953881,0.00871190432953881,0.00871190432953881,0.013067856494308215
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-photon,0.01737592073090105,-0.00867792483733361,0.0,0.0,0.0,-0.00867792483733361,-0.00867792483733361,0.00867792483733361,0.013016887256000417
