objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,4,16,1.4262946359813213,1.4262946359813213,5.705178543925285,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,4,16,1.4262946359813213,1.4262946359813213,5.705178543925285,0.25
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,3,16,1.0697251223027706,1.0697251223027706,4.2789004892110825,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,3,16,1.0697251223027706,1.0697251223027706,4.2789004892110825,0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,4,16,1.030793134123087,1.030793134123087,4.123172536492348,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,4,16,1.030793134123087,1.030793134123087,4.123172536492348,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,3,16,0.9463423155248165,0.9463423155248165,3.785369262099266,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,3,16,0.9463423155248165,0.9463423155248165,3.785369262099266,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,3,16,0.9463422782719135,0.9463422782719135,3.785369113087654,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,3,16,0.9463422782719135,0.9463422782719135,3.785369113087654,0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,3,16,-0.8033054061233997,0.8033054061233997,3.213221624493599,-0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,3,16,-0.8033054061233997,0.8033054061233997,3.213221624493599,-0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,4,16,-0.6739131463691592,0.6739131463691592,2.695652585476637,-0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,4,16,-0.6739131463691592,0.6739131463691592,2.695652585476637,-0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,4,16,-0.673913131467998,0.673913131467998,2.695652525871992,-0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,4,16,-0.673913131467998,0.673913131467998,2.695652525871992,-0.25
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,8,16,0.5212335325777531,0.5212335325777531,-2.1342054195702076,-0.24422837793827057
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,8,16,0.5212335325777531,0.5212335325777531,-2.1342054195702076,-0.24422837793827057
