objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,7,16,1.1021133717149496,1.1021133717149496,4.408453486859798,0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,7,16,1.1021133717149496,1.1021133717149496,4.408453486859798,0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,7,16,1.0436050705611706,1.0436050705611706,4.174420282244682,0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,7,16,1.0436050705611706,1.0436050705611706,4.174420282244682,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,7,16,1.0436050686985254,1.0436050686985254,4.174420274794102,0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,7,16,1.0436050686985254,1.0436050686985254,4.174420274794102,0.25
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,6,16,0.9376625511795282,0.9376625511795282,3.750650204718113,0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,6,16,0.9376625511795282,0.9376625511795282,3.750650204718113,0.25
B_tbl_minus_hqql,mod.fc.0,output,B_Hqql_to_Tbl,6,16,-0.8336519412696362,0.8336519412696362,3.3346077650785446,-0.25
B_tbl_minus_hqql,mod.fc,output,B_Hqql_to_Tbl,6,16,-0.8336519412696362,0.8336519412696362,3.3346077650785446,-0.25
signed_hqql_tbl,mod.fc.0,output,B_Hqql_to_Tbl,6,16,-0.8336519245058298,0.8336519245058298,3.3346076980233192,-0.25
signed_hqql_tbl,mod.fc,output,B_Hqql_to_Tbl,6,16,-0.8336519245058298,0.8336519245058298,3.3346076980233192,-0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,6,16,0.8177930191159248,0.8177930191159248,3.2711720764636993,0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,6,16,0.8177930191159248,0.8177930191159248,3.2711720764636993,0.25
signed_hqql_tbl,mod.fc.0,output,C_Tbl_correct,6,16,-0.7651869375258684,0.7651869375258684,3.0607477501034737,-0.25
signed_hqql_tbl,mod.fc,output,C_Tbl_correct,6,16,-0.7651869375258684,0.7651869375258684,3.0607477501034737,-0.25
signed_hqql_tbl,mod.fc.0,output,D_Tbl_to_Hqql,7,16,-0.5573020055890083,0.6065635122358799,2.2292080223560333,-0.25
signed_hqql_tbl,mod.fc,output,D_Tbl_to_Hqql,7,16,-0.5573020055890083,0.6065635122358799,2.2292080223560333,-0.25
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,7,16,-0.3582595558837056,0.4176199259236455,1.4330382235348225,-0.25
signed_hqql_tbl,mod.fc,output,A_Hqql_correct,7,16,-0.3582595558837056,0.4176199259236455,1.4330382235348225,-0.25
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,18,16,0.20085399458184838,0.20085399458184838,0.5503793191164732,0.3649373948574066
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,18,16,0.20085399458184838,0.20085399458184838,0.5503793191164732,0.3649373948574066
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,79,16,0.1627505267970264,0.16428014496341348,-0.9463279927149415,-0.1719810962677002
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,79,16,0.1627505267970264,0.16428014496341348,-0.9463279927149415,-0.1719810962677002
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,66,14,0.13851590933544294,0.13851590933544294,-0.6128080822527409,-0.2260347306728363
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,66,14,0.13851590933544294,0.13851590933544294,-0.6128080822527409,-0.2260347306728363
