source,target,kind,weight,formula,src_label,tgt_label,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
classifier:mod.fc,objective:label_Hcc-label_Zqq,classifier_to_objective,1.0,logits=fc(z),label_Zqq,label_Hcc,,,,,,,,,
classifier_dim:fc_dim_79,classifier:mod.fc,linear_direction,1.0129703283309937,,label_Zqq,label_Hcc,79,,,,,,,,
classifier_dim:fc_dim_10,classifier:mod.fc,linear_direction,-0.9937915802001953,,label_Zqq,label_Hcc,10,,,,,,,,
classifier_dim:fc_dim_8,classifier:mod.fc,linear_direction,-0.9532447457313538,,label_Zqq,label_Hcc,8,,,,,,,,
classifier_dim:fc_dim_2,classifier:mod.fc,linear_direction,-0.8504862785339355,,label_Zqq,label_Hcc,2,,,,,,,,
classifier_dim:fc_dim_66,classifier:mod.fc,linear_direction,0.7084987163543701,,label_Zqq,label_Hcc,66,,,,,,,,
classifier_dim:fc_dim_121,classifier:mod.fc,linear_direction,0.7050638198852539,,label_Zqq,label_Hcc,121,,,,,,,,
classifier_dim:fc_dim_45,classifier:mod.fc,linear_direction,0.6071857810020447,,label_Zqq,label_Hcc,45,,,,,,,,
classifier_dim:fc_dim_18,classifier:mod.fc,linear_direction,0.5055798292160034,,label_Zqq,label_Hcc,18,,,,,,,,
classifier_dim:fc_dim_76,classifier:mod.fc,linear_direction,0.4995580315589905,,label_Zqq,label_Hcc,76,,,,,,,,
classifier_dim:fc_dim_3,classifier:mod.fc,linear_direction,0.39634543657302856,,label_Zqq,label_Hcc,3,,,,,,,,
classifier_dim:fc_dim_57,classifier:mod.fc,linear_direction,0.3537442982196808,,label_Zqq,label_Hcc,57,,,,,,,,
classifier_dim:fc_dim_23,classifier:mod.fc,linear_direction,-0.3311540186405182,,label_Zqq,label_Hcc,23,,,,,,,,
classifier_dim:fc_dim_82,classifier:mod.fc,linear_direction,0.3028479218482971,,label_Zqq,label_Hcc,82,,,,,,,,
classifier_dim:fc_dim_58,classifier:mod.fc,linear_direction,0.2851003408432007,,label_Zqq,label_Hcc,58,,,,,,,,
classifier_dim:fc_dim_91,classifier:mod.fc,linear_direction,-0.2575779855251312,,label_Zqq,label_Hcc,91,,,,,,,,
classifier_dim:fc_dim_54,classifier:mod.fc,linear_direction,0.25316715240478516,,label_Zqq,label_Hcc,54,,,,,,,,
classifier_dim:fc_dim_96,classifier:mod.fc,linear_direction,-0.2272307574748993,,label_Zqq,label_Hcc,96,,,,,,,,
classifier_dim:fc_dim_123,classifier:mod.fc,linear_direction,-0.22343184053897858,,label_Zqq,label_Hcc,123,,,,,,,,
classifier_dim:fc_dim_103,classifier:mod.fc,linear_direction,0.169114351272583,,label_Zqq,label_Hcc,103,,,,,,,,
classifier_dim:fc_dim_34,classifier:mod.fc,linear_direction,-0.0480010062456131,,label_Zqq,label_Hcc,34,,,,,,,,
classifier_dim:fc_dim_80,classifier:mod.fc,linear_direction,0.028266608715057373,,label_Zqq,label_Hcc,80,,,,,,,,
classifier_dim:fc_dim_6,classifier:mod.fc,linear_direction,-0.018253885209560394,,label_Zqq,label_Hcc,6,,,,,,,,
classifier_dim:fc_dim_110,classifier:mod.fc,linear_direction,0.016404349356889725,,label_Zqq,label_Hcc,110,,,,,,,,
classifier_dim:fc_dim_124,classifier:mod.fc,linear_direction,0.0009466931223869324,,label_Zqq,label_Hcc,124,,,,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.5415603285655379,,,,,signed_hqql_tbl,C_Tbl_correct,0.5415603285655379,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.4527528192847967,,,,,signed_hqql_tbl,C_Tbl_correct,0.4527528192847967,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.21712430170737207,,,,,signed_hqql_tbl,A_Hqql_correct,0.5747527303174138,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.2697971500456333,,,,,signed_hqql_tbl,A_Hqql_correct,0.2697971500456333,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.24187222681939602,,,,,signed_hqql_tbl,A_Hqql_correct,0.24187222681939602,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.2179694294463843,,,,,signed_hqql_tbl,A_Hqql_correct,0.27213391684927046,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.21947127161547542,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.21947127161547542,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.21947125531733036,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.21947125531733036,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.17998992069624364,,,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.17998992069624364,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.17998988344334066,,,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.17998988344334066,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.10409137059468776,,,,,signed_hqql_tbl,C_Tbl_correct,0.44207589654251933,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.1321589391445741,,,,,signed_hqql_tbl,A_Hqql_correct,0.3207775857299566,,,,,
