objective,head_id,pair_role,B_mean_A,B_mean_AxGrad,A_mean_AxGrad,C_mean_AxGrad,D_mean_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,abs_B_mean_AxGrad,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.08488602563738823,1.4208711683750153,-1.205852448940277,0.0,0.0,2.6267236173152924,1.4208711683750153,1.4208711683750153,2.7342329770326614
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-CLS,0.0871142353862524,0.9999879896640778,-0.5290187092032284,0.0,0.0,1.5290066988673061,0.9999879896640778,0.9999879896640778,1.7644913390977308
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.07114683836698532,0.7484546899795532,-0.4922245774756778,0.0,0.0,1.240679267455231,0.7484546899795532,0.7484546899795532,1.3687943237071687
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.0709828082472086,0.4620637595653534,-0.42280231416225433,0.0,0.0,0.8848660737276077,0.4620637595653534,0.4620637595653534,0.9044967964291573
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.10753805190324783,0.4097549319267273,-0.21270803237954775,0.0,0.0,0.622462964306275,0.4097549319267273,0.4097549319267273,0.7209864140798647
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-CLS,0.07196978200227022,0.3567325212061405,-0.25253914430504665,0.0,0.0,0.6092716655111872,0.3567325212061405,0.3567325212061405,0.6613683539617341
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.06276064366102219,0.2722553312778473,-0.23638870219954036,0.0,0.0,0.5086440334773876,0.2722553312778473,0.2722553312778473,0.5265773480165411
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.08315286785364151,0.230547234416008,-0.19824865212043127,0.0,0.0,0.4287958865364393,0.230547234416008,0.230547234416008,0.44494517768422764
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.04451490938663483,0.18356060981750488,0.0,0.0,0.0,0.18356060981750488,0.18356060981750488,0.18356060981750488,0.2753409147262573
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,0.04334487691521645,0.1634866027161479,0.0002282520648665153,0.11504598188659419,-0.22208428042275566,0.1632583506512814,0.04844062082955371,0.1634866027161479,0.24511577804178858
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.04209461957216263,0.08302970454096795,0.0,0.0,0.0,0.08302970454096795,0.08302970454096795,0.08302970454096795,0.12454455681145192
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-CLS,0.04224119707942009,0.06251551955938339,-0.05789288133382797,0.0,0.0,0.12040840089321136,0.06251551955938339,0.06251551955938339,0.12271972000598907
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-electron,0.03265126422047615,-0.07866202294826508,0.0,0.0,0.0,-0.07866202294826508,-0.07866202294826508,0.07866202294826508,0.11799303442239761
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,photon<-CLS,0.026792642660439014,0.0597226545214653,-0.05376921780407429,0.0,0.0,0.11349187232553959,0.0597226545214653,0.0597226545214653,0.1164685906842351
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.03633584454655647,0.07188831996172666,-0.00026592383017906774,0.0578340972247331,-0.07345636444432395,0.07215424379190573,0.014054222736993562,0.07188831996172666,0.10796544185767953
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.04232607362791896,0.03904869197867811,-0.023045782072586007,0.0,0.0,0.062094474051264115,0.03904869197867811,0.03904869197867811,0.07009592900431016
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-CLS,0.026283104438334703,0.03901183046400547,-0.018057587472867453,0.0,0.0,0.057069417936872924,0.03901183046400547,0.03901183046400547,0.06754653943244193
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-electron,0.14774785935878754,0.044947486370801926,0.00266758119687438,0.0031090770789887756,0.004689777153544128,0.042279905173927546,0.04183840929181315,0.044947486370801926,0.0660874389577657
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,0.030010960676840375,0.041422165890357326,0.0008567227852634258,0.04892167975337526,-0.09331766960646123,0.0405654431050939,-0.007499513863017934,0.041422165890357326,0.061704887442904276
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,0.03044188166303294,0.03859585745792304,0.0,0.0,0.0,0.03859585745792304,0.03859585745792304,0.03859585745792304,0.05789378618688455
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,charged_hadron<-CLS,0.022310106083750725,0.03230959549546242,-0.014866217256481335,0.0,0.0,0.047175812751943755,0.03230959549546242,0.03230959549546242,0.055897501871434295
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h7,photon<-electron,0.12413713335990906,-0.036466434597969055,0.0,0.0,0.0,-0.036466434597969055,-0.036466434597969055,0.036466434597969055,0.05469965189695358
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,photon<-electron,0.1151813343167305,0.035333938896656036,0.0,0.0,0.0,0.035333938896656036,0.035333938896656036,0.035333938896656036,0.053000908344984055
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h5,photon<-electron,0.08923451602458954,0.03484167531132698,0.0,0.0,0.0,0.03484167531132698,0.03484167531132698,0.03484167531132698,0.05226251296699047
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,0.021886412242446283,-0.023999265837247926,0.025017255986178363,-0.005900269508900413,0.02063542422724933,-0.04901652182342629,-0.018098996328347515,0.023999265837247926,0.04850752674896107
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-electron,0.022889018058776855,-0.030217855392644804,0.0,0.0,0.0,-0.030217855392644804,-0.030217855392644804,0.030217855392644804,0.045326783088967204
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-photon,0.018451173590798665,0.029249787967429202,0.0,0.0,0.0,0.029249787967429202,0.029249787967429202,0.029249787967429202,0.0438746819511438
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,photon<-CLS,0.028914278373122215,0.019692855887115,-0.019127308391034603,0.0,0.0,0.038820164278149605,0.019692855887115,0.019692855887115,0.039102938026189804
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-electron,0.04664403200149536,-0.022299127653241158,0.008426833897829056,-0.002928539179265499,0.010830598999746144,-0.030725961551070213,-0.01937058847397566,0.022299127653241158,0.037662108428776264
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,0.030406823381781578,0.018229668959975243,-0.02017740289341997,0.0,0.0,0.03840707185339522,0.018229668959975243,0.018229668959975243,0.03743320488667285
