patch,layer,group,class_id,class_label,n,base_acc,patch_acc,acc_drop,pred_logit_drop
edge_channel_head_zero,0,ch32:40,3,label_Hgg,256,0.69140625,0.66796875,0.0234375,0.5605072975158691
edge_channel_head_zero,1,ch64:80,3,label_Hgg,256,0.69140625,0.703125,-0.01171875,0.5232076644897461
edge_channel_head_zero,1,ch32:48,3,label_Hgg,256,0.69140625,0.359375,0.33203125,0.45986342430114746
edge_channel_head_zero,2,ch128:160,3,label_Hgg,256,0.69140625,0.77734375,-0.0859375,0.35438060760498047
edge_channel_head_zero,2,ch96:128,3,label_Hgg,256,0.69140625,0.7265625,-0.03515625,0.23118856549263
edge_channel_head_zero,1,ch0:16,3,label_Hgg,256,0.69140625,0.62890625,0.0625,0.18416687846183777
edge_channel_head_zero,2,ch192:224,3,label_Hgg,256,0.69140625,0.70703125,-0.015625,0.07041671127080917
edge_channel_head_zero,2,ch32:64,3,label_Hgg,256,0.69140625,0.796875,-0.10546875,0.02212413214147091
edge_channel_head_zero,1,ch80:96,3,label_Hgg,256,0.69140625,0.6328125,0.05859375,-0.01818377897143364
edge_channel_head_zero,1,ch16:32,5,label_Hqql,256,0.95703125,0.8203125,0.13671875,5.942254543304443
edge_channel_head_zero,0,ch40:48,5,label_Hqql,256,0.95703125,0.75390625,0.203125,5.6706647872924805
edge_channel_head_zero,2,ch224:256,5,label_Hqql,256,0.95703125,0.9453125,0.01171875,4.113880157470703
edge_channel_head_zero,1,ch112:128,5,label_Hqql,256,0.95703125,0.87109375,0.0859375,2.259629249572754
edge_channel_head_zero,2,ch128:160,5,label_Hqql,256,0.95703125,0.94140625,0.015625,2.2104499340057373
edge_channel_head_zero,1,ch80:96,5,label_Hqql,256,0.95703125,0.92578125,0.03125,2.169729232788086
edge_channel_head_zero,0,ch8:16,5,label_Hqql,256,0.95703125,0.89453125,0.0625,1.9025940895080566
edge_channel_head_zero,0,ch48:56,5,label_Hqql,256,0.95703125,0.8828125,0.07421875,1.3435933589935303
edge_channel_head_zero,2,ch64:96,5,label_Hqql,256,0.95703125,0.94921875,0.0078125,1.2641518115997314
edge_channel_head_zero,1,ch96:112,5,label_Hqql,256,0.95703125,0.890625,0.06640625,1.190312147140503
edge_channel_head_zero,0,ch56:64,5,label_Hqql,256,0.95703125,0.86328125,0.09375,1.086672306060791
edge_channel_head_zero,2,ch0:32,5,label_Hqql,256,0.95703125,0.9375,0.01953125,0.9546437859535217
edge_channel_head_zero,0,ch24:32,5,label_Hqql,256,0.95703125,0.8671875,0.08984375,0.9049720168113708
edge_channel_head_zero,2,ch160:192,5,label_Hqql,256,0.95703125,0.94921875,0.0078125,0.753145694732666
edge_channel_head_zero,1,ch32:48,5,label_Hqql,256,0.95703125,0.9609375,-0.00390625,0.6420742869377136
edge_channel_head_zero,1,ch0:16,5,label_Hqql,256,0.95703125,0.94921875,0.0078125,0.4776413142681122
edge_channel_head_zero,1,ch48:64,5,label_Hqql,256,0.95703125,0.9453125,0.01171875,0.44881772994995117
edge_channel_head_zero,0,ch0:8,5,label_Hqql,256,0.95703125,0.94140625,0.015625,0.39397120475769043
edge_channel_head_zero,0,ch16:24,5,label_Hqql,256,0.95703125,0.953125,0.00390625,0.3900219798088074
edge_channel_head_zero,2,ch192:224,5,label_Hqql,256,0.95703125,0.9453125,0.01171875,0.22160468995571136
edge_channel_head_zero,2,ch96:128,5,label_Hqql,256,0.95703125,0.9609375,-0.00390625,0.16716720163822174
edge_channel_head_zero,0,ch32:40,5,label_Hqql,256,0.95703125,0.96484375,-0.0078125,0.1377032846212387
edge_channel_head_zero,2,ch32:64,5,label_Hqql,256,0.95703125,0.96484375,-0.0078125,0.06972596794366837
edge_channel_head_zero,1,ch64:80,5,label_Hqql,256,0.95703125,0.9609375,-0.00390625,-0.011473999358713627
edge_channel_head_zero,1,ch16:32,0,label_QCD,256,0.69921875,0.69140625,0.0078125,5.273980140686035
edge_channel_head_zero,0,ch40:48,0,label_QCD,256,0.69921875,0.6640625,0.03515625,3.317188262939453
edge_channel_head_zero,2,ch64:96,0,label_QCD,256,0.69921875,0.65234375,0.046875,2.9693679809570312
edge_channel_head_zero,2,ch224:256,0,label_QCD,256,0.69921875,0.67578125,0.0234375,2.8895606994628906
edge_channel_head_zero,1,ch112:128,0,label_QCD,256,0.69921875,0.76171875,-0.0625,0.9704158902168274
edge_channel_head_zero,0,ch24:32,0,label_QCD,256,0.69921875,0.68359375,0.015625,0.7480183839797974
edge_channel_head_zero,0,ch32:40,0,label_QCD,256,0.69921875,0.67578125,0.0234375,0.7074609398841858
edge_channel_head_zero,1,ch32:48,0,label_QCD,256,0.69921875,0.58203125,0.1171875,0.5775556564331055
edge_channel_head_zero,0,ch8:16,0,label_QCD,256,0.69921875,0.4296875,0.26953125,0.5756780505180359
edge_channel_head_zero,0,ch56:64,0,label_QCD,256,0.69921875,0.765625,-0.06640625,0.41321027278900146
edge_channel_head_zero,2,ch128:160,0,label_QCD,256,0.69921875,0.71484375,-0.015625,0.3980274796485901
edge_channel_head_zero,1,ch64:80,0,label_QCD,256,0.69921875,0.66796875,0.03125,-0.3856342136859894
edge_channel_head_zero,2,ch96:128,0,label_QCD,256,0.69921875,0.69921875,0.0,0.3546093702316284
edge_channel_head_zero,1,ch96:112,0,label_QCD,256,0.69921875,0.64453125,0.0546875,-0.3245718479156494
edge_channel_head_zero,1,ch80:96,0,label_QCD,256,0.69921875,0.671875,0.02734375,-0.23159517347812653
edge_channel_head_zero,0,ch48:56,0,label_QCD,256,0.69921875,0.83203125,-0.1328125,0.22567929327487946
edge_channel_head_zero,2,ch192:224,0,label_QCD,256,0.69921875,0.7421875,-0.04296875,0.21629348397254944
edge_channel_head_zero,1,ch0:16,0,label_QCD,256,0.69921875,0.734375,-0.03515625,0.2146475911140442
edge_channel_head_zero,2,ch0:32,0,label_QCD,256,0.69921875,0.703125,-0.00390625,0.19161076843738556
edge_channel_head_zero,0,ch16:24,0,label_QCD,256,0.69921875,0.58203125,0.1171875,0.188543438911438
edge_channel_head_zero,0,ch0:8,0,label_QCD,256,0.69921875,0.5546875,0.14453125,-0.07808957993984222
edge_channel_head_zero,1,ch48:64,0,label_QCD,256,0.69921875,0.68359375,0.015625,-0.05774425342679024
edge_channel_head_zero,2,ch32:64,0,label_QCD,256,0.69921875,0.75,-0.05078125,0.043779805302619934
edge_channel_head_zero,2,ch160:192,0,label_QCD,256,0.69921875,0.7265625,-0.02734375,-0.03815791383385658
edge_channel_head_zero,2,ch224:256,9,label_Tbl,256,0.96875,0.98046875,-0.01171875,4.471817970275879
edge_channel_head_zero,1,ch16:32,9,label_Tbl,256,0.96875,0.98828125,-0.01953125,3.8600411415100098
edge_channel_head_zero,1,ch80:96,9,label_Tbl,256,0.96875,0.875,0.09375,2.4966888427734375
edge_channel_head_zero,0,ch40:48,9,label_Tbl,256,0.96875,0.98046875,-0.01171875,2.464913845062256
edge_channel_head_zero,1,ch112:128,9,label_Tbl,256,0.96875,0.9921875,-0.0234375,2.362290859222412
edge_channel_head_zero,2,ch128:160,9,label_Tbl,256,0.96875,0.953125,0.015625,2.1596832275390625
edge_channel_head_zero,0,ch0:8,9,label_Tbl,256,0.96875,0.7734375,0.1953125,1.9491182565689087
edge_channel_head_zero,0,ch8:16,9,label_Tbl,256,0.96875,0.8359375,0.1328125,1.8484084606170654
edge_channel_head_zero,1,ch32:48,9,label_Tbl,256,0.96875,0.9375,0.03125,1.714118480682373
edge_channel_head_zero,2,ch64:96,9,label_Tbl,256,0.96875,0.97265625,-0.00390625,1.545302391052246
edge_channel_head_zero,2,ch0:32,9,label_Tbl,256,0.96875,0.9765625,-0.0078125,1.391063928604126
edge_channel_head_zero,0,ch48:56,9,label_Tbl,256,0.96875,0.9765625,-0.0078125,1.3613855838775635
edge_channel_head_zero,2,ch32:64,9,label_Tbl,256,0.96875,0.95703125,0.01171875,1.087471604347229
edge_channel_head_zero,0,ch16:24,9,label_Tbl,256,0.96875,0.8125,0.15625,0.7412099242210388
edge_channel_head_zero,2,ch160:192,9,label_Tbl,256,0.96875,0.9453125,0.0234375,0.7166411876678467
edge_channel_head_zero,1,ch96:112,9,label_Tbl,256,0.96875,0.98046875,-0.01171875,0.6083266735076904
edge_channel_head_zero,0,ch56:64,9,label_Tbl,256,0.96875,0.98828125,-0.01953125,0.2769699692726135
edge_channel_head_zero,0,ch32:40,9,label_Tbl,256,0.96875,0.9453125,0.0234375,-0.18597522377967834
edge_channel_head_zero,1,ch48:64,9,label_Tbl,256,0.96875,0.9453125,0.0234375,0.18041475117206573
edge_channel_head_zero,1,ch64:80,9,label_Tbl,256,0.96875,0.9375,0.03125,-0.17691153287887573
edge_channel_head_zero,2,ch192:224,9,label_Tbl,256,0.96875,0.98046875,-0.01171875,-0.09902581572532654
edge_channel_head_zero,2,ch96:128,9,label_Tbl,256,0.96875,0.96875,0.0,-0.05590636283159256
edge_channel_head_zero,1,ch0:16,9,label_Tbl,256,0.96875,0.9609375,0.0078125,-0.04964267462491989
edge_channel_head_zero,0,ch24:32,9,label_Tbl,256,0.96875,0.9765625,-0.0078125,0.028842853382229805
edge_channel_head_zero,1,ch16:32,8,label_Tbqq,256,0.90625,0.98046875,-0.07421875,7.596736907958984
edge_channel_head_zero,2,ch224:256,8,label_Tbqq,256,0.90625,0.953125,-0.046875,3.335803270339966
edge_channel_head_zero,1,ch112:128,8,label_Tbqq,256,0.90625,0.93359375,-0.02734375,3.064828634262085
edge_channel_head_zero,0,ch40:48,8,label_Tbqq,256,0.90625,0.9453125,-0.0390625,2.005079746246338
edge_channel_head_zero,0,ch16:24,8,label_Tbqq,256,0.90625,0.73828125,0.16796875,1.8746132850646973
edge_channel_head_zero,0,ch48:56,8,label_Tbqq,256,0.90625,0.69140625,0.21484375,1.5846569538116455
edge_channel_head_zero,0,ch8:16,8,label_Tbqq,256,0.90625,0.83984375,0.06640625,1.2737312316894531
edge_channel_head_zero,2,ch192:224,8,label_Tbqq,256,0.90625,0.83984375,0.06640625,1.0973036289215088
edge_channel_head_zero,0,ch24:32,8,label_Tbqq,256,0.90625,0.9453125,-0.0390625,1.0851620435714722
edge_channel_head_zero,1,ch48:64,8,label_Tbqq,256,0.90625,0.8828125,0.0234375,0.9447934627532959
edge_channel_head_zero,2,ch128:160,8,label_Tbqq,256,0.90625,0.8515625,0.0546875,0.8847604990005493
edge_channel_head_zero,1,ch96:112,8,label_Tbqq,256,0.90625,0.9140625,-0.0078125,0.6923566460609436
edge_channel_head_zero,2,ch160:192,8,label_Tbqq,256,0.90625,0.83984375,0.06640625,0.6165437698364258
edge_channel_head_zero,1,ch32:48,8,label_Tbqq,256,0.90625,0.88671875,0.01953125,0.5871971249580383
edge_channel_head_zero,2,ch64:96,8,label_Tbqq,256,0.90625,0.8828125,0.0234375,0.5346237421035767
edge_channel_head_zero,2,ch0:32,8,label_Tbqq,256,0.90625,0.90234375,0.00390625,0.4959608316421509
edge_channel_head_zero,0,ch0:8,8,label_Tbqq,256,0.90625,0.921875,-0.015625,0.4942294657230377
edge_channel_head_zero,0,ch32:40,8,label_Tbqq,256,0.90625,0.859375,0.046875,0.4213107228279114
edge_channel_head_zero,0,ch56:64,8,label_Tbqq,256,0.90625,0.85546875,0.05078125,0.4190978407859802
edge_channel_head_zero,1,ch64:80,8,label_Tbqq,256,0.90625,0.921875,-0.015625,0.3964489698410034
edge_channel_head_zero,1,ch0:16,8,label_Tbqq,256,0.90625,0.88671875,0.01953125,0.3626083433628082
edge_channel_head_zero,2,ch96:128,8,label_Tbqq,256,0.90625,0.921875,-0.015625,0.03679068386554718
edge_channel_head_zero,2,ch32:64,8,label_Tbqq,256,0.90625,0.91015625,-0.00390625,-0.020311439409852028
edge_channel_head_zero,1,ch80:96,8,label_Tbqq,256,0.90625,0.9296875,-0.0234375,-0.01751195266842842
edge_channel_head_zero,1,ch16:32,7,label_Wqq,256,0.73046875,0.04296875,0.6875,10.507408142089844
edge_channel_head_zero,2,ch224:256,7,label_Wqq,256,0.73046875,0.36328125,0.3671875,6.363147258758545
edge_channel_head_zero,0,ch40:48,7,label_Wqq,256,0.73046875,0.3984375,0.33203125,5.069605350494385
edge_channel_head_zero,0,ch24:32,7,label_Wqq,256,0.73046875,0.1015625,0.62890625,3.2497706413269043
edge_channel_head_zero,1,ch112:128,7,label_Wqq,256,0.73046875,0.3359375,0.39453125,2.690819025039673
edge_channel_head_zero,0,ch8:16,7,label_Wqq,256,0.73046875,0.62109375,0.109375,2.399106502532959
edge_channel_head_zero,2,ch64:96,7,label_Wqq,256,0.73046875,0.76953125,-0.0390625,1.541089415550232
edge_channel_head_zero,0,ch16:24,7,label_Wqq,256,0.73046875,0.734375,-0.00390625,1.3007853031158447
edge_channel_head_zero,0,ch48:56,7,label_Wqq,256,0.73046875,0.45703125,0.2734375,0.9944057464599609
edge_channel_head_zero,2,ch192:224,7,label_Wqq,256,0.73046875,0.6484375,0.08203125,0.9474743008613586
edge_channel_head_zero,0,ch0:8,7,label_Wqq,256,0.73046875,0.34375,0.38671875,0.9157407879829407
edge_channel_head_zero,0,ch32:40,7,label_Wqq,256,0.73046875,0.8046875,-0.07421875,0.8320131301879883
edge_channel_head_zero,0,ch56:64,7,label_Wqq,256,0.73046875,0.45703125,0.2734375,0.6603122353553772
edge_channel_head_zero,1,ch96:112,7,label_Wqq,256,0.73046875,0.390625,0.33984375,0.42183589935302734
edge_channel_head_zero,1,ch0:16,7,label_Wqq,256,0.73046875,0.7578125,-0.02734375,0.3743712306022644
edge_channel_head_zero,1,ch64:80,7,label_Wqq,256,0.73046875,0.7578125,-0.02734375,-0.2025335431098938
edge_channel_head_zero,2,ch96:128,7,label_Wqq,256,0.73046875,0.76953125,-0.0390625,0.1977943629026413
edge_channel_head_zero,2,ch0:32,7,label_Wqq,256,0.73046875,0.7734375,-0.04296875,0.15592500567436218
edge_channel_head_zero,1,ch48:64,7,label_Wqq,256,0.73046875,0.6875,0.04296875,0.15128031373023987
edge_channel_head_zero,2,ch128:160,7,label_Wqq,256,0.73046875,0.82421875,-0.09375,0.11776372790336609
edge_channel_head_zero,1,ch80:96,7,label_Wqq,256,0.73046875,0.73046875,0.0,-0.10837248712778091
edge_channel_head_zero,1,ch32:48,7,label_Wqq,256,0.73046875,0.6328125,0.09765625,0.05519997328519821
edge_channel_head_zero,2,ch160:192,7,label_Wqq,256,0.73046875,0.74609375,-0.015625,0.03773614764213562
edge_channel_head_zero,2,ch32:64,7,label_Wqq,256,0.73046875,0.74609375,-0.015625,0.020102528855204582
edge_channel_head_zero,1,ch16:32,6,label_Zqq,256,0.609375,0.08984375,0.51953125,11.114578247070312
edge_channel_head_zero,2,ch224:256,6,label_Zqq,256,0.609375,0.3515625,0.2578125,5.952688217163086
edge_channel_head_zero,0,ch40:48,6,label_Zqq,256,0.609375,0.078125,0.53125,5.154633045196533
edge_channel_head_zero,0,ch24:32,6,label_Zqq,256,0.609375,0.18359375,0.42578125,3.3818092346191406
edge_channel_head_zero,1,ch112:128,6,label_Zqq,256,0.609375,0.33203125,0.27734375,3.007382869720459
edge_channel_head_zero,0,ch8:16,6,label_Zqq,256,0.609375,0.42578125,0.18359375,1.9289146661758423
edge_channel_head_zero,2,ch64:96,6,label_Zqq,256,0.609375,0.4921875,0.1171875,1.5662696361541748
edge_channel_head_zero,0,ch48:56,6,label_Zqq,256,0.609375,0.40234375,0.20703125,1.3615403175354004
edge_channel_head_zero,0,ch16:24,6,label_Zqq,256,0.609375,0.38671875,0.22265625,1.3136992454528809
edge_channel_head_zero,0,ch0:8,6,label_Zqq,256,0.609375,0.34765625,0.26171875,1.260216474533081
edge_channel_head_zero,0,ch32:40,6,label_Zqq,256,0.609375,0.4375,0.171875,0.7253834009170532
edge_channel_head_zero,0,ch56:64,6,label_Zqq,256,0.609375,0.59765625,0.01171875,0.6129027605056763
edge_channel_head_zero,1,ch96:112,6,label_Zqq,256,0.609375,0.625,-0.015625,0.5880300998687744
edge_channel_head_zero,1,ch0:16,6,label_Zqq,256,0.609375,0.4296875,0.1796875,0.4502160847187042
edge_channel_head_zero,2,ch192:224,6,label_Zqq,256,0.609375,0.63671875,-0.02734375,0.42535266280174255
edge_channel_head_zero,2,ch0:32,6,label_Zqq,256,0.609375,0.578125,0.03125,0.3315849006175995
edge_channel_head_zero,1,ch48:64,6,label_Zqq,256,0.609375,0.578125,0.03125,0.29753565788269043
edge_channel_head_zero,2,ch128:160,6,label_Zqq,256,0.609375,0.55078125,0.05859375,0.21414130926132202
edge_channel_head_zero,2,ch96:128,6,label_Zqq,256,0.609375,0.59375,0.015625,0.16666853427886963
edge_channel_head_zero,1,ch80:96,6,label_Zqq,256,0.609375,0.6171875,-0.0078125,-0.11341553926467896
edge_channel_head_zero,2,ch160:192,6,label_Zqq,256,0.609375,0.62109375,-0.01171875,0.07839103043079376
edge_channel_head_zero,1,ch32:48,6,label_Zqq,256,0.609375,0.6484375,-0.0390625,0.07803000509738922
edge_channel_head_zero,1,ch64:80,6,label_Zqq,256,0.609375,0.55859375,0.05078125,-0.05716307833790779
edge_channel_head_zero,2,ch32:64,6,label_Zqq,256,0.609375,0.61328125,-0.00390625,0.010794095695018768
